"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-18.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output direct_128.110.153.167_dstat_traffic_gen.csv",,,,"Date:","04 Dec 2019 17:38:11 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
04-12 17:38:11,0.340,0.097,99.561,0.001,0,893358080,65481801728,203603968,738590720,1067.306,101395.469,0.061,3.228,0,0,13.500,14.113,13.784,352.881,1600.602,0,3221221376,6,11,0,0,0
04-12 17:38:12,0.250,0.312,99.438,0,0,889237504,65485918208,203603968,738598912,0,1679360,0,370,17103,5022,0,0,0,598,502,0,3221221376,6,11,0,0,0
04-12 17:38:13,0.125,0.125,99.750,0,0,887775232,65487380480,203603968,738590720,0,0,0,0,1290,1998,0,2,0,200,385,0,3221221376,6,10,0,0,0
04-12 17:38:14,1.689,0.750,97.561,0,0,889057280,65486098432,203603968,738590720,0,0,0,0,4950,4590,0,0,0,810,710,0,3221221376,6,11,0,0,0
04-12 17:38:15,0.313,0.250,99.437,0,0,888414208,65486741504,203603968,738590720,0,245760,0,20,23975,4263,0,0,0,374,484,0,3221221376,6,11,0,0,0
04-12 17:38:16,1.438,0.625,97.938,0,0,888160256,65486995456,203603968,738586624,0,0,0,0,3853,4431,0,2,0,836,883,0,3221221376,6,10,0,0,0
04-12 17:38:17,0,0.188,99.812,0,0,888520704,65486630912,203603968,738594816,0,1638400,0,344,767,700,0,0,0,280,183,0,3221221376,6,10,0,0,0
04-12 17:38:18,0.063,0.125,99.812,0,0,888520704,65486630912,203603968,738594816,0,0,0,0,1287,676,0,0,0,105,158,0,3221221376,6,10,0,0,0
04-12 17:38:19,0,0.125,99.875,0,0,888516608,65486630912,203603968,738598912,0,0,0,0,484,898,0,2,0,93,160,0,3221221376,6,10,0,0,0
04-12 17:38:20,0.062,0.187,99.688,0.062,0,888492032,65486655488,203603968,738598912,0,139264,0,6,551,668,0,0,0,137,215,0,3221221376,6,10,0,0,0
04-12 17:38:21,0.062,0.125,99.812,0,0,888492032,65486655488,203603968,738598912,0,0,0,0,612,744,0,0,0,108,142,0,3221221376,6,10,0,0,0
04-12 17:38:22,0,0.188,99.812,0,0,888492032,65486655488,203603968,738598912,0,0,0,0,896,668,0,0,0,119,161,0,3221221376,6,10,0,0,0
04-12 17:38:23,0,0.125,99.875,0,0,888492032,65486655488,203603968,738598912,0,0,0,0,1119,898,0,2,0,130,173,0,3221221376,6,10,0,0,0
04-12 17:38:24,0.125,0.125,99.750,0,0,888492032,65486655488,203603968,738598912,0,0,0,0,671,668,0,0,0,112,180,0,3221221376,6,10,0,0,0
04-12 17:38:25,0,0.188,99.812,0,0,888492032,65486655488,203603968,738598912,0,0,0,0,612,668,0,0,0,117,185,0,3221221376,6,10,0,0,0
