"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-15.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node15_128.110.153.217_solrj::rf32_s4_cluster16_dstat.csv",,,,"Date:","12 Dec 2019 04:12:39 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 04:12:39,1.106,0.166,98.716,0.012,0,7023702016,53787779072,289189888,6008942592,3021.326,847158.570,0.233,5.812,0,0,40.112,39.748,45.059,981.672,1366.799,0,3221221376,8,12,0,13,8
12-12 04:12:40,3.061,0.687,96.252,0,0,7024996352,53786480640,289189888,6008946688,0,0,0,0,1131255,620961,447,2,6,1638,3416,0,3221221376,8,12,0,12,8
12-12 04:12:41,0,0.063,99.937,0,0,7024996352,53786480640,289189888,6008946688,0,0,0,0,306,382,0,0,0,85,155,0,3221221376,8,12,0,12,8
12-12 04:12:42,0.063,0.063,99.875,0,0,7024996352,53786480640,289189888,6008946688,0,2056192,0,406,185,342,0,0,0,286,175,0,3221221376,8,12,0,12,8
12-12 04:12:43,0,0.125,99.875,0,0,7024996352,53786480640,289189888,6008946688,0,0,0,0,126,358,0,0,0,87,153,0,3221221376,8,12,0,12,8
12-12 04:12:44,0.062,0.062,99.875,0,0,7024996352,53786480640,289189888,6008946688,0,0,0,0,305,342,0,0,0,98,177,0,3221221376,8,12,0,12,8
12-12 04:12:45,0,0.063,99.937,0,0,7024996352,53786480640,289189888,6008946688,0,0,0,0,546,342,0,0,0,101,171,0,3221221376,8,12,0,12,8
12-12 04:12:46,0,0.063,99.937,0,0,7024996352,53786480640,289189888,6008946688,0,0,0,0,767,342,0,0,0,93,163,0,3221221376,8,12,0,12,8
12-12 04:12:47,0.688,0.125,99.188,0,0,7025504256,53785972736,289189888,6008946688,0,32768,0,4,181406,92183,24,0,0,170,431,0,3221221376,8,12,0,12,8
