"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-25.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node25_128.110.153.125_direct::rf8_s1_cluster4_dstat.csv",,,,"Date:","11 Dec 2019 18:16:23 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:16:23,2.695,0.476,96.825,0.003,0,595152896,64424091648,230895616,1992794112,3371.695,685019.764,0.262,8.722,0,0,92.760,90.996,90.478,1803.382,17011.027,0,3221221376,6,9,0,0,0
11-12 18:16:24,0.125,0.188,99.688,0,0,593207296,64559198208,230895616,1863057408,0,0,0,0,1242,1860,0,0,0,215,315,0,3221221376,6,8,0,0,0
11-12 18:16:25,1.251,0.625,98.124,0,0,595943424,64556462080,230895616,1863065600,0,0,0,0,4692,3555,0,0,0,583,565,0,3221221376,6,9,0,0,0
11-12 18:16:26,0.562,0.250,99.125,0.062,0,594542592,64558047232,230895616,1862873088,0,311296,0,12,1522,2284,0,0,0,471,408,0,3221221376,6,8,0,0,0
11-12 18:16:27,0,0.063,99.937,0,0,594542592,64558047232,230895616,1862873088,0,0,0,0,587,358,0,0,0,79,136,0,3221221376,6,8,0,0,0
11-12 18:16:28,0,0.125,99.875,0,0,594542592,64558047232,230895616,1862873088,0,0,0,0,1035,334,0,0,0,75,116,0,3221221376,6,8,0,0,0
11-12 18:16:29,0.062,0.062,99.875,0,0,594542592,64558047232,230895616,1862873088,0,0,0,0,759,334,0,0,0,64,105,0,3221221376,6,8,0,0,0
11-12 18:16:30,0,0.063,99.937,0,0,594542592,64558047232,230895616,1862873088,0,0,0,0,448,394,0,0,0,60,93,0,3221221376,6,8,0,0,0
11-12 18:16:31,0,0.125,99.875,0,0,594542592,64558047232,230895616,1862873088,0,0,0,0,639,334,0,0,0,75,125,0,3221221376,6,8,0,0,0
11-12 18:16:32,0,0.063,99.937,0,0,594538496,64558047232,230899712,1862873088,0,49152,0,4,1680,334,0,0,0,91,131,0,3221221376,6,8,0,0,0
11-12 18:16:33,0,0.063,99.937,0,0,594538496,64558047232,230899712,1862873088,0,1425408,0,320,485,342,0,0,0,214,107,0,3221221376,6,8,0,0,0
11-12 18:16:34,0,0.125,99.875,0,0,594538496,64558047232,230899712,1862873088,0,0,0,0,820,402,0,0,0,73,109,0,3221221376,6,8,0,0,0
11-12 18:16:35,0.062,0.062,99.875,0,0,594538496,64558047232,230899712,1862873088,0,0,0,0,377,668,0,0,0,83,133,0,3221221376,6,8,0,0,0
11-12 18:16:36,0.062,0.062,99.875,0,0,594538496,64558047232,230899712,1862873088,0,0,0,0,366,334,0,0,0,62,99,0,3221221376,6,8,0,0,0
11-12 18:16:37,0,0.125,99.875,0,0,594530304,64558055424,230899712,1862873088,0,0,0,0,305,334,0,0,0,58,97,0,3221221376,6,8,0,0,0
11-12 18:16:38,0,0.062,99.875,0.062,0,594526208,64558055424,230903808,1862873088,0,24576,0,4,126,334,0,0,0,64,103,0,3221221376,6,8,0,0,0
11-12 18:16:39,0,0.063,99.937,0,0,594526208,64558055424,230903808,1862873088,0,0,0,0,665,342,0,0,0,78,121,0,3221221376,6,8,0,0,0
11-12 18:16:40,0.062,0.125,99.813,0,0,594526208,64558055424,230903808,1862873088,0,0,0,0,426,334,0,0,0,63,99,0,3221221376,6,8,0,0,0
11-12 18:16:41,0,0.063,99.937,0,0,594526208,64558055424,230903808,1862873088,0,0,0,0,769,334,0,0,0,83,119,0,3221221376,6,8,0,0,0
11-12 18:16:42,0,0.063,99.937,0,0,594526208,64558055424,230903808,1862873088,0,0,0,0,708,334,0,0,0,64,93,0,3221221376,6,8,0,0,0
11-12 18:16:43,0.062,0.125,99.813,0,0,594526208,64558055424,230903808,1862873088,0,0,0,0,485,334,0,0,0,75,121,0,3221221376,6,8,0,0,0
11-12 18:16:44,0,0.063,99.937,0,0,594526208,64558055424,230903808,1862873088,0,24576,0,4,186,334,0,0,0,69,113,0,3221221376,6,8,0,0,0
