"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-9.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node9_128.110.153.84_direct::rf8_s1_cluster4_dstat.csv",,,,"Date:","11 Dec 2019 18:16:23 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:16:23,1.061,0.161,98.765,0.013,0,580784128,63573610496,280133632,2738597888,3390.039,790912.506,0.261,4.344,0,0,46.450,42.389,39.268,909.939,1324.754,0,3221221376,6,8,0,0,0
11-12 18:16:24,0,0.125,99.875,0,0,581214208,63573176320,280133632,2738614272,0,0,0,0,665,902,0,0,0,77,118,0,3221221376,6,8,0,0,0
11-12 18:16:25,0.063,0.063,99.875,0,0,581095424,63573295104,280133632,2738614272,0,0,0,0,648,334,0,0,0,85,127,0,3221221376,6,8,0,0,0
11-12 18:16:26,0.062,0.125,99.750,0.062,0,581095424,63573295104,280133632,2738614272,0,3096576,0,556,425,334,0,0,0,336,158,0,3221221376,6,8,0,0,0
11-12 18:16:27,0,0.062,99.938,0,0,581095424,63573295104,280133632,2738614272,0,0,0,0,468,342,0,0,0,65,103,0,3221221376,6,8,0,0,0
11-12 18:16:28,0,0.063,99.937,0,0,581095424,63573295104,280133632,2738614272,0,0,0,0,1154,334,0,0,0,94,127,0,3221221376,6,8,0,0,0
11-12 18:16:29,0.062,0.062,99.875,0,0,581087232,63573303296,280133632,2738614272,0,0,0,0,580,334,0,0,0,62,107,0,3221221376,6,8,0,0,0
11-12 18:16:30,0,0.125,99.875,0,0,581349376,63573041152,280133632,2738614272,0,0,0,0,425,334,0,0,0,101,149,0,3221221376,6,8,0,0,0
11-12 18:16:31,0.062,0.062,99.875,0,0,581349376,63573041152,280133632,2738614272,0,0,0,0,520,334,0,0,0,62,101,0,3221221376,6,8,0,0,0
