"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-6.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.204_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 15:56:10 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 15:56:10,0.920,0.096,98.961,0.023,0,622682112,65590337536,338538496,655110144,1201.173,1217937.863,0.068,4.489,0,0,26.672,33.255,25.741,751.823,1267.227,0,3221221376,6,8,0,0,0
05-12 15:56:11,0,0.062,99.938,0,0,622112768,65590902784,338538496,655114240,0,0,0,0,305,902,0,0,0,57,102,0,3221221376,6,8,0,0,0
05-12 15:56:12,0,0.063,99.937,0,0,622112768,65590902784,338538496,655114240,0,0,0,0,640,334,0,0,0,59,94,0,3221221376,6,8,0,0,0
05-12 15:56:13,0,0.125,99.875,0,0,622104576,65590910976,338538496,655114240,0,0,0,0,1249,334,0,0,0,92,131,0,3221221376,6,8,0,0,0
05-12 15:56:14,0,0.125,99.812,0.062,0,622174208,65590841344,338538496,655114240,0,3178496,0,584,648,334,0,0,0,348,193,0,3221221376,6,8,0,0,0
05-12 15:56:15,0,0.063,99.937,0,0,622174208,65590841344,338538496,655114240,0,0,0,0,981,342,0,0,0,68,105,0,3221221376,6,8,0,0,0
05-12 15:56:16,0,0.062,99.938,0,0,622174208,65590841344,338538496,655114240,0,0,0,0,306,394,0,0,0,55,85,0,3221221376,6,8,0,0,0
05-12 15:56:17,0,0.125,99.875,0,0,622174208,65590841344,338538496,655114240,0,0,0,0,485,334,0,0,0,55,90,0,3221221376,6,8,0,0,0
05-12 15:56:18,0,0.063,99.937,0,0,622047232,65590968320,338538496,655114240,0,0,0,0,1102,334,0,0,0,112,167,0,3221221376,6,8,0,0,0
05-12 15:56:19,0,0.062,99.938,0,0,622039040,65590976512,338538496,655114240,0,0,0,0,1007,334,0,0,0,63,91,0,3221221376,6,8,0,0,0
