"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-19.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.189_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 15:56:10 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 15:56:10,0.316,0.096,99.587,0.001,0,698421248,65631260672,203595776,781885440,973.979,97344.777,0.056,3.440,0,0,11.273,11.551,11.591,319.270,1531.661,0,3221221376,10,10,0,1,0
05-12 15:56:11,0.625,0.313,99.062,0,0,701939712,65627758592,203595776,781864960,0,1343488,0,278,5454,5372,0,0,0,736,694,0,3221221376,10,10,0,1,0
05-12 15:56:12,1.001,0.375,98.561,0.063,0,699133952,65630564352,203595776,781869056,0,278528,0,22,14292,3492,0,0,0,639,574,0,3221221376,10,10,0,1,0
05-12 15:56:13,1.125,0.375,98.500,0,0,700133376,65629597696,203595776,781873152,0,0,0,0,8772,5272,0,0,0,696,796,0,3221221376,10,10,0,1,0
05-12 15:56:14,0.563,0.313,99.124,0,0,697450496,65632276480,203595776,781864960,0,0,0,0,22420,2534,0,0,0,539,576,0,3221221376,10,9,0,1,0
05-12 15:56:15,1.691,0.564,97.746,0,0,698437632,65631420416,203595776,781737984,0,0,0,0,6188,5508,0,0,0,1061,901,0,3221221376,10,9,0,1,0
05-12 15:56:16,0,0.125,99.875,0,0,698269696,65631588352,203595776,781733888,0,1679360,0,332,246,358,0,0,0,259,159,0,3221221376,10,9,0,1,0
05-12 15:56:17,0,0.063,99.937,0,0,698261504,65631596544,203595776,781733888,0,0,0,0,657,580,0,0,0,104,184,0,3221221376,10,9,0,1,0
05-12 15:56:18,0,0.063,99.937,0,0,698261504,65631596544,203595776,781733888,0,204800,0,4,1162,394,0,0,0,109,174,0,3221221376,10,9,0,1,0
05-12 15:56:19,0,0.125,99.875,0,0,698261504,65631596544,203595776,781733888,0,0,0,0,1007,350,0,0,0,95,149,0,3221221376,10,9,0,1,0
05-12 15:56:20,0,0.063,99.937,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,658,564,0,0,0,107,211,0,3221221376,10,9,0,1,0
05-12 15:56:21,0,0.125,99.875,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,640,334,0,0,0,136,195,0,3221221376,10,9,0,1,0
05-12 15:56:22,0,0.062,99.938,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,306,334,0,0,0,86,147,0,3221221376,10,9,0,1,0
05-12 15:56:23,0,0.063,99.937,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,691,564,0,0,0,88,201,0,3221221376,10,9,0,1,0
05-12 15:56:24,0,0.062,99.875,0.062,0,698228736,65631629312,203595776,781733888,0,32768,0,4,1094,334,0,0,0,107,166,0,3221221376,10,9,0,1,0
05-12 15:56:25,0,0.125,99.875,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,767,350,0,0,0,102,176,0,3221221376,10,9,0,1,0
05-12 15:56:26,0,0.063,99.937,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,641,334,0,0,0,90,149,0,3221221376,10,9,0,1,0
05-12 15:56:27,0.062,0.062,99.875,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,942,630,0,0,0,102,209,0,3221221376,10,9,0,1,0
05-12 15:56:28,0,0.125,99.875,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,306,334,0,0,0,83,143,0,3221221376,10,9,0,1,0
05-12 15:56:29,0,0.062,99.938,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,1094,334,0,0,0,114,194,0,3221221376,10,9,0,1,0
05-12 15:56:30,0.062,0.125,99.812,0,0,698228736,65631629312,203595776,781733888,0,24576,0,4,598,564,0,0,0,108,199,0,3221221376,10,9,0,1,0
05-12 15:56:31,0,0.063,99.937,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,1557,350,0,0,0,112,167,0,3221221376,10,9,0,1,0
05-12 15:56:32,0,0.125,99.875,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,1042,334,0,0,0,95,155,0,3221221376,10,9,0,1,0
05-12 15:56:33,0,0.063,99.937,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,1094,564,0,0,0,113,218,0,3221221376,10,9,0,1,0
05-12 15:56:34,0,0.062,99.938,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,546,334,0,0,0,87,141,0,3221221376,10,9,0,1,0
05-12 15:56:35,0,0.063,99.937,0,0,698228736,65631629312,203595776,781733888,0,0,0,0,185,334,0,0,0,78,141,0,3221221376,10,9,0,1,0
05-12 15:56:36,0,0.063,99.937,0,0,698224640,65631629312,203595776,781737984,0,57344,0,6,246,334,0,0,0,92,164,0,3221221376,10,9,0,1,0
05-12 15:56:37,0,0.125,99.875,0,0,698224640,65631629312,203595776,781737984,0,0,0,0,717,580,0,0,0,105,235,0,3221221376,10,9,0,1,0
05-12 15:56:38,0,0.063,99.937,0,0,698224640,65631629312,203595776,781737984,0,0,0,0,640,334,0,0,0,88,149,0,3221221376,10,9,0,1,0
05-12 15:56:39,0,0.062,99.938,0,0,698224640,65631629312,203595776,781737984,0,0,0,0,759,334,0,0,0,90,149,0,3221221376,10,9,0,1,0
05-12 15:56:40,0,0.125,99.875,0,0,698224640,65631629312,203595776,781737984,0,0,0,0,358,564,0,0,0,86,195,0,3221221376,10,9,0,1,0
05-12 15:56:41,0,0.062,99.938,0,0,698224640,65631629312,203595776,781737984,0,0,0,0,485,334,0,0,0,111,188,0,3221221376,10,9,0,1,0
05-12 15:56:42,0,0.063,99.875,0.063,0,698224640,65631629312,203595776,781737984,0,24576,0,4,1155,394,0,0,0,112,163,0,3221221376,10,9,0,1,0
05-12 15:56:43,0,0.125,99.875,0,0,698224640,65631629312,203595776,781737984,0,0,0,0,777,580,0,0,0,89,169,0,3221221376,10,9,0,1,0
05-12 15:56:44,0,0.063,99.937,0,0,698224640,65631629312,203595776,781737984,0,0,0,0,186,334,0,0,0,82,145,0,3221221376,10,9,0,1,0
05-12 15:56:45,0,0.063,99.937,0,0,698224640,65631629312,203595776,781737984,0,0,0,0,1342,334,0,0,0,113,187,0,3221221376,10,9,0,1,0
05-12 15:56:46,0,0.125,99.875,0,0,698224640,65631629312,203595776,781737984,0,0,0,0,306,334,0,0,0,85,144,0,3221221376,10,9,0,1,0
05-12 15:56:47,0,0.063,99.937,0,0,698224640,65631629312,203595776,781737984,0,40960,0,6,879,564,0,0,0,100,207,0,3221221376,10,9,0,1,0
05-12 15:56:48,0,0.063,99.937,0,0,698224640,65631629312,203595776,781737984,0,32768,0,4,641,350,0,0,0,98,161,0,3221221376,10,9,0,1,0
05-12 15:56:49,0.062,0.062,99.875,0,0,698224640,65631629312,203595776,781737984,0,0,0,0,545,410,0,0,0,102,174,0,3221221376,10,9,0,1,0
05-12 15:56:50,0.376,0.251,99.373,0,0,700796928,65629057024,203595776,781737984,0,0,0,0,4703,3720,0,0,0,396,477,0,3221221376,10,10,0,1,0
05-12 15:56:51,2.126,0.750,97.123,0,0,703983616,65625870336,203595776,781746176,0,0,0,0,5856,5434,0,0,0,1119,937,0,3221221376,10,10,0,1,0
05-12 15:56:52,1.249,0.500,98.251,0,0,699064320,65630789632,203595776,781746176,0,1196032,0,250,15314,3780,0,0,0,793,569,0,3221221376,10,10,0,1,0
05-12 15:56:53,1.252,0.564,98.184,0,0,704794624,65625059328,203595776,781750272,0,0,0,0,8349,5376,0,0,0,907,951,0,3221221376,10,10,0,1,0
05-12 15:56:54,0.375,0.250,99.312,0.063,0,698900480,65630953472,203595776,781737984,0,253952,0,24,24347,4893,0,0,0,550,504,0,3221221376,10,10,0,1,0
05-12 15:56:55,1.499,0.500,98.001,0,0,698417152,65631436800,203595776,781737984,0,0,0,0,4343,3749,0,0,0,863,864,0,3221221376,10,9,0,1,0
