"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-21.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node21_128.110.153.227_solrj::rf8_s1_cluster4_dstat.csv",,,,"Date:","12 Dec 2019 01:45:31 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 01:45:31,0.893,0.214,98.887,0.005,0,684666880,63206817792,262172672,3026485248,3112.005,417400.146,0.240,6.244,0,0,22.029,20.461,30.862,547.071,5018.125,0,3221221376,10,10,0,1,0
12-12 01:45:32,0.814,0.375,98.811,0,0,681070592,63210426368,262172672,3026468864,0,0,0,0,5736,6078,0,0,0,822,730,0,3221221376,10,10,0,1,0
12-12 01:45:33,0.625,0.438,98.874,0.063,0,678514688,63213105152,262176768,3026337792,0,221184,0,10,1922,2129,0,0,0,536,555,0,3221221376,10,9,0,1,0
12-12 01:45:34,0.062,0.062,99.875,0,0,678379520,63213240320,262176768,3026337792,0,0,0,0,417,588,0,0,0,82,137,0,3221221376,10,9,0,1,0
12-12 01:45:35,0.062,0.125,99.813,0,0,678363136,63213256704,262176768,3026337792,0,0,0,0,246,334,0,0,0,108,192,0,3221221376,10,9,0,1,0
12-12 01:45:36,0,0.063,99.937,0,0,678363136,63213256704,262176768,3026337792,0,0,0,0,879,334,0,0,0,85,137,0,3221221376,10,9,0,1,0
12-12 01:45:37,0,0.063,99.937,0,0,678363136,63213256704,262176768,3026337792,0,0,0,0,418,564,0,0,0,80,133,0,3221221376,10,9,0,1,0
12-12 01:45:38,0.062,0.125,99.813,0,0,678363136,63213256704,262176768,3026337792,0,0,0,0,365,334,0,0,0,75,129,0,3221221376,10,9,0,1,0
12-12 01:45:39,0,0.063,99.937,0,0,678363136,63213256704,262176768,3026337792,0,24576,0,4,528,334,0,0,0,105,177,0,3221221376,10,9,0,1,0
12-12 01:45:40,0.063,0.063,99.875,0,0,678363136,63213256704,262176768,3026333696,0,0,0,0,597,580,0,0,0,93,179,0,3221221376,10,9,0,1,0
12-12 01:45:41,0,0.125,99.875,0,0,678363136,63213256704,262176768,3026333696,0,0,0,0,126,334,0,0,0,73,135,0,3221221376,10,9,0,1,0
12-12 01:45:42,0.063,0.063,99.875,0,0,678363136,63213256704,262176768,3026333696,0,1466368,0,326,950,334,0,0,0,232,141,0,3221221376,10,9,0,1,0
12-12 01:45:43,0,0.062,99.938,0,0,678297600,63213322240,262176768,3026333696,0,0,0,0,1370,350,0,0,0,112,183,0,3221221376,10,9,0,1,0
12-12 01:45:44,0.063,0.063,99.875,0,0,678297600,63213322240,262176768,3026333696,0,0,0,0,717,564,0,0,0,84,184,0,3221221376,10,9,0,1,0
12-12 01:45:45,0,0.125,99.813,0.062,0,678297600,63213322240,262176768,3026333696,0,32768,0,4,761,334,0,0,0,103,154,0,3221221376,10,9,0,1,0
12-12 01:45:46,0.062,0.062,99.875,0,0,678297600,63213322240,262176768,3026333696,0,0,0,0,767,350,0,0,0,81,133,0,3221221376,10,9,0,1,0
12-12 01:45:47,0,0.063,99.937,0,0,678297600,63213322240,262176768,3026333696,0,0,0,0,538,564,0,0,0,99,195,0,3221221376,10,9,0,1,0
