"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-9.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node9_128.110.153.84_solrj::rf32_s1_cluster16_dstat.csv",,,,"Date:","12 Dec 2019 03:30:24 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 03:30:24,1.068,0.160,98.760,0.012,0,3338350592,57618178048,285655040,5873360896,3041.484,818418.723,0.235,4.345,0,0,46.645,42.059,39.364,933.933,1291.218,0,3221221376,8,18,0,0,0
12-12 03:30:25,0,0.062,99.938,0,0,3338039296,57618485248,285655040,5873364992,0,40960,0,2,520,902,0,0,0,100,164,0,3221221376,8,18,0,0,0
12-12 03:30:26,0.062,0.062,99.875,0,0,3338031104,57618493440,285655040,5873364992,0,0,0,0,768,342,0,0,0,110,183,0,3221221376,8,18,0,0,0
12-12 03:30:27,0,0.063,99.937,0,0,3338031104,57618493440,285655040,5873364992,0,0,0,0,545,334,0,0,0,104,170,0,3221221376,8,18,0,0,0
12-12 03:30:28,0.062,0.125,99.812,0,0,3337990144,57618534400,285655040,5873364992,0,147456,0,6,1042,735,0,2,0,113,207,0,3221221376,8,18,0,0,0
12-12 03:30:29,0,0.063,99.937,0,0,3337990144,57618534400,285655040,5873364992,0,0,0,0,887,350,0,0,0,95,159,0,3221221376,8,18,0,0,0
12-12 03:30:30,0,0.125,99.875,0,0,3337990144,57618534400,285655040,5873364992,0,204800,0,42,418,564,0,0,0,131,197,0,3221221376,8,18,0,0,0
12-12 03:30:31,0,0.125,99.875,0,0,3336671232,57619853312,285655040,5873364992,0,0,0,0,1009,763,0,0,0,171,301,0,3221221376,8,17,0,0,0
12-12 03:30:32,0.062,0.062,99.875,0,0,3336671232,57619853312,285655040,5873364992,0,0,0,0,486,334,0,0,0,87,151,0,3221221376,8,17,0,0,0
12-12 03:30:33,0,0.125,99.875,0,0,3336671232,57619853312,285655040,5873364992,0,0,0,0,425,334,0,0,0,104,179,0,3221221376,8,17,0,0,0
12-12 03:30:34,0.062,0.125,99.750,0.062,0,3336671232,57619853312,285655040,5873364992,0,65536,0,4,306,334,0,0,0,118,200,0,3221221376,8,17,0,0,0
12-12 03:30:35,18.644,1.004,80.352,0,0,3407618048,57548898304,285655040,5873373184,0,1236992,0,258,87929,622063,5,26,13,2662,12869,0,3221221376,8,37,0,0,0
12-12 03:30:36,52.455,1.616,45.929,0,0,3641286656,57315229696,285655040,5873373184,0,0,0,0,633926,5285348,20,148,160,6556,15462,0,3221221376,8,37,0,0,0
12-12 03:30:37,31.625,2.188,66.188,0,0,3935268864,57021247488,285655040,5873373184,0,0,0,0,874887,7197107,76,168,130,6998,9663,0,3221221376,8,37,0,0,0
12-12 03:30:38,28.900,2.113,68.987,0,0,4269469696,56687046656,285655040,5873373184,0,0,0,0,1021926,8660919,67,229,162,7594,9987,0,3221221376,8,37,0,0,0
12-12 03:30:39,20.025,1.240,78.735,0,0,4405493760,56551022592,285655040,5873373184,0,0,0,0,1001475,8460226,91,242,215,7278,8796,0,3221221376,8,38,0,0,0
12-12 03:30:40,24.269,1.307,74.424,0,0,4548501504,56408014848,285655040,5873373184,0,81920,0,6,916918,7723221,37,189,285,6539,9148,0,3221221376,8,38,0,0,0
12-12 03:30:41,34.944,1.255,63.802,0,0,4689317888,56267198464,285655040,5873373184,0,0,0,0,1155653,9804956,24,248,336,7697,10441,0,3221221376,8,38,0,0,0
12-12 03:30:42,22.222,1.311,76.467,0,0,4968640512,55987871744,285655040,5873377280,0,0,0,0,560798,4502190,99,108,125,4678,5998,0,3221221376,8,90,0,0,0
12-12 03:30:43,9.748,0.692,89.560,0,0,5056860160,55899652096,285655040,5873377280,0,0,0,0,365569,2985975,179,55,131,2998,3169,0,3221221376,8,108,0,0,0
12-12 03:30:44,10.848,1.746,87.406,0,0,5261291520,55695220736,285655040,5873377280,0,0,0,0,808330,6948334,525,36,366,5653,6615,0,3221221376,8,108,0,0,0
12-12 03:30:45,6.617,0.936,92.447,0,0,5378363392,55578148864,285655040,5873377280,0,0,0,0,459523,3814706,355,47,193,3462,3825,0,3221221376,8,108,0,0,0
12-12 03:30:46,7.654,0.926,91.358,0.062,0,5497466880,55459045376,285655040,5873377280,0,65536,0,6,481024,4077442,261,27,233,3735,4034,0,3221221376,8,108,0,0,0
12-12 03:30:47,0,0.125,99.875,0,0,5498355712,55458156544,285655040,5873377280,0,0,0,0,485,382,0,0,0,87,154,0,3221221376,8,108,0,0,0
12-12 03:30:48,0,0.125,99.875,0,0,5498351616,55458156544,285655040,5873381376,0,0,0,0,486,334,0,0,0,83,143,0,3221221376,8,108,0,0,0
12-12 03:30:49,0,0.125,99.875,0,0,5498351616,55458156544,285655040,5873381376,0,0,0,0,365,334,0,0,0,79,143,0,3221221376,8,108,0,0,0
12-12 03:30:50,0.063,0.063,99.875,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,538,564,0,0,0,118,191,0,3221221376,8,108,0,0,0
12-12 03:30:51,0,0.063,99.937,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,879,334,0,0,0,103,179,0,3221221376,8,108,0,0,0
12-12 03:30:52,0,0.125,99.875,0,0,5498478592,55458029568,285655040,5873381376,0,49152,0,6,426,334,0,0,0,88,157,0,3221221376,8,108,0,0,0
12-12 03:30:53,0.062,0.125,99.812,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,305,342,0,0,0,137,181,0,3221221376,8,108,0,0,0
12-12 03:30:54,0,0.063,99.937,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,1711,334,0,0,0,130,203,0,3221221376,8,108,0,0,0
12-12 03:30:55,0.062,0.125,99.812,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,597,564,0,1,1,89,147,0,3221221376,8,108,0,0,0
12-12 03:30:56,0.062,0.062,99.875,0,0,5498478592,55458029568,285655040,5873381376,0,401408,0,86,306,342,0,0,0,138,177,0,3221221376,8,108,0,0,0
12-12 03:30:57,0,0.125,99.875,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,767,948,0,0,0,103,154,0,3221221376,8,107,0,0,0
12-12 03:30:58,0,0.125,99.875,0,0,5498478592,55458029568,285655040,5873381376,0,32768,0,4,648,334,0,0,0,114,202,0,3221221376,8,107,0,0,0
12-12 03:30:59,0.062,0.062,99.875,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,245,342,0,0,0,86,151,0,3221221376,8,107,0,0,0
12-12 03:31:00,0,0.063,99.937,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,418,564,0,0,0,84,147,0,3221221376,8,107,0,0,0
12-12 03:31:01,0.062,0.125,99.813,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,605,334,0,0,0,99,170,0,3221221376,8,107,0,0,0
12-12 03:31:02,0,0.125,99.875,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,982,394,0,0,0,112,193,0,3221221376,8,107,0,0,0
12-12 03:31:03,0,0.063,99.937,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,485,334,0,0,0,84,137,0,3221221376,8,107,0,0,0
12-12 03:31:04,0.062,0.125,99.750,0.062,0,5498478592,55458029568,285655040,5873381376,0,24576,0,4,246,334,0,0,0,94,160,0,3221221376,8,107,0,0,0
12-12 03:31:05,0,0.063,99.937,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,759,342,0,0,0,93,143,0,3221221376,8,107,0,0,0
12-12 03:31:06,0.062,0.125,99.812,0,0,5498478592,55458029568,285655040,5873381376,0,106496,0,24,546,438,0,0,0,128,204,0,3221221376,8,107,0,0,0
12-12 03:31:07,0,0.125,99.875,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,305,342,0,0,0,83,132,0,3221221376,8,107,0,0,0
12-12 03:31:08,0,0.125,99.875,0,0,5498478592,55458029568,285655040,5873381376,0,0,0,0,1186,1356,1,0,2,116,183,0,3221221376,8,103,0,4,0
