"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-18.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output direct_128.110.153.167_dstat_traffic_gen.csv",,,,"Date:","04 Dec 2019 19:07:49 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
04-12 19:07:49,0.346,0.099,99.554,0.002,0,884359168,65489035264,203833344,738988032,1060.843,101322.931,0.061,3.309,0,0,13.590,14.248,13.868,355.806,1677.800,0,3221221376,6,10,0,0,0
04-12 19:07:50,0.062,0.125,99.813,0,0,882241536,65491185664,203833344,738971648,0,0,0,0,2343,2372,0,2,0,351,414,0,3221221376,6,9,0,0,0
04-12 19:07:51,0.688,0.500,98.812,0,0,886738944,65486684160,203833344,738983936,0,0,0,0,4111,3556,0,0,0,506,471,0,3221221376,6,10,0,0,0
04-12 19:07:52,0.501,0.251,99.248,0,0,883343360,65490079744,203833344,738983936,0,0,0,0,14590,3520,0,0,0,531,582,0,3221221376,6,10,0,0,0
04-12 19:07:53,1.376,0.688,97.874,0.063,0,883355648,65490067456,203833344,738979840,0,2433024,0,490,7693,5436,0,0,0,1174,919,0,3221221376,6,10,0,0,0
04-12 19:07:54,0.313,0.125,99.562,0,0,882495488,65490927616,203833344,738975744,0,0,0,0,24332,4643,0,2,0,433,443,0,3221221376,6,10,0,0,0
04-12 19:07:55,1.128,0.627,98.246,0,0,881983488,65491570688,203833344,738844672,0,0,0,0,3550,3285,0,0,0,835,889,0,3221221376,6,9,0,0,0
04-12 19:07:56,0,0.125,99.875,0,0,881983488,65491570688,203833344,738844672,0,0,0,0,982,350,0,0,0,111,192,0,3221221376,6,9,0,0,0
04-12 19:07:57,0.125,0.063,99.812,0,0,882659328,65490886656,203833344,738844672,0,0,0,0,1765,2135,0,2,0,192,207,0,3221221376,6,10,0,0,0
04-12 19:07:58,0.062,0.125,99.625,0.187,0,882659328,65490886656,203833344,738844672,0,1490944,0,292,1169,334,0,0,0,223,195,0,3221221376,6,10,0,0,0
04-12 19:07:59,0,0.063,99.937,0,0,882659328,65490886656,203833344,738844672,0,0,0,0,366,342,0,0,0,91,162,0,3221221376,6,10,0,0,0
04-12 19:08:00,0,0.063,99.937,0,0,882659328,65490886656,203833344,738844672,0,0,0,0,1334,564,0,2,0,128,228,0,3221221376,6,10,0,0,0
04-12 19:08:01,0.062,0.125,99.813,0,0,882659328,65490886656,203833344,738844672,0,0,0,0,1103,334,0,0,0,98,153,0,3221221376,6,10,0,0,0
04-12 19:08:02,0.063,0.063,99.875,0,0,882659328,65490886656,203833344,738844672,0,0,0,0,905,746,0,0,0,98,157,0,3221221376,6,10,0,0,0
04-12 19:08:03,0,0.063,99.875,0.063,0,882659328,65490886656,203837440,738840576,0,163840,0,30,66,334,0,0,0,96,160,0,3221221376,6,10,0,0,0
04-12 19:08:04,0.062,0.125,99.813,0,0,882655232,65490886656,203837440,738844672,0,40960,0,10,812,572,0,2,0,123,195,0,3221221376,6,10,0,0,0
04-12 19:08:05,0,0.125,99.875,0,0,882655232,65490886656,203837440,738844672,0,0,0,0,1317,350,0,0,0,131,202,0,3221221376,6,10,0,0,0
04-12 19:08:06,0.062,0.062,99.875,0,0,882655232,65490886656,203837440,738844672,0,0,0,0,245,334,0,0,0,80,143,0,3221221376,6,10,0,0,0
04-12 19:08:07,0,0.125,99.875,0,0,882012160,65491529728,203837440,738844672,0,0,0,0,550,767,0,2,0,174,191,0,3221221376,6,9,0,0,0
04-12 19:08:08,0,0.063,99.937,0,0,882012160,65491529728,203837440,738844672,0,0,0,0,485,334,0,0,0,105,179,0,3221221376,6,9,0,0,0
04-12 19:08:09,0,0.125,99.875,0,0,882012160,65491529728,203837440,738844672,0,385024,0,76,426,334,0,0,0,131,161,0,3221221376,6,9,0,0,0
04-12 19:08:10,0.062,0.062,99.875,0,0,882003968,65491537920,203837440,738844672,0,0,0,0,812,572,0,2,0,110,184,0,3221221376,6,9,0,0,0
04-12 19:08:11,0,0.063,99.937,0,0,882003968,65491537920,203837440,738844672,0,0,0,0,306,334,0,0,0,85,145,0,3221221376,6,9,0,0,0
04-12 19:08:12,0,0.125,99.875,0,0,882003968,65491537920,203837440,738844672,0,0,0,0,639,334,0,0,0,106,187,0,3221221376,6,9,0,0,0
04-12 19:08:13,0.062,0.062,99.875,0,0,882003968,65491537920,203837440,738844672,0,0,0,0,546,334,0,0,0,85,145,0,3221221376,6,9,0,0,0
04-12 19:08:14,0,0.063,99.937,0,0,882003968,65491537920,203837440,738844672,0,57344,0,10,717,564,0,2,0,104,167,0,3221221376,6,9,0,0,0
04-12 19:08:15,0,0.125,99.875,0,0,881999872,65491537920,203837440,738848768,0,0,0,0,366,350,0,0,0,107,180,0,3221221376,6,9,0,0,0
04-12 19:08:16,0.062,0.062,99.875,0,0,881999872,65491537920,203837440,738848768,0,0,0,0,887,334,0,0,0,109,185,0,3221221376,6,9,0,0,0
04-12 19:08:17,0,0.063,99.937,0,0,881999872,65491537920,203837440,738848768,0,0,0,0,752,564,0,2,0,91,147,0,3221221376,6,9,0,0,0
04-12 19:08:18,0,0.125,99.875,0,0,881999872,65491537920,203837440,738848768,0,0,0,0,665,334,0,0,0,86,139,0,3221221376,6,9,0,0,0
04-12 19:08:19,0.062,0.062,99.813,0.062,0,881999872,65491537920,203837440,738848768,0,81920,0,10,486,334,0,0,0,99,158,0,3221221376,6,9,0,0,0
04-12 19:08:20,0,0.063,99.937,0,0,881999872,65491537920,203837440,738848768,0,0,0,0,1400,704,0,2,0,145,236,0,3221221376,6,9,0,0,0
04-12 19:08:21,0.062,0.125,99.813,0,0,881999872,65491537920,203837440,738848768,0,0,0,0,246,334,0,0,0,84,149,0,3221221376,6,9,0,0,0
04-12 19:08:22,0,0.063,99.937,0,0,881999872,65491537920,203837440,738848768,0,0,0,0,992,334,0,0,0,96,159,0,3221221376,6,9,0,0,0
04-12 19:08:23,0.062,0.062,99.875,0,0,881999872,65491537920,203837440,738848768,0,0,0,0,306,334,0,0,0,84,145,0,3221221376,6,9,0,0,0
04-12 19:08:24,0,0.125,99.875,0,0,881999872,65491537920,203837440,738848768,0,73728,0,14,1599,564,0,2,0,139,212,0,3221221376,6,9,0,0,0
04-12 19:08:25,0,0.125,99.875,0,0,881999872,65491537920,203837440,738848768,0,0,0,0,186,350,0,0,0,101,181,0,3221221376,6,9,0,0,0
