"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-14.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output direct_128.110.153.169_dstat_traffic_gen.csv",,,,"Date:","04 Dec 2019 19:07:49 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
04-12 19:07:49,0.420,0.043,99.524,0.013,0,618516480,65788747776,290320384,554352640,1194.407,552165.185,0.074,4.214,0,0,6.094,15.301,19.878,329.719,638.943,0,3221221376,6,8,0,0,0
04-12 19:07:50,0,0.062,99.938,0,0,617914368,65789345792,290320384,554356736,0,0,0,0,899,1788,0,0,0,92,149,0,3221221376,6,8,0,0,0
04-12 19:07:51,0,0.063,99.937,0,0,617914368,65789345792,290320384,554356736,0,2367488,0,400,186,334,0,0,0,249,101,0,3221221376,6,8,0,0,0
04-12 19:07:52,0,0.125,99.875,0,0,618168320,65789091840,290320384,554356736,0,0,0,0,425,342,0,0,0,87,124,0,3221221376,6,8,0,0,0
04-12 19:07:53,0,0.125,99.875,0,0,618168320,65789091840,290320384,554356736,0,0,0,0,666,334,0,0,0,63,97,0,3221221376,6,8,0,0,0
04-12 19:07:54,0,0.125,99.813,0.062,0,618168320,65789091840,290320384,554356736,0,172032,0,6,245,334,0,0,0,90,152,0,3221221376,6,8,0,0,0
04-12 19:07:55,0,0.063,99.937,0,0,618160128,65789100032,290320384,554356736,0,0,0,0,546,342,0,0,0,63,97,0,3221221376,6,8,0,0,0
04-12 19:07:56,0,0.125,99.875,0,0,618160128,65789100032,290320384,554356736,0,0,0,0,862,334,0,0,0,67,106,0,3221221376,6,8,0,0,0
04-12 19:07:57,0.063,0.125,99.812,0,0,618676224,65788583936,290320384,554356736,0,0,0,0,1869,1801,0,0,0,191,175,0,3221221376,6,9,0,0,0
04-12 19:07:58,0,0.125,99.875,0,0,618676224,65788583936,290320384,554356736,0,0,0,0,827,334,0,0,0,82,135,0,3221221376,6,9,0,0,0
04-12 19:07:59,0,0.125,99.875,0,0,618676224,65788583936,290320384,554356736,0,0,0,0,426,334,0,0,0,61,92,0,3221221376,6,9,0,0,0
04-12 19:08:00,0,0.063,99.937,0,0,618676224,65788583936,290320384,554356736,0,24576,0,4,1567,334,0,0,0,101,139,0,3221221376,6,9,0,0,0
04-12 19:08:01,0,0.125,99.875,0,0,618676224,65788583936,290320384,554356736,0,0,0,0,1043,342,0,0,0,74,110,0,3221221376,6,9,0,0,0
04-12 19:08:02,0.063,0.125,99.812,0,0,618676224,65788583936,290320384,554356736,0,0,0,0,845,746,0,0,0,111,161,0,3221221376,6,9,0,0,0
04-12 19:08:03,0,0.062,99.938,0,0,618549248,65788710912,290320384,554356736,0,0,0,0,66,334,0,0,0,54,97,0,3221221376,6,9,0,0,0
04-12 19:08:04,0,0.125,99.875,0,0,618549248,65788710912,290320384,554356736,0,0,0,0,760,334,0,0,0,71,110,0,3221221376,6,9,0,0,0
04-12 19:08:05,0,0.125,99.875,0,0,618549248,65788710912,290320384,554356736,0,0,0,0,1197,334,0,0,0,74,114,0,3221221376,6,9,0,0,0
04-12 19:08:06,0,0.125,99.813,0.062,0,618545152,65788710912,290324480,554356736,0,24576,0,4,245,334,0,0,0,83,136,0,3221221376,6,9,0,0,0
04-12 19:08:07,0,0.125,99.875,0,0,617893888,65789362176,290324480,554356736,0,376832,0,82,438,545,0,0,0,243,177,0,3221221376,6,8,0,0,0
