"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-11.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output direct_128.110.153.198_dstat_traffic_gen.csv",,,,"Date:","04 Dec 2019 17:52:58 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
04-12 17:52:58,0.422,0.042,99.523,0.012,0,618692608,65798012928,289976320,545832960,1180.152,557364.527,0.074,4.212,0,0,16.824,5.772,17.681,328.515,641.750,0,3221221376,6,8,0,0,0
04-12 17:52:59,0,0.062,99.938,0,0,618532864,65798168576,289976320,545837056,0,0,0,0,1041,894,0,0,0,85,125,0,3221221376,6,8,0,0,0
04-12 17:53:00,0,0.063,99.937,0,0,618557440,65798144000,289976320,545837056,0,0,0,0,366,334,0,0,0,64,108,0,3221221376,6,8,0,0,0
04-12 17:53:01,0,0.063,99.937,0,0,618557440,65798144000,289976320,545837056,0,0,0,0,1169,334,0,0,0,84,118,0,3221221376,6,8,0,0,0
04-12 17:53:02,0,0.125,99.875,0,0,618557440,65798144000,289976320,545837056,0,196608,0,8,366,334,0,0,0,59,95,0,3221221376,6,8,0,0,0
04-12 17:53:03,0,0.063,99.937,0,0,618557440,65798144000,289976320,545837056,0,0,0,0,887,342,0,0,0,67,99,0,3221221376,6,8,0,0,0
04-12 17:53:04,0,0.063,99.937,0,0,618557440,65798144000,289976320,545837056,0,0,0,0,948,394,0,0,0,73,108,0,3221221376,6,8,0,0,0
04-12 17:53:05,0,0.062,99.938,0,0,618557440,65798144000,289976320,545837056,0,0,0,0,710,334,0,0,0,61,94,0,3221221376,6,8,0,0,0
04-12 17:53:06,0,0.125,99.875,0,0,618557440,65798144000,289976320,545837056,0,0,0,0,1392,562,0,0,0,129,159,0,3221221376,6,8,0,0,0
04-12 17:53:07,0,0.125,99.875,0,0,618557440,65798144000,289976320,545837056,0,0,0,0,845,334,0,0,0,63,91,0,3221221376,6,8,0,0,0
04-12 17:53:08,0,0.062,99.875,0.062,0,618557440,65798144000,289976320,545837056,0,24576,0,4,708,334,0,0,0,78,111,0,3221221376,6,8,0,0,0
04-12 17:53:09,0,0.062,99.938,0,0,618557440,65798144000,289976320,545837056,0,0,0,0,767,342,0,0,0,62,92,0,3221221376,6,8,0,0,0
04-12 17:53:10,0,0.125,99.875,0,0,618557440,65798144000,289976320,545837056,0,0,0,0,306,334,0,0,0,50,78,0,3221221376,6,8,0,0,0
04-12 17:53:11,0,0.063,99.937,0,0,618565632,65798135808,289976320,545837056,0,0,0,0,365,334,0,0,0,74,115,0,3221221376,6,8,0,0,0
