"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-4.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output direct_128.110.153.197_dstat_traffic_gen.csv",,,,"Date:","04 Dec 2019 17:52:58 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
04-12 17:52:58,0.941,0.112,98.930,0.016,0,620220416,65660334080,327340032,608489472,1318.325,1135035.025,0.074,4.313,0,0,45.376,53.036,48.502,1167.212,1665.191,0,3221221376,6,8,0,0,0
04-12 17:52:59,0,0.062,99.938,0,0,620044288,65660506112,327340032,608493568,0,0,0,0,1720,902,0,0,0,99,156,0,3221221376,6,8,0,0,0
04-12 17:53:00,0,0.063,99.937,0,0,620044288,65660506112,327340032,608493568,0,0,0,0,318,668,0,0,0,59,96,0,3221221376,6,8,0,0,0
04-12 17:53:01,0,0.063,99.937,0,0,620044288,65660506112,327340032,608493568,0,2990080,0,512,1229,334,0,0,0,320,167,0,3221221376,6,8,0,0,0
04-12 17:53:02,0,0.063,99.937,0,0,620044288,65660506112,327340032,608493568,0,0,0,0,246,342,0,0,0,60,107,0,3221221376,6,8,0,0,0
04-12 17:53:03,0,0.188,99.812,0,0,620036096,65660514304,327340032,608493568,0,0,0,0,887,334,0,0,0,134,184,0,3221221376,6,8,0,0,0
04-12 17:53:04,0,0.063,99.937,0,0,620036096,65660514304,327340032,608493568,0,0,0,0,948,334,0,0,0,70,103,0,3221221376,6,8,0,0,0
04-12 17:53:05,0,0.062,99.938,0,0,620036096,65660514304,327340032,608493568,0,0,0,0,377,668,0,0,0,62,94,0,3221221376,6,8,0,0,0
04-12 17:53:06,0,0.125,99.813,0.062,0,620036096,65660514304,327340032,608493568,0,24576,0,4,976,334,0,0,0,87,120,0,3221221376,6,8,0,0,0
04-12 17:53:07,0,0.063,99.937,0,0,620036096,65660514304,327340032,608493568,0,0,0,0,845,342,0,0,0,87,127,0,3221221376,6,8,0,0,0
04-12 17:53:08,0,0.063,99.937,0,0,619909120,65660641280,327340032,608493568,0,0,0,0,306,334,0,0,0,84,131,0,3221221376,6,8,0,0,0
04-12 17:53:09,0,0.125,99.875,0,0,619909120,65660641280,327340032,608493568,0,0,0,0,1169,334,0,0,0,71,105,0,3221221376,6,8,0,0,0
04-12 17:53:10,0,0.063,99.937,0,0,619909120,65660641280,327340032,608493568,0,0,0,0,246,334,0,0,0,57,101,0,3221221376,6,8,0,0,0
04-12 17:53:11,0,0.062,99.938,0,0,619909120,65660641280,327340032,608493568,0,0,0,0,425,334,0,0,0,74,128,0,3221221376,6,8,0,0,0
04-12 17:53:12,0,0.063,99.937,0,0,619909120,65660641280,327340032,608493568,0,24576,0,4,708,334,0,0,0,74,111,0,3221221376,6,8,0,0,0
04-12 17:53:13,0,0.125,99.875,0,0,619900928,65660649472,327340032,608493568,0,0,0,0,1041,342,0,0,0,103,145,0,3221221376,6,8,0,0,0
04-12 17:53:14,0,0.062,99.938,0,0,619900928,65660649472,327340032,608493568,0,0,0,0,1043,334,0,0,0,68,101,0,3221221376,6,8,0,0,0
04-12 17:53:15,0,0.125,99.875,0,0,619900928,65660649472,327340032,608493568,0,0,0,0,425,334,0,0,0,70,117,0,3221221376,6,8,0,0,0
04-12 17:53:16,0,0.063,99.937,0,0,619900928,65660649472,327340032,608493568,0,0,0,0,990,334,0,0,0,69,106,0,3221221376,6,8,0,0,0
04-12 17:53:17,0,0.062,99.938,0,0,619900928,65660649472,327340032,608493568,0,0,0,0,1049,334,0,0,0,70,106,0,3221221376,6,8,0,0,0
04-12 17:53:18,0.062,0.062,99.812,0.062,0,619905024,65660641280,327344128,608493568,0,24576,0,4,761,334,0,0,0,102,146,0,3221221376,6,8,0,0,0
04-12 17:53:19,0,0.063,99.937,0,0,619905024,65660641280,327344128,608493568,0,0,0,0,305,342,0,0,0,71,125,0,3221221376,6,8,0,0,0
04-12 17:53:20,0,0.125,99.875,0,0,619905024,65660641280,327344128,608493568,0,0,0,0,930,334,0,0,0,65,98,0,3221221376,6,8,0,0,0
04-12 17:53:21,0,0.063,99.937,0,0,619905024,65660641280,327344128,608493568,0,0,0,0,1288,466,0,0,0,78,105,0,3221221376,6,8,0,0,0
04-12 17:53:22,0,0.063,99.937,0,0,619905024,65660641280,327344128,608493568,0,0,0,0,246,334,0,0,0,57,96,0,3221221376,6,8,0,0,0
04-12 17:53:23,0,0.125,99.875,0,0,619905024,65660641280,327344128,608493568,0,0,0,0,827,334,0,0,0,113,165,0,3221221376,6,8,0,0,0
04-12 17:53:24,0,0.063,99.937,0,0,619905024,65660641280,327344128,608493568,0,57344,0,6,1265,334,0,0,0,86,124,0,3221221376,6,8,0,0,0
04-12 17:53:25,0,0.063,99.937,0,0,619900928,65660641280,327344128,608497664,0,0,0,0,425,342,0,0,0,59,96,0,3221221376,6,8,0,0,0
04-12 17:53:26,0,0.063,99.937,0,0,619900928,65660641280,327344128,608497664,0,0,0,0,366,334,0,0,0,58,95,0,3221221376,6,8,0,0,0
04-12 17:53:27,0,0.062,99.938,0,0,619900928,65660641280,327344128,608497664,0,0,0,0,1556,334,0,0,0,94,149,0,3221221376,6,8,0,0,0
04-12 17:53:28,0,0.125,99.875,0,0,619900928,65660641280,327344128,608497664,0,0,0,0,648,334,0,0,0,85,124,0,3221221376,6,8,0,0,0
04-12 17:53:29,0,0.063,99.937,0,0,619782144,65660760064,327344128,608497664,0,0,0,0,1394,334,0,0,0,78,117,0,3221221376,6,8,0,0,0
04-12 17:53:30,0,0.063,99.937,0,0,619782144,65660760064,327344128,608497664,0,24576,0,4,126,334,0,0,0,65,108,0,3221221376,6,8,0,0,0
04-12 17:53:31,0,0.125,99.875,0,0,619782144,65660760064,327344128,608497664,0,0,0,0,845,342,0,0,0,81,126,0,3221221376,6,8,0,0,0
