"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-21.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node21_128.110.153.227_solrj::rf32_s2_cluster16_dstat.csv",,,,"Date:","12 Dec 2019 03:51:17 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 03:51:17,0.957,0.236,98.802,0.005,0,680357888,63190847488,263483392,3043860480,3039.652,410034.742,0.235,6.498,0,0,23.250,21.580,31.752,572.933,5588.513,0,3221221376,10,10,0,1,0
12-12 03:51:18,0,0.125,99.875,0,0,678965248,63192256512,263483392,3043835904,0,0,0,0,1871,2235,0,0,0,358,350,0,3221221376,10,9,0,1,0
12-12 03:51:19,0.501,0.313,99.186,0,0,685121536,63186100224,263483392,3043844096,0,0,0,0,4343,3785,0,0,0,455,479,0,3221221376,10,10,0,1,0
12-12 03:51:20,1.001,0.375,98.624,0,0,678707200,63192764416,263483392,3043586048,0,0,0,0,1887,2285,0,0,0,553,571,0,3221221376,10,9,0,1,0
12-12 03:51:21,0,0.063,99.937,0,0,678682624,63192788992,263483392,3043586048,0,0,0,0,648,350,0,0,0,94,159,0,3221221376,10,9,0,1,0
12-12 03:51:22,0.062,0.125,99.813,0,0,678682624,63192788992,263483392,3043586048,0,0,0,0,477,564,0,0,0,77,131,0,3221221376,10,9,0,1,0
12-12 03:51:23,0.062,0.062,99.875,0,0,678674432,63192797184,263483392,3043586048,0,2277376,0,484,760,334,0,0,0,350,186,0,3221221376,10,9,0,1,0
12-12 03:51:24,0,0.063,99.937,0,0,678674432,63192797184,263483392,3043586048,0,0,0,0,545,350,0,0,0,86,139,0,3221221376,10,9,0,1,0
12-12 03:51:25,0,0.125,99.875,0,0,678674432,63192797184,263483392,3043586048,0,0,0,0,426,334,0,0,0,84,137,0,3221221376,10,9,0,1,0
12-12 03:51:26,0,0.125,99.875,0,0,678666240,63192805376,263483392,3043586048,0,0,0,0,417,564,0,0,0,89,182,0,3221221376,10,9,0,1,0
12-12 03:51:27,0,0.063,99.937,0,0,678666240,63192805376,263483392,3043586048,0,0,0,0,246,334,0,0,0,86,157,0,3221221376,10,9,0,1,0
12-12 03:51:28,0.062,0.062,99.813,0.062,0,678666240,63192805376,263483392,3043586048,0,32768,0,4,1101,334,0,0,0,101,162,0,3221221376,10,9,0,1,0
