"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-38.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node38_128.110.153.170_solrj::rf32_s2_cluster16_dstat.csv",,,,"Date:","12 Dec 2019 03:51:17 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 03:51:17,0.412,0.163,99.422,0.003,0,672681984,64588894208,234827776,1766150144,3013.769,236643.108,0.233,4.600,0,0,5.670,5.568,5.404,218.662,2052.470,0,3221221376,10,10,0,1,0
12-12 03:51:18,0.062,0.062,99.812,0.062,0,670318592,64591273984,234827776,1766137856,0,180224,0,8,1529,2149,0,0,0,384,433,0,3221221376,10,9,0,1,0
12-12 03:51:19,0.563,0.375,99.061,0,0,672419840,64589172736,234827776,1766146048,0,0,0,0,4343,3801,0,1,0,506,478,0,3221221376,10,10,0,1,0
12-12 03:51:20,1.126,0.313,98.562,0,0,671105024,64590700544,234827776,1765928960,0,0,0,0,1755,2137,0,0,0,549,577,0,3221221376,10,9,0,1,0
12-12 03:51:21,0,0.063,99.937,0,0,671072256,64590733312,234827776,1765928960,0,2031616,0,458,648,350,0,0,0,330,175,0,3221221376,10,9,0,1,0
12-12 03:51:22,0,0.125,99.875,0,0,671072256,64590733312,234827776,1765924864,0,0,0,0,477,580,0,1,0,105,190,0,3221221376,10,9,0,1,0
12-12 03:51:23,0,0.063,99.937,0,0,671072256,64590733312,234827776,1765924864,0,0,0,0,760,342,0,0,0,93,152,0,3221221376,10,9,0,1,0
12-12 03:51:24,0,0.125,99.875,0,0,671072256,64590733312,234827776,1765924864,0,212992,0,4,545,334,0,0,0,100,165,0,3221221376,10,9,0,1,0
12-12 03:51:25,0,0.063,99.937,0,0,671072256,64590733312,234827776,1765924864,0,0,0,0,426,350,0,0,0,84,147,0,3221221376,10,9,0,1,0
12-12 03:51:26,0.125,0.062,99.813,0,0,671072256,64590733312,234827776,1765924864,0,0,0,0,477,564,0,1,0,119,233,0,3221221376,10,9,0,1,0
12-12 03:51:27,0,0.125,99.875,0,0,671072256,64590733312,234827776,1765924864,0,0,0,0,186,342,0,0,0,82,146,0,3221221376,10,9,0,1,0
12-12 03:51:28,0.062,0.062,99.875,0,0,671072256,64590733312,234827776,1765924864,0,0,0,0,1101,334,0,0,0,97,156,0,3221221376,10,9,0,1,0
12-12 03:51:29,0.062,0.062,99.875,0,0,671072256,64590733312,234827776,1765924864,0,0,0,0,598,564,0,1,0,92,191,0,3221221376,10,9,0,1,0
12-12 03:51:30,0,0.125,99.812,0.062,0,671068160,64590733312,234831872,1765924864,0,32768,0,4,365,342,0,0,0,108,189,0,3221221376,10,9,0,1,0
12-12 03:51:31,0,0.125,99.875,0,0,671068160,64590733312,234831872,1765924864,0,0,0,0,306,350,0,0,0,86,143,0,3221221376,10,9,0,1,0
12-12 03:51:32,0.062,0.062,99.875,0,0,671068160,64590733312,234831872,1765924864,0,0,0,0,777,668,0,1,0,93,171,0,3221221376,10,9,0,1,0
12-12 03:51:33,0,0.125,99.875,0,0,671068160,64590733312,234831872,1765924864,0,0,0,0,186,342,0,0,0,83,141,0,3221221376,10,9,0,1,0
12-12 03:51:34,0,0.125,99.875,0,0,671068160,64590733312,234831872,1765924864,0,0,0,0,425,334,0,0,0,108,185,0,3221221376,10,9,0,1,0
12-12 03:51:35,0,0.063,99.937,0,0,671068160,64590733312,234831872,1765924864,0,0,0,0,186,334,0,0,0,82,147,0,3221221376,10,9,0,1,0
12-12 03:51:36,0.062,0.125,99.812,0,0,671068160,64590733312,234831872,1765924864,0,24576,0,4,477,624,0,1,0,97,189,0,3221221376,10,9,0,1,0
12-12 03:51:37,0,0.063,99.937,0,0,671068160,64590733312,234831872,1765924864,0,0,0,0,426,358,0,0,0,85,141,0,3221221376,10,9,0,1,0
12-12 03:51:38,0,0.063,99.937,0,0,671068160,64590733312,234831872,1765924864,0,0,0,0,485,334,0,0,0,106,177,0,3221221376,10,9,0,1,0
12-12 03:51:39,0,0.125,99.875,0,0,671068160,64590733312,234831872,1765924864,0,0,0,0,1000,624,0,1,0,100,175,0,3221221376,10,9,0,1,0
12-12 03:51:40,0.062,0.125,99.813,0,0,671068160,64590733312,234831872,1765924864,0,0,0,0,590,342,0,0,0,86,156,0,3221221376,10,9,0,1,0
12-12 03:51:41,0,0.062,99.938,0,0,671068160,64590733312,234831872,1765924864,0,0,0,0,426,334,0,0,0,85,144,0,3221221376,10,9,0,1,0
12-12 03:51:42,0,0.063,99.937,0,0,671068160,64590733312,234831872,1765924864,0,24576,0,4,819,564,0,1,0,121,253,0,3221221376,10,9,0,1,0
12-12 03:51:43,0,0.125,99.875,0,0,671064064,64590733312,234831872,1765928960,0,0,0,0,1430,358,0,0,0,105,163,0,3221221376,10,9,0,1,0
12-12 03:51:44,0.062,0.125,99.813,0,0,671064064,64590733312,234831872,1765928960,0,0,0,0,305,334,0,0,0,93,157,0,3221221376,10,9,0,1,0
12-12 03:51:45,0,0.063,99.937,0,0,671064064,64590733312,234831872,1765928960,0,0,0,0,760,334,0,0,0,86,145,0,3221221376,10,9,0,1,0
12-12 03:51:46,0,0.125,99.875,0,0,671064064,64590733312,234831872,1765928960,0,0,0,0,537,564,0,1,0,108,223,0,3221221376,10,9,0,1,0
12-12 03:51:47,0,0.063,99.937,0,0,671064064,64590733312,234831872,1765928960,0,0,0,0,881,342,0,0,0,95,152,0,3221221376,10,9,0,1,0
12-12 03:51:48,0.062,0.125,99.750,0.062,0,671064064,64590733312,234831872,1765928960,0,49152,0,6,485,334,0,0,0,96,155,0,3221221376,10,9,0,1,0
12-12 03:51:49,0,0.063,99.937,0,0,671064064,64590733312,234831872,1765928960,0,0,0,0,418,580,0,1,0,88,175,0,3221221376,10,9,0,1,0
12-12 03:51:50,0.063,0.063,99.875,0,0,671064064,64590733312,234831872,1765928960,0,0,0,0,1385,1120,0,2,0,108,295,0,3221221376,10,9,0,1,0
12-12 03:51:51,0,0.125,99.875,0,0,671064064,64590733312,234831872,1765928960,0,0,0,0,366,342,0,0,0,84,145,0,3221221376,10,9,0,1,0
12-12 03:51:52,0.063,0,99.937,0,0,671064064,64590733312,234831872,1765928960,0,65536,0,4,365,334,0,0,0,93,146,0,3221221376,10,9,0,1,0
12-12 03:51:53,0.062,0.125,99.813,0,0,671064064,64590733312,234831872,1765928960,0,0,0,0,820,580,0,1,0,90,152,0,3221221376,10,9,0,1,0
