"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-11.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output direct_128.110.153.198_dstat_traffic_gen.csv",,,,"Date:","04 Dec 2019 18:07:35 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
04-12 18:07:35,0.422,0.042,99.523,0.012,0,618692608,65797935104,290033664,545861632,1178.981,556830.296,0.074,4.211,0,0,16.808,5.766,17.663,328.266,641.224,0,3221221376,6,8,0,0,0
04-12 18:07:36,0,0.125,99.875,0,0,618401792,65798221824,290033664,545865728,0,0,0,0,1471,894,0,0,0,120,140,0,3221221376,6,8,0,0,0
04-12 18:07:37,0,0.063,99.937,0,0,618401792,65798221824,290033664,545865728,0,0,0,0,245,334,0,0,0,57,79,0,3221221376,6,8,0,0,0
04-12 18:07:38,0,0.063,99.937,0,0,618401792,65798221824,290033664,545865728,0,0,0,0,855,334,0,0,0,66,97,0,3221221376,6,8,0,0,0
04-12 18:07:39,0,0.125,99.813,0.062,0,618385408,65798238208,290033664,545865728,0,188416,0,8,647,334,0,0,0,102,143,0,3221221376,6,8,0,0,0
04-12 18:07:40,0.062,0.062,99.875,0,0,618385408,65798238208,290033664,545865728,0,0,0,0,880,342,0,0,0,60,89,0,3221221376,6,8,0,0,0
04-12 18:07:41,0.062,0.062,99.875,0,0,618385408,65798238208,290033664,545865728,0,0,0,0,700,334,0,0,0,77,111,0,3221221376,6,8,0,0,0
04-12 18:07:42,0,0.063,99.937,0,0,618385408,65798238208,290033664,545865728,0,0,0,0,426,334,0,0,0,50,75,0,3221221376,6,8,0,0,0
04-12 18:07:43,0,0.125,99.875,0,0,618385408,65798238208,290033664,545865728,0,0,0,0,725,334,0,0,0,72,109,0,3221221376,6,8,0,0,0
