"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-10.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output direct_128.110.153.212_dstat_traffic_gen.csv",,,,"Date:","04 Dec 2019 18:07:35 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
04-12 18:07:35,0.415,0.041,99.529,0.015,0,617365504,65877422080,253534208,514011136,1243.581,549240.602,0.073,2.718,0,0,13.789,7.999,5.641,324.823,634.981,0,3221221376,6,8,0,0,0
04-12 18:07:36,0.062,0.062,99.875,0,0,617287680,65877495808,253534208,514031616,0,0,0,0,1471,894,0,0,0,88,142,0,3221221376,6,8,0,0,0
04-12 18:07:37,0,0.063,99.937,0,0,617287680,65877495808,253534208,514031616,0,0,0,0,245,334,0,0,0,55,103,0,3221221376,6,8,0,0,0
04-12 18:07:38,0,0.125,99.812,0.062,0,617422848,65877344256,253534208,514031616,0,3211264,0,566,855,334,0,0,0,360,179,0,3221221376,6,8,0,0,0
04-12 18:07:39,0,0.125,99.875,0,0,617431040,65877336064,253534208,514031616,0,0,0,0,647,342,0,0,0,89,152,0,3221221376,6,8,0,0,0
04-12 18:07:40,0,0.125,99.875,0,0,617431040,65877319680,253534208,514031616,0,0,0,0,880,334,0,0,0,70,105,0,3221221376,6,8,0,0,0
04-12 18:07:41,0,0.062,99.938,0,0,617431040,65877319680,253534208,514031616,0,0,0,0,700,334,0,0,0,64,104,0,3221221376,6,8,0,0,0
04-12 18:07:42,0,0.125,99.875,0,0,617431040,65877319680,253534208,514031616,0,0,0,0,426,334,0,0,0,63,99,0,3221221376,6,8,0,0,0
04-12 18:07:43,0,0.188,99.812,0,0,617304064,65877446656,253534208,514031616,0,24576,0,4,725,334,0,0,0,102,162,0,3221221376,6,8,0,0,0
04-12 18:07:44,0,0.125,99.875,0,0,617304064,65877446656,253534208,514031616,0,8192,0,2,186,342,0,0,0,69,94,0,3221221376,6,8,0,0,0
04-12 18:07:45,0,0.125,99.875,0,0,617304064,65877446656,253534208,514031616,0,0,0,0,485,342,0,0,0,63,100,0,3221221376,6,8,0,0,0
04-12 18:07:46,0.062,0.062,99.875,0,0,617304064,65877446656,253534208,514031616,0,0,0,0,1575,668,0,0,0,82,111,0,3221221376,6,8,0,0,0
04-12 18:07:47,0,0.125,99.875,0,0,617304064,65877446656,253534208,514031616,0,0,0,0,605,334,0,0,0,79,127,0,3221221376,6,8,0,0,0
04-12 18:07:48,0,0.125,99.875,0,0,617304064,65877446656,253534208,514031616,0,0,0,0,186,334,0,0,0,79,116,0,3221221376,6,8,0,0,0
04-12 18:07:49,0,0.125,99.875,0,0,617304064,65877446656,253534208,514031616,0,0,0,0,760,334,0,0,0,72,111,0,3221221376,6,8,0,0,0
04-12 18:07:50,0,0.125,99.812,0.062,0,617295872,65877454848,253534208,514031616,0,40960,0,8,922,334,0,0,0,80,127,0,3221221376,6,8,0,0,0
04-12 18:07:51,0,0.125,99.875,0,0,617287680,65877463040,253534208,514031616,0,0,0,0,485,342,0,0,0,77,130,0,3221221376,6,8,0,0,0
04-12 18:07:52,0,0.125,99.875,0,0,617287680,65877463040,253534208,514031616,0,0,0,0,1162,334,0,0,0,78,113,0,3221221376,6,8,0,0,0
04-12 18:07:53,0,0.125,99.875,0,0,617287680,65877463040,253534208,514031616,0,0,0,0,245,334,0,0,0,78,123,0,3221221376,6,8,0,0,0
04-12 18:07:54,0,0.063,99.937,0,0,617287680,65877463040,253534208,514031616,0,0,0,0,366,334,0,0,0,56,87,0,3221221376,6,8,0,0,0
04-12 18:07:55,0,0.125,99.875,0,0,617287680,65877463040,253534208,514031616,0,24576,0,4,1093,334,0,0,0,93,155,0,3221221376,6,8,0,0,0
04-12 18:07:56,0,0.125,99.875,0,0,617287680,65877463040,253534208,514031616,0,8192,0,2,700,342,0,0,0,80,113,0,3221221376,6,8,0,0,0
04-12 18:07:57,0,0.125,99.875,0,0,617287680,65877463040,253534208,514031616,0,0,0,0,1566,342,0,0,0,86,115,0,3221221376,6,8,0,0,0
04-12 18:07:58,0.062,0.062,99.875,0,0,617152512,65877598208,253534208,514031616,0,0,0,0,306,334,0,0,0,81,123,0,3221221376,6,8,0,0,0
04-12 18:07:59,0,0.187,99.813,0,0,617160704,65877590016,253534208,514031616,0,0,0,0,827,334,0,0,0,90,144,0,3221221376,6,8,0,0,0
04-12 18:08:00,0,0.125,99.875,0,0,617160704,65877590016,253534208,514031616,0,0,0,0,726,334,0,0,0,64,85,0,3221221376,6,8,0,0,0
04-12 18:08:01,0,0.063,99.937,0,0,617156608,65877590016,253534208,514035712,0,57344,0,6,700,334,0,0,0,70,115,0,3221221376,6,8,0,0,0
