"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-36.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node36_128.110.153.187_direct::rf32_s1_cluster16_dstat.csv",,,,"Date:","11 Dec 2019 23:58:46 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 23:58:46,0.633,0.179,99.185,0.003,0,987324416,63976534016,232415232,2059247616,3148.412,313308.932,0.244,5.129,0,0,11.972,12.202,11.957,343.936,3880.711,0,3221221376,10,10,0,0,0
11-12 23:58:47,4.370,2.434,93.196,0,0,985165824,64268451840,232415232,1774923776,0,0,0,0,1816,2059,0,0,0,518,386,0,3221221376,10,9,0,0,0
11-12 23:58:48,3.877,2.439,93.684,0,0,985165824,64268451840,232415232,1774923776,0,0,0,0,639,350,0,0,0,334,143,0,3221221376,10,9,0,0,0
11-12 23:58:49,5.053,2.433,92.514,0,0,988123136,64265494528,232415232,1774927872,0,0,0,0,4693,3570,0,0,0,831,536,0,3221221376,10,10,0,0,0
11-12 23:58:50,4.812,2.688,92.500,0,0,985640960,64268148736,232415232,1774751744,0,1900544,0,424,1693,2447,0,0,0,1133,640,0,3221221376,10,9,0,0,0
11-12 23:58:51,3.812,2.562,93.562,0.062,0,985640960,64268148736,232415232,1774751744,0,229376,0,6,700,358,0,0,0,350,162,0,3221221376,10,9,0,0,0
11-12 23:58:52,4.122,2.249,93.629,0,0,985640960,64268148736,232415232,1774751744,0,0,0,0,605,358,0,0,0,334,139,0,3221221376,10,9,0,0,0
11-12 23:58:53,3.880,2.378,93.742,0,0,985640960,64268148736,232415232,1774751744,0,0,0,0,306,350,0,0,0,360,186,0,3221221376,10,9,0,0,0
11-12 23:58:54,4.250,2.125,93.625,0,0,985640960,64268148736,232415232,1774751744,0,0,0,0,717,580,0,0,0,340,143,0,3221221376,10,9,0,0,0
11-12 23:58:55,3.815,2.502,93.684,0,0,985640960,64268148736,232415232,1774751744,0,0,0,0,700,350,0,0,0,354,170,0,3221221376,10,9,0,0,0
11-12 23:58:56,3.623,2.748,93.629,0,0,985640960,64268148736,232415232,1774751744,0,0,0,0,365,350,0,0,0,333,142,0,3221221376,10,9,0,0,0
11-12 23:58:57,4.062,2.312,93.625,0,0,985636864,64268148736,232419328,1774751744,0,24576,0,4,598,580,0,0,0,366,185,0,3221221376,10,9,0,0,0
11-12 23:58:58,4.065,2.251,93.684,0,0,985636864,64268148736,232419328,1774751744,0,0,0,0,1204,358,0,0,0,350,157,0,3221221376,10,9,0,0,0
11-12 23:58:59,3.627,2.689,93.684,0,0,985636864,64268148736,232419328,1774751744,0,0,0,0,606,350,0,0,0,339,135,0,3221221376,10,9,0,0,0
11-12 23:59:00,4.562,1.750,93.688,0,0,985636864,64268148736,232419328,1774751744,0,0,0,0,537,580,0,0,0,344,167,0,3221221376,10,9,0,0,0
11-12 23:59:01,4.310,2.124,93.567,0,0,985636864,64268148736,232419328,1774751744,0,0,0,0,306,350,0,0,0,354,169,0,3221221376,10,9,0,0,0
11-12 23:59:02,4.065,2.251,93.684,0,0,985636864,64268148736,232419328,1774751744,0,0,0,0,425,350,0,0,0,330,135,0,3221221376,10,9,0,0,0
11-12 23:59:03,4.372,1.999,93.567,0.062,0,985636864,64268148736,232419328,1774751744,0,24576,0,4,916,350,0,0,0,363,164,0,3221221376,10,9,0,0,0
