"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-11.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.198_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 17:18:26 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 17:18:26,0.452,0.047,99.488,0.013,0,620175360,65742614528,296230912,589000704,1077.600,565653.352,0.067,4.298,0,0,17.110,7.022,18.036,356.682,676.365,0,3221221376,6,8,0,0,0
05-12 17:18:27,0,0.062,99.938,0,0,619626496,65743159296,296230912,589004800,0,0,0,0,760,902,0,0,0,113,178,0,3221221376,6,8,0,0,0
05-12 17:18:28,0,0.125,99.875,0,0,619626496,65743159296,296230912,589004800,0,0,0,0,1462,334,0,0,0,79,109,0,3221221376,6,8,0,0,0
05-12 17:18:29,0.062,0.062,99.875,0,0,619626496,65743159296,296230912,589004800,0,0,0,0,665,334,0,0,0,73,107,0,3221221376,6,8,0,0,0
05-12 17:18:30,0,0.063,99.937,0,0,619618304,65743167488,296230912,589004800,0,2875392,0,500,914,334,0,0,0,310,175,0,3221221376,6,8,0,0,0
05-12 17:18:31,0.125,0.125,99.750,0,0,619528192,65743253504,296230912,589008896,0,0,0,0,1391,342,0,0,0,313,436,0,3221221376,6,8,0,0,0
05-12 17:18:32,0,0.125,99.875,0,0,619520000,65743261696,296230912,589008896,0,0,0,0,640,334,0,0,0,105,147,0,3221221376,6,8,0,0,0
05-12 17:18:33,0.062,0.062,99.875,0,0,619520000,65743261696,296230912,589008896,0,0,0,0,1094,334,0,0,0,70,107,0,3221221376,6,8,0,0,0
05-12 17:18:34,0,0.062,99.938,0,0,619520000,65743261696,296230912,589008896,0,0,0,0,366,334,0,0,0,57,95,0,3221221376,6,8,0,0,0
05-12 17:18:35,0,0.125,99.875,0,0,619520000,65743261696,296230912,589008896,0,0,0,0,1668,334,0,0,0,100,157,0,3221221376,6,8,0,0,0
05-12 17:18:36,0.062,0.062,99.813,0.062,0,619520000,65743261696,296230912,589008896,0,106496,0,6,468,334,0,0,0,72,117,0,3221221376,6,8,0,0,0
05-12 17:18:37,0,0.125,99.875,0,0,619520000,65743261696,296230912,589008896,0,0,0,0,1443,342,0,0,0,106,143,0,3221221376,6,8,0,0,0
05-12 17:18:38,0.062,0.062,99.875,0,0,619909120,65742872576,296230912,589008896,0,0,0,0,888,334,0,0,0,69,113,0,3221221376,6,8,0,0,0
05-12 17:18:39,0,0.125,99.875,0,0,619909120,65742872576,296230912,589008896,0,0,0,0,1489,334,0,0,0,105,161,0,3221221376,6,8,0,0,0
05-12 17:18:40,0,0.062,99.938,0,0,619909120,65742872576,296230912,589008896,0,0,0,0,401,334,0,0,0,62,102,0,3221221376,6,8,0,0,0
05-12 17:18:41,0.062,0.062,99.875,0,0,619974656,65742807040,296230912,589008896,0,376832,0,80,700,334,0,0,0,103,115,0,3221221376,6,8,0,0,0
05-12 17:18:42,0,0.125,99.875,0,0,620109824,65742671872,296230912,589008896,0,24576,0,4,982,342,0,0,0,103,146,0,3221221376,6,8,0,0,0
05-12 17:18:43,0.062,0.062,99.875,0,0,620101632,65742680064,296230912,589008896,0,0,0,0,305,342,0,0,0,72,129,0,3221221376,6,8,0,0,0
05-12 17:18:44,0,0.063,99.937,0,0,620101632,65742680064,296230912,589008896,0,0,0,0,306,334,0,0,0,58,95,0,3221221376,6,8,0,0,0
05-12 17:18:45,0,0.062,99.938,0,0,620101632,65742680064,296230912,589008896,0,0,0,0,1229,334,0,0,0,72,103,0,3221221376,6,8,0,0,0
05-12 17:18:46,0.062,0.062,99.875,0,0,620101632,65742680064,296230912,589008896,0,0,0,0,246,394,0,0,0,57,93,0,3221221376,6,8,0,0,0
05-12 17:18:47,0,0.125,99.875,0,0,620109824,65742671872,296230912,589008896,0,8192,0,2,485,334,0,0,0,136,159,0,3221221376,6,8,0,0,0
05-12 17:18:48,0.063,0.063,99.875,0,0,620101632,65742680064,296230912,589008896,0,24576,0,4,855,342,0,0,0,84,124,0,3221221376,6,8,0,0,0
05-12 17:18:49,0,0.125,99.875,0,0,620101632,65742680064,296230912,589008896,0,0,0,0,245,342,0,0,0,63,101,0,3221221376,6,8,0,0,0
