"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-28.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node28_128.110.153.182_direct::rf8_s1_cluster4_dstat.csv",,,,"Date:","11 Dec 2019 22:15:43 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 22:15:43,1.996,0.375,97.626,0.003,0,899010560,64281481216,233594880,1837223936,3213.878,560244.596,0.249,7.958,0,0,61.819,63.382,62.469,1284.584,13148.584,0,3221221376,10,10,0,0,0
11-12 22:15:44,0.062,0.125,99.812,0,0,896573440,64283934720,233594880,1837199360,0,1277952,0,236,1649,2150,0,0,0,412,383,0,3221221376,10,9,0,0,0
11-12 22:15:45,0.250,0.250,99.499,0,0,898187264,64282320896,233594880,1837199360,0,0,0,0,4039,3728,0,0,0,374,479,0,3221221376,10,10,0,0,0
11-12 22:15:46,1.314,0.626,97.997,0.063,0,897671168,64283066368,233594880,1836969984,0,221184,0,6,1831,2336,0,0,0,756,638,0,3221221376,10,9,0,0,0
11-12 22:15:47,0,0.063,99.937,0,0,897671168,64283066368,233594880,1836969984,0,0,0,0,426,358,0,0,0,104,178,0,3221221376,10,9,0,0,0
11-12 22:15:48,0.062,0.062,99.875,0,0,897671168,64283066368,233594880,1836969984,0,0,0,0,657,624,0,0,0,92,156,0,3221221376,10,9,0,0,0
11-12 22:15:49,0,0.125,99.875,0,0,897671168,64283066368,233594880,1836969984,0,0,0,0,640,394,0,0,0,89,152,0,3221221376,10,9,0,0,0
11-12 22:15:50,0,0.063,99.937,0,0,897671168,64283066368,233594880,1836969984,0,0,0,0,305,334,0,0,0,94,167,0,3221221376,10,9,0,0,0
11-12 22:15:51,0.062,0.062,99.875,0,0,897662976,64283074560,233594880,1836969984,0,0,0,0,880,564,0,0,0,125,187,0,3221221376,10,9,0,0,0
11-12 22:15:52,0.062,0.062,99.875,0,0,897658880,64283074560,233598976,1836969984,0,65536,0,4,785,334,0,0,0,121,161,0,3221221376,10,9,0,0,0
11-12 22:15:53,0,0.063,99.937,0,0,897658880,64283074560,233598976,1836969984,0,0,0,0,246,342,0,0,0,85,147,0,3221221376,10,9,0,0,0
11-12 22:15:54,0.062,0.125,99.813,0,0,897658880,64283074560,233598976,1836969984,0,0,0,0,485,334,0,0,0,93,155,0,3221221376,10,9,0,0,0
11-12 22:15:55,0,0.063,99.937,0,0,897650688,64283082752,233598976,1836969984,0,0,0,0,358,564,0,0,0,113,206,0,3221221376,10,9,0,0,0
11-12 22:15:56,0.062,0.062,99.875,0,0,897650688,64283082752,233598976,1836969984,0,0,0,0,1169,334,0,0,0,102,159,0,3221221376,10,9,0,0,0
11-12 22:15:57,0,0.125,99.875,0,0,897650688,64283082752,233598976,1836969984,0,0,0,0,306,334,0,0,0,101,157,0,3221221376,10,9,0,0,0
11-12 22:15:58,0,0.062,99.875,0.062,0,897642496,64283082752,233607168,1836969984,0,24576,0,4,657,564,0,0,0,98,163,0,3221221376,10,9,0,0,0
11-12 22:15:59,0.062,0.062,99.875,0,0,897642496,64283082752,233607168,1836969984,0,0,0,0,460,342,0,0,0,101,181,0,3221221376,10,9,0,0,0
11-12 22:16:00,0,0.063,99.937,0,0,897642496,64283082752,233607168,1836969984,0,0,0,0,425,394,0,0,0,98,168,0,3221221376,10,9,0,0,0
11-12 22:16:01,0.062,0.062,99.875,0,0,897642496,64283082752,233607168,1836969984,0,0,0,0,418,564,0,0,0,88,151,0,3221221376,10,9,0,0,0
11-12 22:16:02,0,0.125,99.875,0,0,897642496,64283082752,233607168,1836969984,0,0,0,0,305,334,0,0,0,84,149,0,3221221376,10,9,0,0,0
11-12 22:16:03,0,0.062,99.938,0,0,897642496,64283082752,233607168,1836969984,0,0,0,0,486,400,0,0,0,102,176,0,3221221376,10,9,0,0,0
11-12 22:16:04,0.063,0.063,99.875,0,0,897642496,64283082752,233607168,1836969984,0,24576,0,4,914,334,0,0,0,110,173,0,3221221376,10,9,0,0,0
11-12 22:16:05,0,0.125,99.875,0,0,897642496,64283082752,233607168,1836969984,0,0,0,0,974,572,0,0,0,111,188,0,3221221376,10,9,0,0,0
11-12 22:16:06,0.062,0.062,99.875,0,0,897642496,64283082752,233607168,1836969984,0,0,0,0,647,334,0,0,0,87,149,0,3221221376,10,9,0,0,0
11-12 22:16:07,0.062,0.062,99.875,0,0,897396736,64283328512,233607168,1836969984,0,0,0,0,842,562,0,0,0,142,215,0,3221221376,10,9,0,0,0
11-12 22:16:08,0,0.125,99.875,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,657,564,0,0,0,85,142,0,3221221376,10,9,0,0,0
11-12 22:16:09,0.062,0.062,99.875,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,126,334,0,0,0,80,147,0,3221221376,10,9,0,0,0
11-12 22:16:10,0,0.063,99.937,0,0,897392640,64283328512,233607168,1836974080,0,49152,0,8,770,334,0,0,0,118,197,0,3221221376,10,9,0,0,0
11-12 22:16:11,0,0.063,99.937,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,932,572,0,0,0,151,206,0,3221221376,10,9,0,0,0
11-12 22:16:12,0.062,0.062,99.875,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,185,334,0,0,0,76,141,0,3221221376,10,9,0,0,0
11-12 22:16:13,0,0.125,99.875,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,186,334,0,0,0,80,143,0,3221221376,10,9,0,0,0
11-12 22:16:14,0.062,0.062,99.875,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,981,334,0,0,0,104,167,0,3221221376,10,9,0,0,0
11-12 22:16:15,0,0.063,99.937,0,0,897392640,64283328512,233607168,1836974080,0,32768,0,6,358,564,0,0,0,124,220,0,3221221376,10,9,0,0,0
11-12 22:16:16,0,0.125,99.813,0.062,0,897392640,64283328512,233607168,1836974080,0,32768,0,4,647,342,0,0,0,98,163,0,3221221376,10,9,0,0,0
11-12 22:16:17,0.062,0.062,99.875,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,186,342,0,0,0,83,149,0,3221221376,10,9,0,0,0
11-12 22:16:18,0,0.063,99.937,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,597,564,0,0,0,89,151,0,3221221376,10,9,0,0,0
11-12 22:16:19,0.062,0.062,99.875,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,802,334,0,0,0,109,190,0,3221221376,10,9,0,0,0
11-12 22:16:20,0,0.063,99.937,0,0,897392640,64283328512,233607168,1836974080,0,1056768,0,186,365,334,0,0,0,175,169,0,3221221376,10,9,0,0,0
11-12 22:16:21,0,0.125,99.875,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,820,572,0,0,0,95,156,0,3221221376,10,9,0,0,0
11-12 22:16:22,0.062,0.062,99.875,0,0,897392640,64283328512,233607168,1836974080,0,24576,0,4,827,334,0,0,0,101,167,0,3221221376,10,9,0,0,0
11-12 22:16:23,0.063,0.125,99.812,0,0,897392640,64283328512,233607168,1836974080,0,0,0,0,597,589,0,0,0,172,183,0,3221221376,10,10,0,0,0
11-12 22:16:24,1.253,0.564,98.183,0,0,897544192,64283176960,233607168,1836974080,0,0,0,0,5283,5179,0,0,0,873,899,0,3221221376,10,9,0,0,0
11-12 22:16:25,1.817,0.752,97.431,0,0,898871296,64281849856,233607168,1836978176,0,0,0,0,6145,6038,0,0,0,893,915,0,3221221376,10,9,1,0,0
11-12 22:16:26,0.062,0.125,99.813,0,0,898080768,64282640384,233607168,1836974080,0,0,0,0,491,358,0,0,0,172,201,0,3221221376,10,9,0,0,0
11-12 22:16:27,0,0.063,99.937,0,0,898080768,64282640384,233607168,1836974080,0,0,0,0,468,334,0,0,0,103,186,0,3221221376,10,9,0,0,0
11-12 22:16:28,0,0.063,99.875,0.063,0,898068480,64282648576,233611264,1836974080,0,122880,0,6,1573,564,0,0,0,118,176,0,3221221376,10,9,0,0,0
11-12 22:16:29,0.062,0.062,99.875,0,0,898068480,64282648576,233611264,1836974080,0,0,0,0,983,342,0,0,0,93,153,0,3221221376,10,9,0,0,0
11-12 22:16:30,0,0.063,99.937,0,0,898052096,64282664960,233611264,1836974080,0,0,0,0,587,334,0,0,0,99,177,0,3221221376,10,9,0,0,0
11-12 22:16:31,0.062,0.125,99.813,0,0,898052096,64282664960,233611264,1836974080,0,0,0,0,478,564,0,0,0,103,183,0,3221221376,10,9,0,0,0
11-12 22:16:32,0,0.063,99.937,0,0,898052096,64282664960,233611264,1836974080,0,0,0,0,485,334,0,0,0,88,148,0,3221221376,10,9,0,0,0
11-12 22:16:33,0,0.063,99.937,0,0,898052096,64282664960,233611264,1836974080,0,0,0,0,641,334,0,0,0,89,157,0,3221221376,10,9,0,0,0
11-12 22:16:34,0.062,0.125,99.813,0,0,898052096,64282664960,233611264,1836974080,0,24576,0,4,305,334,0,0,0,102,167,0,3221221376,10,9,0,0,0
11-12 22:16:35,0,0.063,99.937,0,0,898052096,64282664960,233611264,1836974080,0,0,0,0,418,572,0,0,0,127,212,0,3221221376,10,9,0,0,0
