"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-5.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node5_128.110.153.131_solrj::rf4_s1_cluster2_dstat.csv",,,,"Date:","12 Dec 2019 00:57:59 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 00:57:59,1.996,0.248,97.740,0.017,0,586502144,63769677824,298205184,2508910592,3131.485,1375073.499,0.242,7.093,0,0,92.797,81.663,96.478,1886.314,2281.677,0,3221221376,6,9,0,0,0
12-12 00:58:00,0,0.062,99.938,0,0,586383360,63769792512,298205184,2508914688,0,3080192,0,594,366,902,0,0,0,318,107,0,3221221376,6,9,0,0,0
12-12 00:58:01,0,0.125,99.875,0,0,586375168,63769800704,298205184,2508914688,0,0,0,0,425,342,0,0,0,64,103,0,3221221376,6,9,0,0,0
12-12 00:58:02,0.062,0.062,99.812,0.062,0,586366976,63769808896,298205184,2508914688,0,188416,0,6,426,334,0,0,0,84,145,0,3221221376,6,9,0,0,0
12-12 00:58:03,0,0.062,99.938,0,0,586366976,63769808896,298205184,2508914688,0,0,0,0,545,342,0,0,0,65,97,0,3221221376,6,9,0,0,0
12-12 00:58:04,0.062,0.062,99.875,0,0,586366976,63769808896,298205184,2508914688,0,0,0,0,366,334,0,0,0,69,105,0,3221221376,6,9,0,0,0
12-12 00:58:05,0,0.125,99.875,0,0,586366976,63769808896,298205184,2508914688,0,0,0,0,767,334,0,0,0,68,106,0,3221221376,6,9,0,0,0
12-12 00:58:06,0,0.063,99.937,0,0,586366976,63769808896,298205184,2508914688,0,0,0,0,820,394,0,0,0,88,142,0,3221221376,6,9,0,0,0
12-12 00:58:07,0.062,0.125,99.813,0,0,586366976,63769808896,298205184,2508914688,0,0,0,0,545,334,0,0,0,63,99,0,3221221376,6,9,0,0,0
12-12 00:58:08,0,0.063,99.937,0,0,586366976,63769825280,298205184,2508914688,0,24576,0,4,366,334,0,0,0,77,118,0,3221221376,6,9,0,0,0
12-12 00:58:09,0.062,0.125,99.813,0,0,586366976,63769825280,298205184,2508914688,0,0,0,0,365,342,0,0,0,59,92,0,3221221376,6,9,0,0,0
12-12 00:58:10,0,0.063,99.937,0,0,586366976,63769825280,298205184,2508914688,0,0,0,0,426,334,0,0,0,77,127,0,3221221376,6,9,0,0,0
