"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-1.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node1_128.110.153.193_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","19 Dec 2019 15:30:23 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
19-12 15:30:23,3.608,0.257,96.114,0.021,0,38217068544,21952143360,362098688,6543007744,1017.107,1631277.073,0.079,7.656,0,0,91.704,90.483,85.568,2091.803,2606.881,0,3221221376,12,20,42,5,0
19-12 15:30:24,0,0.125,99.875,0,0,38216900608,21952290816,362098688,6543011840,0,0,0,0,1353,2080,0,0,0,160,293,0,3221221376,12,20,42,5,0
19-12 15:30:25,0.063,0,99.937,0,0,38217023488,21952163840,362098688,6543011840,0,172032,0,8,1408,1372,0,2,0,190,318,0,3221221376,12,20,43,4,0
19-12 15:30:26,0,0.063,99.937,0,0,38217023488,21952163840,362098688,6543011840,0,0,0,0,669,830,0,0,0,114,190,0,3221221376,12,20,43,4,0
19-12 15:30:27,0,0.063,99.937,0,0,38217015296,21952172032,362098688,6543011840,0,0,0,0,1018,896,1,0,0,162,283,0,3221221376,12,20,42,3,0
19-12 15:30:28,0,0.125,99.875,0,0,38217015296,21952172032,362098688,6543011840,0,0,0,0,2552,1536,0,2,0,172,292,0,3221221376,12,20,42,3,0
19-12 15:30:29,0,0.063,99.937,0,0,38217015296,21952172032,362098688,6543011840,0,8192,0,2,898,978,0,0,1,149,255,0,3221221376,12,20,42,1,0
19-12 15:30:30,0,0.063,99.937,0,0,38217015296,21952172032,362098688,6543011840,0,0,0,0,897,974,0,0,1,140,234,0,3221221376,12,20,42,1,0
19-12 15:30:31,0,0.125,99.812,0.062,0,38217015296,21952172032,362098688,6543011840,0,24576,0,4,1294,1388,0,2,0,161,295,0,3221221376,12,20,43,1,0
19-12 15:30:32,0.062,0.125,99.812,0,0,38215766016,21953421312,362098688,6543011840,0,0,0,0,1855,2191,1,0,0,256,433,0,3221221376,12,19,43,1,0
19-12 15:30:33,0,0.062,99.938,0,0,38215442432,21953744896,362098688,6543011840,0,0,0,0,730,810,0,0,0,142,241,0,3221221376,12,19,44,1,0
19-12 15:30:34,24.968,1.338,73.694,0,0,38232375296,21936799744,362098688,6543024128,0,8192,0,2,1044915,7978829,681,491,546,12983,27177,0,3221221376,12,48,45,7200,15
19-12 15:30:35,75.077,10.782,14.141,0,0,38300127232,21869047808,362098688,6543024128,0,0,0,0,7352619,57073820,3475,4142,3590,73616,121178,0,3221221376,12,30,43,10932,4
19-12 15:30:36,65.804,10.599,23.596,0,0,38342164480,21827006464,362098688,6543028224,0,131072,0,10,5464640,42342197,2414,3092,3019,51491,100574,0,3221221376,12,27,43,14271,12
19-12 15:30:38,27.878,10.988,61.134,0,0,38343864320,21825306624,362098688,6543028224,0,0,0,0,5979777,46290675,2732,3051,2812,54166,129338,0,3221221376,12,28,44,23971,8
19-12 15:30:43,26.249,12.004,61.747,0,0,38323707904,21845458944,362098688,6543032320,0,114688,0,6,34013698,260655293,16592,17198,16998,302896,719359,0,3221221376,12,25,45,25076,8
19-12 15:30:44,27.451,11.961,60.588,0,0,38324011008,21845155840,362098688,6543032320,0,24576,0,4,8240416,62941029,3986,4114,3916,72895,173305,0,3221221376,12,21,45,25358,1
19-12 15:30:45,8.408,8.185,83.408,0,0,38324248576,21844918272,362098688,6543032320,0,0,0,0,2272137,17338681,1154,1109,987,22000,48154,0,3221221376,12,19,43,25361,0
19-12 15:30:46,0.356,5.903,93.741,0,0,38324535296,21844631552,362098688,6543032320,0,0,0,0,730,780,0,0,0,329,198,0,3221221376,12,19,43,25361,0
19-12 15:30:47,0.363,6.028,93.609,0,0,38324535296,21844631552,362098688,6543032320,0,0,0,0,1533,1298,0,0,0,443,361,0,3221221376,12,19,42,25361,0
