"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-9.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node9_128.110.153.84_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","19 Dec 2019 15:30:23 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
19-12 15:30:23,0.479,0.074,99.441,0.007,0,593899520,63664656384,314376192,2609131520,1013.201,422474.087,0.078,2.688,0,0,19.240,24.089,16.855,462.244,669.223,0,3221221376,6,8,0,0,0
19-12 15:30:24,0.062,0.062,99.875,0,0,593555456,63664996352,314376192,2609135616,0,180224,0,10,185,902,0,0,0,74,130,0,3221221376,6,8,0,0,0
19-12 15:30:25,0.062,0.062,99.875,0,0,593555456,63664996352,314376192,2609135616,0,0,0,0,528,342,0,0,0,68,105,0,3221221376,6,8,0,0,0
19-12 15:30:26,0,0.063,99.937,0,0,593555456,63664996352,314376192,2609135616,0,0,0,0,545,334,0,0,0,79,129,0,3221221376,6,8,0,0,0
19-12 15:30:27,0,0.125,99.875,0,0,593547264,63665004544,314376192,2609135616,0,0,0,0,246,334,0,0,0,78,122,0,3221221376,6,8,0,0,0
19-12 15:30:28,0.062,0.062,99.875,0,0,593674240,63664877568,314376192,2609135616,0,1892352,0,408,1444,334,0,0,0,299,124,0,3221221376,6,8,0,0,0
19-12 15:30:29,0,0.063,99.937,0,0,593674240,63664877568,314376192,2609135616,0,0,0,0,246,342,0,0,0,59,97,0,3221221376,6,8,0,0,0
19-12 15:30:30,0,0.125,99.875,0,0,593674240,63664877568,314376192,2609135616,0,24576,0,4,305,334,0,0,0,83,139,0,3221221376,6,8,0,0,0
19-12 15:30:31,0,0.063,99.937,0,0,593674240,63664877568,314376192,2609135616,0,0,0,0,246,342,0,0,0,58,97,0,3221221376,6,8,0,0,0
19-12 15:30:32,0.062,0.125,99.813,0,0,593682432,63664869376,314376192,2609135616,0,0,0,0,425,334,0,0,0,79,118,0,3221221376,6,8,0,0,0
