"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-26.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node26_128.110.153.212_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","19 Dec 2019 15:30:23 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
19-12 15:30:23,0.929,0.201,98.868,0.002,0,1034723328,64044785664,246304768,1913044992,1006.817,230059.864,0.078,4.133,0,0,29.813,29.960,29.706,642.121,6219.302,0,3221221376,6,9,0,0,0
19-12 15:30:24,1.377,0.563,98.060,0,0,1034969088,64044847104,246304768,1912741888,0,221184,0,8,5379,6068,1,0,0,926,891,0,3221221376,6,9,0,0,0
19-12 15:30:25,0.062,0.125,99.813,0,0,1034641408,64045174784,246304768,1912741888,0,0,0,0,659,732,0,0,0,118,176,0,3221221376,6,9,0,0,0
19-12 15:30:26,0,0.063,99.937,0,0,1034641408,64045174784,246304768,1912741888,0,0,0,0,486,334,0,0,0,81,137,0,3221221376,6,9,0,0,0
19-12 15:30:27,0.062,0.062,99.875,0,0,1034641408,64045174784,246304768,1912741888,0,0,0,0,305,334,0,0,0,106,195,0,3221221376,6,9,0,0,0
19-12 15:30:28,0,0.063,99.937,0,0,1034633216,64045182976,246304768,1912737792,0,1556480,0,354,1497,564,1,0,0,271,176,0,3221221376,6,9,0,0,0
19-12 15:30:29,0,0.063,99.875,0.063,0,1034633216,64045182976,246304768,1912737792,0,180224,0,4,365,350,0,0,0,85,157,0,3221221376,6,9,0,0,0
19-12 15:30:30,0.062,0.125,99.813,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,186,342,0,0,0,84,139,0,3221221376,6,9,0,0,0
19-12 15:30:31,0,0.063,99.937,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,537,564,1,0,0,99,174,0,3221221376,6,9,0,0,0
19-12 15:30:32,0.062,0.062,99.875,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,306,334,0,0,0,88,149,0,3221221376,6,9,0,0,0
19-12 15:30:33,0,0.063,99.937,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,605,334,0,0,0,83,135,0,3221221376,6,9,0,0,0
19-12 15:30:34,0,0.125,99.875,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,958,564,1,0,0,90,139,0,3221221376,6,9,0,0,0
19-12 15:30:35,0.062,0.125,99.812,0,0,1034633216,64045182976,246304768,1912737792,0,24576,0,4,605,334,0,0,0,121,190,0,3221221376,6,9,0,0,0
19-12 15:30:36,0,0.063,99.937,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,854,342,0,0,0,91,146,0,3221221376,6,9,0,0,0
19-12 15:30:37,0.062,0.062,99.875,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,425,334,0,0,0,91,163,0,3221221376,6,9,0,0,0
19-12 15:30:38,0,0.062,99.938,0,0,1034633216,64045182976,246304768,1912737792,0,180224,0,34,418,564,1,0,0,98,141,0,3221221376,6,9,0,0,0
19-12 15:30:39,0.062,0.125,99.813,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,605,350,0,0,0,104,175,0,3221221376,6,9,0,0,0
19-12 15:30:40,0,0.125,99.875,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,186,334,0,0,0,84,143,0,3221221376,6,9,0,0,0
19-12 15:30:41,0.063,0,99.937,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,1119,564,1,0,0,92,142,0,3221221376,6,9,0,0,0
19-12 15:30:42,0,0.125,99.875,0,0,1034633216,64045182976,246304768,1912737792,0,32768,0,4,810,334,0,0,0,109,181,0,3221221376,6,9,0,0,0
19-12 15:30:43,0,0.063,99.937,0,0,1034633216,64045182976,246304768,1912737792,0,32768,0,8,650,342,0,0,0,106,184,0,3221221376,6,9,0,0,0
19-12 15:30:44,0.062,0.062,99.875,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,306,342,0,0,0,85,138,0,3221221376,6,9,0,0,0
19-12 15:30:45,0.062,0.062,99.875,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,931,564,1,0,0,102,159,0,3221221376,6,9,0,0,0
19-12 15:30:46,0,0.063,99.937,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,486,394,0,0,0,83,133,0,3221221376,6,9,0,0,0
19-12 15:30:47,0,0.125,99.875,0,0,1034633216,64045182976,246304768,1912737792,0,0,0,0,425,334,0,0,0,108,198,0,3221221376,6,9,0,0,0
19-12 15:30:48,0.062,0.062,99.812,0.062,0,1034633216,64045182976,246304768,1912737792,0,73728,0,14,932,564,1,0,0,106,157,0,3221221376,6,9,0,0,0
19-12 15:30:49,0,0.062,99.938,0,0,1034629120,64045182976,246304768,1912741888,0,0,0,0,365,350,0,0,0,80,135,0,3221221376,6,9,0,0,0
19-12 15:30:50,0.062,0.062,99.875,0,0,1034629120,64045182976,246304768,1912741888,0,0,0,0,828,334,0,0,0,89,143,0,3221221376,6,9,0,0,0
19-12 15:30:51,0,0.063,99.937,0,0,1034629120,64045182976,246304768,1912741888,0,0,0,0,657,564,1,0,0,103,171,0,3221221376,6,9,0,0,0
19-12 15:30:52,0.062,0.125,99.813,0,0,1034629120,64045182976,246304768,1912741888,0,0,0,0,366,334,0,0,0,93,170,0,3221221376,6,9,0,0,0
19-12 15:30:53,0,0.063,99.937,0,0,1034629120,64045182976,246304768,1912741888,0,0,0,0,425,334,0,0,0,80,135,0,3221221376,6,9,0,0,0
19-12 15:30:54,0.062,0.062,99.875,0,0,1034629120,64045182976,246304768,1912741888,0,114688,0,20,580,334,0,0,0,102,163,0,3221221376,6,9,0,0,0
19-12 15:30:55,0,0.063,99.937,0,0,1034629120,64045182976,246304768,1912741888,0,0,0,0,717,572,1,0,0,110,181,0,3221221376,6,9,0,0,0
19-12 15:30:56,0,0.063,99.937,0,0,1034629120,64045182976,246304768,1912741888,0,0,0,0,246,334,0,0,0,79,135,0,3221221376,6,9,0,0,0
19-12 15:30:57,0.062,0.125,99.813,0,0,1034629120,64045182976,246304768,1912741888,0,0,0,0,1222,334,0,0,0,107,175,0,3221221376,6,9,0,0,0
19-12 15:30:58,0.062,0.062,99.875,0,0,1034629120,64045182976,246304768,1912741888,0,0,0,0,538,564,1,0,0,84,137,0,3221221376,6,9,0,0,0
19-12 15:30:59,0,0.063,99.875,0.063,0,1034629120,64045182976,246304768,1912741888,0,57344,0,10,425,334,0,0,0,110,185,0,3221221376,6,9,0,0,0
