"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-25.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node25_128.110.153.125_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","19 Dec 2019 15:30:23 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
19-12 15:30:23,1.011,0.200,98.787,0.002,0,982458368,64075005952,247025664,1930690560,1006.918,245370.088,0.078,4.323,0,0,33.366,32.805,32.771,719.213,6861.887,0,3221221376,6,10,0,0,0
19-12 15:30:24,1.624,0.687,97.689,0,0,982306816,64075169792,247025664,1930686464,0,0,0,0,4876,5668,0,0,0,962,859,0,3221221376,6,10,0,0,0
19-12 15:30:25,0.125,0.125,99.687,0.063,0,980738048,64077008896,247025664,1930403840,0,221184,0,10,1810,1640,0,0,0,309,397,0,3221221376,6,9,0,0,0
19-12 15:30:26,0.062,0.062,99.875,0,0,980738048,64077008896,247025664,1930403840,0,0,0,0,485,342,0,0,0,80,141,0,3221221376,6,9,0,0,0
19-12 15:30:27,0,0.063,99.937,0,0,980738048,64077008896,247025664,1930403840,0,0,0,0,478,564,0,0,0,113,208,0,3221221376,6,9,0,0,0
19-12 15:30:28,0,0.125,99.875,0,0,980721664,64077025280,247025664,1930403840,0,0,0,0,1444,334,0,0,0,98,159,0,3221221376,6,9,0,0,0
19-12 15:30:29,0,0.063,99.937,0,0,980721664,64077025280,247025664,1930403840,0,0,0,0,246,334,0,0,0,76,133,0,3221221376,6,9,0,0,0
19-12 15:30:30,0,0.063,99.937,0,0,980721664,64077025280,247025664,1930403840,0,180224,0,4,477,564,0,0,0,94,155,0,3221221376,6,9,0,0,0
19-12 15:30:31,0,0.125,99.875,0,0,980721664,64077025280,247025664,1930403840,0,0,0,0,186,342,0,0,0,92,173,0,3221221376,6,9,0,0,0
19-12 15:30:32,0,0.063,99.937,0,0,980721664,64077025280,247025664,1930403840,0,1736704,0,382,485,334,0,0,0,245,168,0,3221221376,6,9,0,0,0
19-12 15:30:33,0,0.062,99.938,0,0,980721664,64077025280,247025664,1930403840,0,0,0,0,426,342,0,0,0,83,142,0,3221221376,6,9,0,0,0
19-12 15:30:34,0,0.063,99.937,0,0,980721664,64077025280,247025664,1930403840,0,0,0,0,1137,564,0,0,0,92,137,0,3221221376,6,9,0,0,0
19-12 15:30:35,0,0.063,99.937,0,0,980721664,64077025280,247025664,1930403840,0,0,0,0,426,334,0,0,0,105,183,0,3221221376,6,9,0,0,0
19-12 15:30:36,0,0.125,99.875,0,0,980721664,64077025280,247025664,1930403840,0,32768,0,4,973,334,0,0,0,108,164,0,3221221376,6,9,0,0,0
19-12 15:30:37,0,0.063,99.937,0,0,980721664,64077025280,247025664,1930403840,0,0,0,0,478,572,0,0,0,95,174,0,3221221376,6,9,0,0,0
19-12 15:30:38,0,0.063,99.937,0,0,980713472,64077033472,247025664,1930403840,0,0,0,0,425,334,0,0,0,81,137,0,3221221376,6,9,0,0,0
19-12 15:30:39,0,0.125,99.875,0,0,980713472,64077033472,247025664,1930403840,0,0,0,0,426,334,0,0,0,98,169,0,3221221376,6,9,0,0,0
19-12 15:30:40,0,0.063,99.937,0,0,980713472,64077033472,247025664,1930403840,0,0,0,0,477,564,0,0,0,95,150,0,3221221376,6,9,0,0,0
19-12 15:30:41,0,0.062,99.938,0,0,980713472,64077033472,247025664,1930403840,0,0,0,0,828,334,0,0,0,84,136,0,3221221376,6,9,0,0,0
19-12 15:30:42,0,0.063,99.875,0.063,0,980713472,64077033472,247025664,1930403840,0,24576,0,4,1333,334,0,0,0,117,186,0,3221221376,6,9,0,0,0
19-12 15:30:43,0,0.062,99.938,0,0,980713472,64077033472,247025664,1930403840,0,0,0,0,186,342,0,0,0,95,171,0,3221221376,6,9,0,0,0
19-12 15:30:44,0,0.125,99.875,0,0,980713472,64077033472,247025664,1930403840,0,0,0,0,597,564,0,0,0,85,138,0,3221221376,6,9,0,0,0
19-12 15:30:45,0,0.063,99.937,0,0,980713472,64077033472,247025664,1930403840,0,0,0,0,520,334,0,0,0,88,150,0,3221221376,6,9,0,0,0
19-12 15:30:46,0,0.063,99.937,0,0,980713472,64077033472,247025664,1930403840,0,0,0,0,605,334,0,0,0,81,138,0,3221221376,6,9,0,0,0
19-12 15:30:47,0,0.125,99.875,0,0,980713472,64077033472,247025664,1930403840,0,0,0,0,478,564,0,0,0,111,201,0,3221221376,6,9,0,0,0
19-12 15:30:48,0,0.063,99.937,0,0,980713472,64077033472,247025664,1930403840,0,24576,0,4,819,334,0,0,0,97,153,0,3221221376,6,9,0,0,0
19-12 15:30:49,0.062,0.062,99.875,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,306,342,0,0,0,77,135,0,3221221376,6,9,0,0,0
19-12 15:30:50,0,0.063,99.937,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,1179,624,0,0,0,94,149,0,3221221376,6,9,0,0,0
19-12 15:30:51,0,0.062,99.938,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,426,334,0,0,0,99,169,0,3221221376,6,9,0,0,0
19-12 15:30:52,0,0.125,99.875,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,425,334,0,0,0,93,163,0,3221221376,6,9,0,0,0
19-12 15:30:53,0.062,0.062,99.875,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,366,334,0,0,0,82,137,0,3221221376,6,9,0,0,0
19-12 15:30:54,0,0.063,99.937,0,0,980709376,64077033472,247025664,1930407936,0,49152,0,6,871,564,0,0,0,98,159,0,3221221376,6,9,0,0,0
19-12 15:30:55,0,0.125,99.875,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,426,342,0,0,0,104,181,0,3221221376,6,9,0,0,0
19-12 15:30:56,0,0.063,99.937,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,365,334,0,0,0,77,131,0,3221221376,6,9,0,0,0
19-12 15:30:57,0,0.062,99.938,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,1215,564,0,0,0,110,185,0,3221221376,6,9,0,0,0
19-12 15:30:58,0,0.125,99.875,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,545,334,0,0,0,81,135,0,3221221376,6,9,0,0,0
19-12 15:30:59,0,0.063,99.937,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,186,334,0,0,0,93,171,0,3221221376,6,9,0,0,0
19-12 15:31:00,0,0.062,99.875,0.062,0,980709376,64077033472,247025664,1930407936,0,24576,0,4,1729,564,0,0,0,115,169,0,3221221376,6,9,0,0,0
19-12 15:31:01,0,0.063,99.937,0,0,980709376,64077033472,247025664,1930407936,0,0,0,0,888,342,0,0,0,89,143,0,3221221376,6,9,0,0,0
