"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-27.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node27_128.110.153.176_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","19 Dec 2019 15:30:23 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","63","64","65","int","csw","used","free","lis","act","syn","tim","clo"
19-12 15:30:23,4.528,2.195,93.272,0.004,0,827039744,64268484608,246054912,1904340992,1006.917,207891.672,0.078,4.175,0,0,48.446,48.192,48.104,657.297,2709.894,0,3221221376,6,10,0,0,0
19-12 15:30:24,20.343,10.049,69.608,0,0,827232256,64268308480,246054912,1904328704,0,0,0,0,5149,5270,0,0,0,1391,889,0,3221221376,6,10,0,0,0
19-12 15:30:25,17.322,9.459,73.096,0.123,0,824950784,64270884864,246054912,1904025600,0,188416,0,8,2101,2360,2,0,0,1046,427,0,3221221376,6,9,0,0,0
19-12 15:30:26,16.355,8.989,74.657,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,306,366,0,0,0,717,162,0,3221221376,6,9,0,0,0
19-12 15:30:27,14.464,10.973,74.564,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,545,410,0,0,0,709,139,0,3221221376,6,9,0,0,0
19-12 15:30:28,17.021,8.260,74.718,0,0,824950784,64270884864,246054912,1904025600,0,1449984,0,324,1437,580,2,0,0,889,173,0,3221221376,6,9,0,0,0
19-12 15:30:29,16.459,8.978,74.564,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,425,366,0,0,0,709,138,0,3221221376,6,9,0,0,0
19-12 15:30:30,15.231,10.112,74.657,0,0,824950784,64270884864,246054912,1904025600,0,163840,0,4,186,350,0,0,0,713,161,0,3221221376,6,9,0,0,0
19-12 15:30:31,15.645,9.637,74.718,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,305,358,0,0,0,710,146,0,3221221376,6,9,0,0,0
19-12 15:30:32,16.958,8.479,74.564,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,538,580,2,0,0,704,135,0,3221221376,6,9,0,0,0
19-12 15:30:33,14.875,10.375,74.750,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,545,358,0,0,0,721,154,0,3221221376,6,9,0,0,0
19-12 15:30:34,16.750,8.625,74.625,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,726,350,0,0,0,694,153,0,3221221376,6,9,0,0,0
19-12 15:30:35,15.500,9.750,74.750,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,777,580,2,0,0,650,138,0,3221221376,6,9,0,0,0
19-12 15:30:36,15.231,10.112,74.657,0,0,824950784,64270884864,246054912,1904025600,0,24576,0,4,914,358,0,0,0,659,165,0,3221221376,6,9,0,0,0
19-12 15:30:37,15.770,9.387,74.844,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,365,462,0,0,0,654,152,0,3221221376,6,9,0,0,0
19-12 15:30:38,14.232,11.236,74.532,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,538,580,2,0,0,654,159,0,3221221376,6,9,0,0,0
19-12 15:30:39,15.231,10.112,74.657,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,890,358,0,0,0,651,145,0,3221221376,6,9,0,0,0
19-12 15:30:40,16.625,8.625,74.750,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,186,350,0,0,0,636,137,0,3221221376,6,9,0,0,0
19-12 15:30:41,15.625,9.625,74.750,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,947,350,0,0,0,673,157,0,3221221376,6,9,0,0,0
19-12 15:30:42,17.435,8.095,74.346,0.125,0,824950784,64270884864,246054912,1904025600,0,24576,0,4,1042,580,2,0,0,729,181,0,3221221376,6,9,0,0,0
19-12 15:30:43,16.105,9.238,74.657,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,305,366,0,0,0,717,152,0,3221221376,6,9,0,0,0
19-12 15:30:44,15.337,10.100,74.564,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,186,350,0,0,0,699,135,0,3221221376,6,9,0,0,0
19-12 15:30:45,15.356,9.988,74.657,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,931,580,2,0,0,714,146,0,3221221376,6,9,0,0,0
19-12 15:30:46,15.980,9.363,74.657,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,426,358,0,0,0,720,161,0,3221221376,6,9,0,0,0
19-12 15:30:47,16.334,9.227,74.439,0,0,824950784,64270884864,246054912,1904025600,0,0,0,0,485,350,0,0,0,715,138,0,3221221376,6,9,0,0,0
