"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-8.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node8_128.110.153.189_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","19 Dec 2019 15:30:23 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
19-12 15:30:23,0.498,0.079,99.417,0.007,0,592424960,63669501952,310775808,2609397760,1013.335,425077.065,0.078,2.751,0,0,22.018,20.335,20.594,548.394,778.509,0,3221221376,6,8,0,0,0
19-12 15:30:24,0,0.062,99.938,0,0,592416768,63669506048,310775808,2609401856,0,188416,0,8,66,902,0,0,0,77,122,0,3221221376,6,8,0,0,0
19-12 15:30:25,0,0.125,99.875,0,0,592408576,63669514240,310775808,2609401856,0,0,0,0,647,342,0,0,0,68,105,0,3221221376,6,8,0,0,0
19-12 15:30:26,0.062,0.062,99.875,0,0,592408576,63669514240,310775808,2609401856,0,0,0,0,366,334,0,0,0,77,131,0,3221221376,6,8,0,0,0
19-12 15:30:27,0,0.063,99.937,0,0,592400384,63669522432,310775808,2609401856,0,0,0,0,425,334,0,0,0,60,101,0,3221221376,6,8,0,0,0
19-12 15:30:28,0.062,0.125,99.813,0,0,592392192,63669530624,310775808,2609401856,0,0,0,0,1325,334,0,0,0,96,132,0,3221221376,6,8,0,0,0
19-12 15:30:29,0,0.063,99.937,0,0,592392192,63669530624,310775808,2609401856,0,0,0,0,365,334,0,0,0,58,95,0,3221221376,6,8,0,0,0
19-12 15:30:30,0,0.063,99.750,0.188,0,592392192,63669530624,310775808,2609401856,0,24576,0,4,186,334,0,0,0,82,139,0,3221221376,6,8,0,0,0
19-12 15:30:31,0.062,0.062,99.875,0,0,592392192,63669530624,310775808,2609401856,0,0,0,0,305,342,0,0,0,58,97,0,3221221376,6,8,0,0,0
19-12 15:30:32,0,0.063,99.937,0,0,592392192,63669530624,310775808,2609401856,0,1933312,0,418,366,334,0,0,0,240,89,0,3221221376,6,8,0,0,0
19-12 15:30:33,0.062,0.125,99.813,0,0,592400384,63669522432,310775808,2609401856,0,0,0,0,545,342,0,0,0,88,125,0,3221221376,6,8,0,0,0
19-12 15:30:34,0,0.125,99.875,0,0,592265216,63669657600,310775808,2609401856,0,0,0,0,846,334,0,0,0,93,135,0,3221221376,6,8,0,0,0
19-12 15:30:35,0,0.063,99.937,0,0,592265216,63669657600,310775808,2609401856,0,0,0,0,545,334,0,0,0,61,91,0,3221221376,6,8,0,0,0
19-12 15:30:36,0,0.063,99.937,0,0,592265216,63669657600,310775808,2609401856,0,24576,0,4,854,334,0,0,0,78,117,0,3221221376,6,8,0,0,0
19-12 15:30:37,0.062,0.125,99.813,0,0,592265216,63669657600,310775808,2609401856,0,0,0,0,425,342,0,0,0,59,97,0,3221221376,6,8,0,0,0
19-12 15:30:38,0.062,0.062,99.875,0,0,592265216,63669657600,310775808,2609401856,0,0,0,0,306,334,0,0,0,97,155,0,3221221376,6,8,0,0,0
19-12 15:30:39,0,0.063,99.937,0,0,592138240,63669784576,310775808,2609401856,0,0,0,0,545,334,0,0,0,78,113,0,3221221376,6,8,0,0,0
19-12 15:30:40,0,0.063,99.937,0,0,592138240,63669784576,310775808,2609401856,0,0,0,0,531,334,0,0,0,62,102,0,3221221376,6,8,0,0,0
19-12 15:30:41,0.062,0.062,99.875,0,0,592138240,63669784576,310775808,2609401856,0,0,0,0,947,334,0,0,0,68,103,0,3221221376,6,8,0,0,0
19-12 15:30:42,0,0.125,99.812,0.062,0,592138240,63669784576,310775808,2609401856,0,24576,0,4,870,334,0,0,0,97,147,0,3221221376,6,8,0,0,0
19-12 15:30:43,0.062,0.062,99.875,0,0,592146432,63669776384,310775808,2609401856,0,155648,0,34,305,342,0,0,0,116,132,0,3221221376,6,8,0,0,0
19-12 15:30:44,0,0.125,99.875,0,0,592146432,63669776384,310775808,2609401856,0,0,0,0,306,342,0,0,0,73,103,0,3221221376,6,8,0,0,0
19-12 15:30:45,0,0.063,99.937,0,0,592146432,63669776384,310775808,2609401856,0,0,0,0,639,334,0,0,0,63,99,0,3221221376,6,8,0,0,0
19-12 15:30:46,0.062,0.062,99.875,0,0,592146432,63669776384,310775808,2609401856,0,0,0,0,486,334,0,0,0,77,125,0,3221221376,6,8,0,0,0
19-12 15:30:47,0,0.063,99.937,0,0,592146432,63669776384,310775808,2609401856,0,0,0,0,425,334,0,0,0,60,96,0,3221221376,6,8,0,0,0
19-12 15:30:48,0.062,0.125,99.812,0,0,592011264,63669911552,310775808,2609401856,0,24576,0,4,700,334,0,0,0,96,135,0,3221221376,6,8,0,0,0
