"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-12.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node12_128.110.153.164_direct::rf16_s2_cluster8_dstat.csv",,,,"Date:","11 Dec 2019 23:21:25 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 23:21:25,1.057,0.158,98.773,0.012,0,583073792,63602782208,282497024,2707623936,3190.869,755009.120,0.246,5.711,0,0,36.504,53.681,46.343,900.798,1297.123,0,3221221376,6,8,0,0,0
11-12 23:21:26,0.062,0,99.938,0,0,582406144,63603445760,282497024,2707636224,0,0,0,0,486,902,0,0,0,71,115,0,3221221376,6,8,0,0,0
11-12 23:21:27,0,0.125,99.875,0,0,582406144,63603445760,282497024,2707636224,0,0,0,0,1119,334,0,0,0,77,116,0,3221221376,6,8,0,0,0
11-12 23:21:28,0,0.062,99.938,0,0,582406144,63603445760,282497024,2707636224,0,0,0,0,486,334,0,0,0,63,99,0,3221221376,6,8,0,0,0
11-12 23:21:29,0,0.125,99.875,0,0,582238208,63603613696,282497024,2707636224,0,180224,0,8,665,334,0,0,0,126,189,0,3221221376,6,8,0,0,0
11-12 23:21:30,0,0.063,99.937,0,0,582238208,63603613696,282497024,2707636224,0,0,0,0,306,342,0,0,0,61,101,0,3221221376,6,8,0,0,0
11-12 23:21:31,0,0.062,99.938,0,0,582238208,63603613696,282497024,2707636224,0,0,0,0,819,334,0,0,0,68,111,0,3221221376,6,8,0,0,0
11-12 23:21:32,0,0.063,99.937,0,0,582238208,63603613696,282497024,2707636224,0,0,0,0,366,334,0,0,0,62,101,0,3221221376,6,8,0,0,0
11-12 23:21:33,0,0.125,99.875,0,0,582238208,63603613696,282497024,2707636224,0,0,0,0,887,334,0,0,0,94,153,0,3221221376,6,8,0,0,0
11-12 23:21:34,0,0.063,99.937,0,0,582111232,63603740672,282497024,2707636224,0,0,0,0,246,334,0,0,0,96,137,0,3221221376,6,8,0,0,0
11-12 23:21:35,0,0.062,99.875,0.062,0,582111232,63603740672,282497024,2707636224,0,24576,0,4,1119,334,0,0,0,82,119,0,3221221376,6,8,0,0,0
11-12 23:21:36,0,0.125,99.875,0,0,582111232,63603740672,282497024,2707636224,0,0,0,0,306,342,0,0,0,60,102,0,3221221376,6,8,0,0,0
11-12 23:21:37,0,0.062,99.938,0,0,582103040,63603748864,282497024,2707636224,0,0,0,0,485,334,0,0,0,80,137,0,3221221376,6,8,0,0,0
11-12 23:21:38,0,0.063,99.937,0,0,582103040,63603748864,282497024,2707636224,0,0,0,0,246,334,0,0,0,60,99,0,3221221376,6,8,0,0,0
