"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-38.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node38_128.110.153.170_direct::rf16_s2_cluster8_dstat.csv",,,,"Date:","11 Dec 2019 23:21:25 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 23:21:25,0.333,0.123,99.541,0.003,0,1000214528,64060780544,232714240,1965957120,3172.017,243937.503,0.246,4.415,0,0,5.702,5.592,5.389,212.459,1980.507,0,3221221376,10,10,0,0,0
11-12 23:21:26,4.375,2.250,93.375,0,0,998318080,64266498048,232714240,1765978112,0,0,0,0,1829,1933,0,0,0,643,433,0,3221221376,10,9,0,0,0
11-12 23:21:27,5.556,2.372,92.072,0,0,1001082880,64263733248,232714240,1765982208,0,1236992,0,274,5065,3752,0,0,0,1039,582,0,3221221376,10,11,0,0,0
11-12 23:21:28,4.795,2.740,92.466,0,0,999354368,64265764864,232714240,1765670912,0,0,0,0,2269,3948,0,0,0,990,525,0,3221221376,10,9,0,0,0
11-12 23:21:29,4.128,2.189,93.684,0,0,999354368,64265764864,232714240,1765670912,0,0,0,0,718,580,0,0,0,343,148,0,3221221376,10,9,0,0,0
11-12 23:21:30,4.310,2.061,93.567,0.062,0,999354368,64265764864,232714240,1765670912,0,286720,0,10,425,350,0,0,0,364,186,0,3221221376,10,9,0,0,0
11-12 23:21:31,4,2.375,93.625,0,0,999354368,64265764864,232714240,1765670912,0,0,0,0,700,358,0,0,0,341,146,0,3221221376,10,9,0,0,0
11-12 23:21:32,4.062,2.312,93.625,0,0,999354368,64265764864,232714240,1765670912,0,0,0,0,657,580,0,0,0,340,147,0,3221221376,10,9,0,0,0
11-12 23:21:33,4.565,1.751,93.684,0,0,999354368,64265764864,232714240,1765670912,0,0,0,0,768,350,0,0,0,352,169,0,3221221376,10,9,0,0,0
11-12 23:21:34,4.125,2.250,93.625,0,0,999354368,64265764864,232714240,1765670912,0,0,0,0,365,350,0,0,0,360,181,0,3221221376,10,9,0,0,0
11-12 23:21:35,4.312,2.062,93.625,0,0,999354368,64265764864,232714240,1765670912,0,0,0,0,1112,580,0,0,0,347,147,0,3221221376,10,9,0,0,0
11-12 23:21:36,4.190,2.189,93.621,0,0,999350272,64265764864,232718336,1765670912,0,24576,0,4,485,350,0,0,0,343,148,0,3221221376,10,9,0,0,0
11-12 23:21:37,4.190,2.126,93.684,0,0,999350272,64265764864,232718336,1765670912,0,1622016,0,354,366,358,0,0,0,518,165,0,3221221376,10,9,0,0,0
11-12 23:21:38,4.062,2.312,93.625,0,0,999350272,64265764864,232718336,1765670912,0,0,0,0,365,358,0,0,0,364,197,0,3221221376,10,9,0,0,0
11-12 23:21:39,3.938,2.438,93.625,0,0,999350272,64265764864,232718336,1765670912,0,0,0,0,418,580,0,0,0,348,155,0,3221221376,10,9,0,0,0
11-12 23:21:40,4.438,1.938,93.625,0,0,999350272,64265764864,232718336,1765670912,0,0,0,0,1045,350,0,0,0,346,151,0,3221221376,10,9,0,0,0
11-12 23:21:41,4,2.375,93.625,0,0,999350272,64265764864,232718336,1765670912,0,0,0,0,186,350,0,0,0,328,129,0,3221221376,10,9,0,0,0
11-12 23:21:42,4.128,2.189,93.684,0,0,999350272,64265764864,232718336,1765670912,0,32768,0,4,932,580,0,0,0,374,191,0,3221221376,10,9,0,0,0
11-12 23:21:43,4.062,2.312,93.625,0,0,999350272,64265764864,232718336,1765670912,0,0,0,0,1283,358,0,0,0,361,171,0,3221221376,10,9,0,0,0
11-12 23:21:44,4.250,2.125,93.625,0,0,999350272,64265764864,232718336,1765670912,0,0,0,0,305,350,0,0,0,345,147,0,3221221376,10,9,0,0,0
11-12 23:21:45,4.062,2.312,93.625,0,0,999350272,64265764864,232718336,1765670912,0,0,0,0,760,580,0,0,0,343,148,0,3221221376,10,9,0,0,0
11-12 23:21:46,3.938,2.438,93.625,0,0,999350272,64265764864,232718336,1765670912,0,0,0,0,491,470,0,0,0,354,171,0,3221221376,10,9,0,0,0
11-12 23:21:47,4.253,2.064,93.684,0,0,999350272,64265764864,232718336,1765670912,0,0,0,0,312,410,0,0,0,337,137,0,3221221376,10,9,0,0,0
11-12 23:21:48,3.812,2.562,93.562,0.062,0,999342080,64265764864,232726528,1765670912,0,24576,0,4,1855,350,0,0,0,384,189,0,3221221376,10,9,0,0,0
11-12 23:21:49,4.310,2.124,93.567,0,0,999342080,64265764864,232726528,1765670912,0,0,0,0,932,588,0,0,0,348,145,0,3221221376,10,9,0,0,0
11-12 23:21:50,4.065,2.251,93.684,0,0,999337984,64265764864,232726528,1765675008,0,0,0,0,485,350,0,0,0,349,161,0,3221221376,10,9,0,0,0
11-12 23:21:51,4.122,2.311,93.567,0,0,999337984,64265764864,232726528,1765675008,0,0,0,0,520,350,0,0,0,341,147,0,3221221376,10,9,0,0,0
11-12 23:21:52,4.312,2.062,93.625,0,0,999337984,64265764864,232726528,1765675008,0,0,0,0,477,580,0,0,0,336,139,0,3221221376,10,9,0,0,0
11-12 23:21:53,4.003,2.314,93.684,0,0,999337984,64265764864,232726528,1765675008,0,0,0,0,428,410,0,0,0,349,160,0,3221221376,10,9,0,0,0
11-12 23:21:54,4.560,1.874,93.567,0,0,999329792,64265764864,232734720,1765675008,0,49152,0,6,887,350,0,0,0,379,195,0,3221221376,10,9,0,0,0
11-12 23:21:55,4.128,2.189,93.684,0,0,999329792,64265764864,232734720,1765675008,0,0,0,0,478,588,0,0,0,337,139,0,3221221376,10,9,0,0,0
11-12 23:21:56,4.062,2.312,93.625,0,0,999329792,64265764864,232734720,1765675008,0,0,0,0,887,350,0,0,0,342,143,0,3221221376,10,9,0,0,0
