"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-3.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node3_128.110.153.108_solrj::rf4_s4_cluster2_dstat.csv",,,,"Date:","12 Dec 2019 01:29:47 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 01:29:47,3.934,0.400,95.658,0.008,0,648032256,66116763648,100052992,470892544,27673.314,3258417.964,1.331,11.647,0,0,140.692,183.637,155.188,3779.344,3246.646,0,3221221376,6,8,43,0,0
12-12 01:29:48,0,0.062,99.938,0,0,647737344,66117054464,100052992,470896640,0,0,0,0,605,984,0,0,0,103,142,0,3221221376,6,8,42,0,0
12-12 01:29:49,0,0.125,99.875,0,0,647729152,66117062656,100052992,470896640,0,0,0,0,246,482,0,0,0,70,116,0,3221221376,6,8,42,0,0
12-12 01:29:50,0.062,0.062,99.875,0,0,647720960,66117070848,100052992,470896640,0,0,0,0,725,408,0,0,0,72,108,0,3221221376,6,8,41,0,0
12-12 01:29:51,0,0.063,99.937,0,0,647720960,66117070848,100052992,470896640,0,2998272,0,566,580,394,0,0,0,351,166,0,3221221376,6,8,41,0,0
12-12 01:29:52,0,0.125,99.875,0,0,647720960,66117070848,100052992,470896640,0,0,0,0,1093,424,0,0,0,94,150,0,3221221376,6,8,40,0,0
12-12 01:29:53,0.063,0,99.937,0,0,647716864,66117070848,100057088,470896640,0,57344,0,4,186,408,0,0,0,80,125,0,3221221376,6,8,41,0,0
12-12 01:29:54,0,0.125,99.875,0,0,647716864,66117070848,100057088,470896640,0,0,0,0,545,498,0,0,0,64,94,0,3221221376,6,8,42,0,0
12-12 01:29:55,0.062,0.125,99.813,0,0,647708672,66117079040,100057088,470896640,0,0,0,0,770,784,0,0,0,108,128,0,3221221376,6,8,42,0,0
12-12 01:29:56,0,0.062,99.938,0,0,647962624,66116825088,100057088,470896640,0,0,0,0,485,482,0,0,0,81,142,0,3221221376,6,8,43,0,0
12-12 01:29:57,0,0.063,99.937,0,0,647962624,66116825088,100057088,470896640,0,0,0,0,640,630,0,0,0,84,119,0,3221221376,6,8,43,0,0
12-12 01:29:58,0.062,0.125,99.813,0,0,647962624,66116825088,100057088,470896640,0,0,0,0,485,556,0,0,0,68,103,0,3221221376,6,8,44,0,0
12-12 01:29:59,0,0.062,99.875,0.062,0,647962624,66116825088,100057088,470896640,0,32768,0,4,186,482,0,0,0,71,110,0,3221221376,6,8,44,0,0
12-12 01:30:00,0.062,0.062,99.875,0,0,647962624,66116825088,100057088,470896640,0,0,0,0,425,572,0,0,0,86,131,0,3221221376,6,8,45,0,0
12-12 01:30:01,0.063,0.063,99.875,0,0,648105984,66116681728,100057088,470896640,0,0,0,0,246,704,0,0,0,168,189,0,3221221376,6,8,46,0,0
12-12 01:30:02,0.062,0.062,99.875,0,0,647970816,66116816896,100057088,470896640,0,598016,0,136,245,556,0,0,0,169,125,0,3221221376,6,8,45,0,0
12-12 01:30:03,0,0.125,99.812,0.062,0,647938048,66116825088,100081664,470896640,0,172032,0,17,828,558,0,0,0,106,171,0,3221221376,6,8,45,0,0
12-12 01:30:04,0.125,0,99.875,0,0,647938048,66116825088,100081664,470896640,0,0,0,0,545,498,0,0,0,95,135,0,3221221376,6,8,43,0,0
12-12 01:30:05,0,0.125,99.875,0,0,647938048,66116825088,100081664,470896640,0,0,0,0,1070,408,0,0,0,75,110,0,3221221376,6,8,43,0,0
12-12 01:30:06,0.062,0,99.938,0,0,647938048,66116825088,100081664,470896640,0,0,0,0,485,408,0,0,0,62,97,0,3221221376,6,8,42,0,0
12-12 01:30:07,0,0.125,99.875,0,0,647938048,66116825088,100081664,470896640,0,90112,0,16,426,482,0,0,0,71,98,0,3221221376,6,8,42,0,0
12-12 01:30:08,0.062,0.062,99.875,0,0,647938048,66116825088,100081664,470896640,0,0,0,0,305,350,0,0,0,79,133,0,3221221376,6,8,42,0,0
12-12 01:30:09,0,0.125,99.813,0.062,0,647933952,66116825088,100085760,470896640,0,24576,0,4,546,704,0,0,0,93,127,0,3221221376,6,8,43,0,0
12-12 01:30:10,0,0.062,99.938,0,0,647933952,66116825088,100085760,470896640,0,0,0,0,605,498,0,0,0,70,103,0,3221221376,6,8,42,0,0
12-12 01:30:11,0,0.125,99.875,0,0,647933952,66116825088,100085760,470896640,0,0,0,0,246,482,0,0,0,61,96,0,3221221376,6,8,42,0,0
12-12 01:30:12,0,0.125,99.875,0,0,647933952,66116825088,100085760,470896640,0,0,0,0,879,482,0,0,0,96,149,0,3221221376,6,8,42,0,0
