"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-39.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node39_128.110.153.222_solrj::rf4_s4_cluster2_dstat.csv",,,,"Date:","12 Dec 2019 01:29:47 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 01:29:47,0.265,0.097,99.634,0.003,0,672288768,64566951936,236711936,1787699200,3095.773,250134.980,0.240,5.886,0,0,3.835,3.576,3.604,181.240,1569.715,0,3221221376,10,10,0,2,0
12-12 01:29:48,0.250,0.188,99.562,0,0,670826496,64568430592,236711936,1787682816,0,1761280,0,386,4667,5566,0,0,0,722,468,0,3221221376,10,10,0,2,0
12-12 01:29:49,1.378,0.564,98.059,0,0,669990912,64569413632,236711936,1787555840,0,0,0,0,3134,2705,0,0,0,858,806,0,3221221376,10,9,0,2,0
12-12 01:29:50,0,0.125,99.875,0,0,669974528,64569430016,236711936,1787555840,0,229376,0,6,658,588,0,0,0,109,181,0,3221221376,10,9,0,2,0
12-12 01:29:51,0,0.063,99.937,0,0,669958144,64569446400,236711936,1787551744,0,0,0,0,579,350,0,0,0,90,165,0,3221221376,10,9,0,2,0
12-12 01:29:52,0,0.063,99.937,0,0,669958144,64569446400,236711936,1787551744,0,0,0,0,974,334,0,0,0,85,140,0,3221221376,10,9,0,2,0
12-12 01:29:53,0,0.125,99.875,0,0,669958144,64569446400,236711936,1787551744,0,0,0,0,477,564,0,0,0,88,153,0,3221221376,10,9,0,2,0
12-12 01:29:54,0,0.063,99.937,0,0,669958144,64569446400,236711936,1787551744,0,0,0,0,426,334,0,0,0,93,161,0,3221221376,10,9,0,2,0
12-12 01:29:55,0,0.062,99.938,0,0,669958144,64569446400,236711936,1787551744,0,0,0,0,425,334,0,0,0,77,129,0,3221221376,10,9,0,2,0
