"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-2.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node2_128.110.153.240_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","11 Dec 2019 18:33:30 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:33:30,6.344,0.328,93.300,0.028,0,4658081792,55945244672,306876416,6187388928,3388.146,1936393.946,0.261,7.881,0,0,158.911,138.221,131.396,3026.522,3663.870,0,3221221376,12,27,42,8,0
11-12 18:33:31,0,0.062,99.938,0,0,4657405952,55945900032,306876416,6187405312,0,49152,0,2,890,1608,0,0,0,159,278,0,3221221376,12,27,43,8,0
11-12 18:33:32,0,0.125,99.875,0,0,4657381376,55945924608,306876416,6187405312,0,0,0,0,613,1216,0,0,0,143,247,0,3221221376,12,27,43,8,0
11-12 18:33:33,0,0.125,99.875,0,0,4657381376,55945924608,306876416,6187405312,0,0,0,0,1530,1426,0,2,0,143,253,0,3221221376,12,27,44,8,0
11-12 18:33:34,0.188,0.062,99.750,0,0,4657651712,55945654272,306876416,6187405312,0,0,0,0,3296,3975,0,0,0,272,292,0,3221221376,12,28,44,8,0
11-12 18:33:35,0.062,0.188,99.750,0,0,4656500736,55946805248,306876416,6187405312,0,0,0,0,1182,1550,0,0,0,301,371,0,3221221376,12,27,42,8,0
11-12 18:33:36,0,0.125,99.875,0,0,4656500736,55946805248,306876416,6187405312,0,409600,0,64,1067,904,0,0,0,183,243,0,3221221376,12,27,42,8,0
11-12 18:33:37,0.062,0.062,99.875,0,0,4656500736,55946805248,306876416,6187405312,0,0,0,0,590,982,0,0,0,143,255,0,3221221376,12,27,43,8,0
11-12 18:33:38,0,0.125,99.875,0,0,4656500736,55946805248,306876416,6187405312,0,0,0,0,1127,1052,0,0,0,145,242,0,3221221376,12,27,44,8,0
11-12 18:33:39,0,0.125,99.875,0,0,4656500736,55946805248,306876416,6187405312,0,0,0,0,984,1026,0,0,0,149,251,0,3221221376,12,27,45,8,0
11-12 18:33:40,0,0.125,99.875,0,0,4656500736,55946805248,306876416,6187405312,0,0,0,0,673,1200,0,0,0,128,215,0,3221221376,12,27,45,8,0
11-12 18:33:41,0.062,0.062,99.875,0,0,4656500736,55946805248,306876416,6187405312,0,0,0,0,734,1052,0,0,0,126,205,0,3221221376,12,27,45,8,0
11-12 18:33:42,33.292,1.185,65.461,0.062,0,4807090176,55796215808,306876416,6187405312,0,24576,0,4,225476,2891316,88,22,75,4285,10520,0,3221221376,12,43,45,8,0
11-12 18:33:43,92.414,3.323,4.263,0,0,5433012224,55170285568,306876416,6187413504,0,0,0,0,1213878,17536187,553,131,347,11241,11939,0,3221221376,12,43,45,8,0
11-12 18:33:44,88.693,4.711,6.595,0,0,6280990720,54322307072,306876416,6187413504,0,0,0,0,2710239,39529358,1190,237,859,18435,18423,0,3221221376,12,43,44,8,0
11-12 18:33:45,70.839,3.254,25.907,0,0,6872248320,53731045376,306876416,6187417600,0,0,0,0,2067198,29753433,961,260,716,14260,12112,0,3221221376,12,43,44,8,0
11-12 18:33:46,70.384,4.348,25.268,0,0,7640485888,52962807808,306876416,6187417600,0,0,0,0,3904543,56459417,1735,352,1291,23588,31963,0,3221221376,12,43,43,8,0
11-12 18:33:47,49.782,2.932,47.286,0,0,7846567936,52756725760,306876416,6187417600,0,139264,0,6,4749710,68450240,2230,506,1533,27098,47111,0,3221221376,12,43,43,8,0
11-12 18:33:48,44.508,2.652,52.841,0,0,7897075712,52706217984,306876416,6187417600,0,0,0,0,4841625,70332081,2218,517,1610,27456,47838,0,3221221376,12,43,42,8,0
11-12 18:33:49,45.489,3.218,51.293,0,0,8149913600,52453380096,306876416,6187417600,0,0,0,0,5121462,74229814,2477,547,1629,28614,49190,0,3221221376,12,43,42,8,0
11-12 18:33:50,37.398,3.252,59.350,0,0,8486146048,52117143552,306876416,6187421696,0,0,0,0,4133909,59959997,1893,439,1440,23534,40830,0,3221221376,12,43,41,8,0
11-12 18:33:51,39.760,2.781,57.459,0,0,8490680320,52112609280,306876416,6187421696,0,0,0,0,5319256,77836656,2429,592,1817,29757,52560,0,3221221376,12,43,41,8,0
11-12 18:33:52,39.484,3.212,57.305,0,0,8492871680,52110417920,306876416,6187421696,0,0,0,0,5652718,82428923,2558,606,1891,31363,55412,0,3221221376,12,43,40,8,0
11-12 18:33:53,28.346,2.462,69.192,0,0,8506454016,52096831488,306876416,6187425792,0,65536,0,6,4182951,60806907,2173,413,1295,23445,41246,0,3221221376,12,27,40,8,0
11-12 18:33:54,0,0.063,99.937,0,0,8506454016,52096831488,306876416,6187425792,0,0,0,0,1273,1572,0,0,0,146,252,0,3221221376,12,27,42,2,0
11-12 18:33:55,0.062,0.125,99.813,0,0,8506454016,52096831488,306876416,6187425792,0,0,0,0,818,1064,0,0,0,146,241,0,3221221376,12,27,42,2,0
11-12 18:33:56,0,0.125,99.875,0,0,8506454016,52096831488,306876416,6187425792,0,0,0,0,1153,978,0,0,0,153,240,0,3221221376,12,27,43,2,0
