"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-37.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node37_128.110.153.198_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","11 Dec 2019 18:33:30 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:33:30,0.514,0.140,99.343,0.003,0,589512704,64652820480,233885696,1786744832,3360.077,319432.552,0.260,6.189,0,0,9.998,9.724,10.014,301.400,3337.847,0,3221221376,6,9,0,0,0
11-12 18:33:31,0,0.125,99.875,0,0,587948032,64654401536,233885696,1786720256,0,0,0,0,1140,1795,0,0,0,196,297,0,3221221376,6,8,0,0,0
11-12 18:33:32,1.064,0.626,98.310,0,0,592211968,64650137600,233885696,1786732544,0,3899392,0,778,4290,3614,0,0,0,940,568,0,3221221376,6,9,0,0,0
11-12 18:33:33,0.376,0.125,99.499,0,0,588570624,64654041088,233889792,1786454016,0,253952,0,6,2008,2351,0,0,0,504,440,0,3221221376,6,8,0,0,0
11-12 18:33:34,0.062,0.062,99.875,0,0,588570624,64654041088,233889792,1786454016,0,0,0,0,819,350,0,0,0,92,115,0,3221221376,6,8,0,0,0
11-12 18:33:35,0,0.063,99.937,0,0,588570624,64654041088,233889792,1786454016,0,0,0,0,426,334,0,0,0,63,105,0,3221221376,6,8,0,0,0
11-12 18:33:36,0,0.063,99.937,0,0,588570624,64654041088,233889792,1786454016,0,0,0,0,819,394,0,0,0,69,111,0,3221221376,6,8,0,0,0
11-12 18:33:37,0,0.062,99.938,0,0,588570624,64654041088,233889792,1786454016,0,0,0,0,246,334,0,0,0,75,133,0,3221221376,6,8,0,0,0
11-12 18:33:38,0,0.125,99.875,0,0,588570624,64654041088,233889792,1786454016,0,0,0,0,759,334,0,0,0,66,107,0,3221221376,6,8,0,0,0
11-12 18:33:39,0,0.063,99.937,0,0,588570624,64654041088,233889792,1786454016,0,24576,0,4,580,334,0,0,0,86,137,0,3221221376,6,8,0,0,0
11-12 18:33:40,0,0.063,99.937,0,0,588570624,64654041088,233889792,1786454016,0,0,0,0,305,342,0,0,0,59,99,0,3221221376,6,8,0,0,0
11-12 18:33:41,0,0.125,99.875,0,0,588570624,64654041088,233889792,1786454016,0,0,0,0,306,334,0,0,0,83,145,0,3221221376,6,8,0,0,0
