"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-10.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node10_128.110.153.154_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","11 Dec 2019 18:33:30 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:33:30,1.076,0.156,98.754,0.013,0,582692864,63590526976,273121280,2731941888,3377.690,772314.899,0.261,4.273,0,0,40.579,41.694,33.866,912.827,1349.172,0,3221221376,6,8,0,0,0
11-12 18:33:31,0,0.062,99.938,0,0,581406720,63591809024,273121280,2731945984,0,0,0,0,486,902,0,0,0,63,99,0,3221221376,6,8,0,0,0
11-12 18:33:32,0.062,0.062,99.875,0,0,581406720,63591809024,273121280,2731945984,0,0,0,0,245,334,0,0,0,67,127,0,3221221376,6,8,0,0,0
11-12 18:33:33,0,0.063,99.937,0,0,581406720,63591809024,273121280,2731945984,0,155648,0,6,666,334,0,0,0,72,105,0,3221221376,6,8,0,0,0
11-12 18:33:34,0,0.063,99.937,0,0,581398528,63591817216,273121280,2731945984,0,0,0,0,759,342,0,0,0,61,98,0,3221221376,6,8,0,0,0
11-12 18:33:35,0,0.125,99.875,0,0,581279744,63591936000,273121280,2731945984,0,0,0,0,426,334,0,0,0,75,103,0,3221221376,6,8,0,0,0
11-12 18:33:36,0,0.063,99.937,0,0,581271552,63591944192,273121280,2731945984,0,0,0,0,1042,334,0,0,0,80,132,0,3221221376,6,8,0,0,0
11-12 18:33:37,0,0.063,99.937,0,0,581271552,63591944192,273121280,2731945984,0,0,0,0,246,334,0,0,0,54,87,0,3221221376,6,8,0,0,0
11-12 18:33:38,0,0.062,99.938,0,0,581271552,63591944192,273121280,2731945984,0,0,0,0,759,334,0,0,0,61,96,0,3221221376,6,8,0,0,0
11-12 18:33:39,0,0.063,99.937,0,0,581271552,63591944192,273121280,2731945984,0,24576,0,4,580,334,0,0,0,68,103,0,3221221376,6,8,0,0,0
11-12 18:33:40,0.062,0.125,99.812,0,0,581271552,63591944192,273121280,2731945984,0,0,0,0,425,607,0,0,0,107,155,0,3221221376,6,8,0,0,0
11-12 18:33:41,0,0.062,99.938,0,0,581525504,63591690240,273121280,2731945984,0,0,0,0,306,334,0,0,0,53,89,0,3221221376,6,8,0,0,0
11-12 18:33:42,0,0.063,99.937,0,0,581525504,63591690240,273121280,2731945984,0,0,0,0,545,334,0,0,0,55,85,0,3221221376,6,8,0,0,0
11-12 18:33:43,0,0.125,99.875,0,0,581525504,63591690240,273121280,2731945984,0,0,0,0,306,334,0,0,0,54,86,0,3221221376,6,8,0,0,0
11-12 18:33:44,0,0.062,99.938,0,0,581525504,63591690240,273121280,2731945984,0,0,0,0,545,400,0,0,0,73,115,0,3221221376,6,8,0,0,0
11-12 18:33:45,0,0.125,99.812,0.062,0,581398528,63591817216,273121280,2731945984,0,24576,0,4,486,394,0,0,0,90,121,0,3221221376,6,8,0,0,0
11-12 18:33:46,0,0.062,99.938,0,0,581398528,63591817216,273121280,2731945984,0,0,0,0,799,402,0,0,0,60,87,0,3221221376,6,8,0,0,0
11-12 18:33:47,0,0.063,99.937,0,0,581398528,63591817216,273121280,2731945984,0,0,0,0,366,334,0,0,0,55,85,0,3221221376,6,8,0,0,0
11-12 18:33:48,0,0.125,99.875,0,0,581398528,63591817216,273121280,2731945984,0,0,0,0,485,334,0,0,0,73,121,0,3221221376,6,8,0,0,0
11-12 18:33:49,0,0.062,99.938,0,0,581390336,63591825408,273121280,2731945984,0,0,0,0,306,334,0,0,0,53,85,0,3221221376,6,8,0,0,0
11-12 18:33:50,0.063,0.063,99.875,0,0,581525504,63591690240,273121280,2731945984,0,0,0,0,425,334,0,0,0,84,121,0,3221221376,6,8,0,0,0
11-12 18:33:51,0,0.063,99.937,0,0,581517312,63591698432,273121280,2731945984,0,24576,0,4,366,334,0,0,0,61,93,0,3221221376,6,8,0,0,0
11-12 18:33:52,0,0.125,99.875,0,0,581517312,63591698432,273121280,2731945984,0,0,0,0,845,342,0,0,0,77,117,0,3221221376,6,8,0,0,0
11-12 18:33:53,0,0.063,99.937,0,0,581517312,63591698432,273121280,2731945984,0,0,0,0,820,334,0,0,0,75,108,0,3221221376,6,8,0,0,0
11-12 18:33:54,0,0.063,99.937,0,0,581517312,63591698432,273121280,2731945984,0,0,0,0,305,334,0,0,0,52,85,0,3221221376,6,8,0,0,0
11-12 18:33:55,0,0.125,99.875,0,0,581517312,63591698432,273121280,2731945984,0,0,0,0,426,334,0,0,0,79,107,0,3221221376,6,8,0,0,0
11-12 18:33:56,0,0.063,99.937,0,0,581386240,63591825408,273121280,2731950080,0,0,0,0,905,394,0,0,0,79,129,0,3221221376,6,8,0,0,0
11-12 18:33:57,0,0.062,99.875,0.062,0,581378048,63591825408,273129472,2731950080,0,49152,0,6,246,334,0,0,0,65,95,0,3221221376,6,8,0,0,0
11-12 18:33:58,0,0.063,99.937,0,0,581378048,63591825408,273129472,2731950080,0,2875392,0,558,940,342,0,0,0,335,98,0,3221221376,6,8,0,0,0
11-12 18:33:59,0.062,0.062,99.875,0,0,581378048,63591825408,273129472,2731950080,0,0,0,0,366,342,0,0,0,56,85,0,3221221376,6,8,0,0,0
11-12 18:34:00,0,0.125,99.875,0,0,581513216,63591690240,273129472,2731950080,0,0,0,0,1153,438,0,0,0,131,177,0,3221221376,6,8,0,0,0
11-12 18:34:01,0,0.062,99.938,0,0,581513216,63591690240,273129472,2731950080,0,0,0,0,426,334,0,0,0,56,85,0,3221221376,6,8,0,0,0
11-12 18:34:02,0,0.063,99.937,0,0,581513216,63591690240,273129472,2731950080,0,0,0,0,425,334,0,0,0,56,92,0,3221221376,6,8,0,0,0
11-12 18:34:03,0,0.125,99.875,0,0,581509120,63591690240,273133568,2731950080,0,40960,0,6,426,334,0,0,0,69,98,0,3221221376,6,8,0,0,0
11-12 18:34:04,0,0.063,99.937,0,0,581509120,63591690240,273133568,2731950080,0,0,0,0,305,342,0,0,0,71,123,0,3221221376,6,8,0,0,0
11-12 18:34:05,0,0.063,99.937,0,0,581509120,63591690240,273133568,2731950080,0,0,0,0,426,334,0,0,0,76,111,0,3221221376,6,8,0,0,0
11-12 18:34:06,0,0.125,99.875,0,0,581509120,63591690240,273133568,2731950080,0,0,0,0,1124,562,0,0,0,100,117,0,3221221376,6,8,0,0,0
11-12 18:34:07,0,0.063,99.937,0,0,581373952,63591825408,273133568,2731950080,0,0,0,0,306,334,0,0,0,51,91,0,3221221376,6,8,0,0,0
11-12 18:34:08,0,0.062,99.938,0,0,581373952,63591825408,273133568,2731950080,0,0,0,0,759,334,0,0,0,80,135,0,3221221376,6,8,0,0,0
11-12 18:34:09,0,0.125,99.875,0,0,581373952,63591825408,273133568,2731950080,0,32768,0,4,426,334,0,0,0,87,119,0,3221221376,6,8,0,0,0
11-12 18:34:10,0,0.125,99.875,0,0,581238784,63591960576,273133568,2731950080,0,0,0,0,545,402,0,0,0,94,121,0,3221221376,6,8,0,0,0
11-12 18:34:11,0,0.125,99.875,0,0,581373952,63591825408,273133568,2731950080,0,0,0,0,246,334,0,0,0,54,89,0,3221221376,6,8,0,0,0
11-12 18:34:12,0,0.063,99.937,0,0,581373952,63591825408,273133568,2731950080,0,0,0,0,699,334,0,0,0,75,121,0,3221221376,6,8,0,0,0
11-12 18:34:13,0.062,0.062,99.875,0,0,581373952,63591825408,273133568,2731950080,0,0,0,0,426,334,0,0,0,58,91,0,3221221376,6,8,0,0,0
11-12 18:34:14,0,0.125,99.875,0,0,581373952,63591825408,273133568,2731950080,0,0,0,0,245,334,0,0,0,53,87,0,3221221376,6,8,0,0,0
11-12 18:34:15,0,0.125,99.812,0.062,0,581234688,63591960576,273137664,2731950080,0,24576,0,4,700,334,0,0,0,93,127,0,3221221376,6,8,0,0,0
11-12 18:34:16,0.063,0,99.937,0,0,581369856,63591825408,273137664,2731950080,0,0,0,0,605,402,0,0,0,74,117,0,3221221376,6,8,0,0,0
11-12 18:34:17,0,0.125,99.875,0,0,581369856,63591825408,273137664,2731950080,0,0,0,0,306,334,0,0,0,54,87,0,3221221376,6,8,0,0,0
11-12 18:34:18,0,0.063,99.937,0,0,581369856,63591825408,273137664,2731950080,0,0,0,0,879,334,0,0,0,63,93,0,3221221376,6,8,0,0,0
11-12 18:34:19,0,0.062,99.938,0,0,581369856,63591825408,273137664,2731950080,0,0,0,0,546,334,0,0,0,58,87,0,3221221376,6,8,0,0,0
11-12 18:34:20,0,0.125,99.875,0,0,581369856,63591825408,273137664,2731950080,0,0,0,0,1369,334,0,0,0,122,171,0,3221221376,6,8,0,0,0
11-12 18:34:21,0.062,0.125,99.813,0,0,581242880,63591952384,273137664,2731950080,0,24576,0,4,306,334,0,0,0,63,99,0,3221221376,6,8,0,0,0
11-12 18:34:22,0,0.063,99.937,0,0,581242880,63591952384,273137664,2731950080,0,0,0,0,545,342,0,0,0,56,83,0,3221221376,6,8,0,0,0
11-12 18:34:23,0,0.062,99.938,0,0,581242880,63591952384,273137664,2731950080,0,0,0,0,66,334,0,0,0,51,88,0,3221221376,6,8,0,0,0
11-12 18:34:24,0,0.125,99.875,0,0,581242880,63591952384,273137664,2731950080,0,0,0,0,605,334,0,0,0,74,117,0,3221221376,6,8,0,0,0
11-12 18:34:25,0,0.063,99.937,0,0,581242880,63591952384,273137664,2731950080,0,0,0,0,306,334,0,0,0,75,109,0,3221221376,6,8,0,0,0
11-12 18:34:26,0,0.063,99.937,0,0,581369856,63591825408,273137664,2731950080,0,0,0,0,365,334,0,0,0,54,91,0,3221221376,6,8,0,0,0
11-12 18:34:27,0,0.125,99.875,0,0,581365760,63591825408,273141760,2731950080,0,24576,0,4,760,334,0,0,0,71,101,0,3221221376,6,8,0,0,0
11-12 18:34:28,0,0.062,99.938,0,0,581361664,63591825408,273141760,2731954176,0,0,0,0,425,342,0,0,0,69,119,0,3221221376,6,8,0,0,0
11-12 18:34:29,0,0.063,99.937,0,0,581361664,63591825408,273141760,2731954176,0,0,0,0,486,334,0,0,0,57,88,0,3221221376,6,8,0,0,0
11-12 18:34:30,0,0.125,99.875,0,0,581369856,63591817216,273141760,2731954176,0,0,0,0,725,334,0,0,0,97,126,0,3221221376,6,8,0,0,0
11-12 18:34:31,0,0.063,99.937,0,0,581234688,63591952384,273141760,2731954176,0,0,0,0,306,334,0,0,0,52,87,0,3221221376,6,8,0,0,0
11-12 18:34:32,0.062,0.062,99.875,0,0,581234688,63591952384,273141760,2731954176,0,0,0,0,725,334,0,0,0,75,116,0,3221221376,6,8,0,0,0
11-12 18:34:33,0,0.125,99.813,0.062,0,581234688,63591952384,273141760,2731954176,0,49152,0,6,306,334,0,0,0,66,97,0,3221221376,6,8,0,0,0
11-12 18:34:34,0,0,100,0,0,581234688,63591952384,273141760,2731954176,0,40960,0,8,880,342,0,0,0,70,99,0,3221221376,6,8,0,0,0
11-12 18:34:35,0,0.125,99.875,0,0,581234688,63591952384,273141760,2731954176,0,0,0,0,546,342,0,0,0,79,111,0,3221221376,6,8,0,0,0
11-12 18:34:36,0,0.062,99.938,0,0,581242880,63591944192,273141760,2731954176,0,0,0,0,828,334,0,0,0,76,132,0,3221221376,6,8,0,0,0
11-12 18:34:37,0,0.125,99.875,0,0,581242880,63591944192,273141760,2731954176,0,0,0,0,306,334,0,0,0,55,89,0,3221221376,6,8,0,0,0
11-12 18:34:38,0,0.063,99.937,0,0,581242880,63591944192,273141760,2731954176,0,0,0,0,699,334,0,0,0,77,97,0,3221221376,6,8,0,0,0
11-12 18:34:39,0,0.063,99.937,0,0,581234688,63591952384,273141760,2731954176,0,32768,0,6,126,334,0,0,0,64,103,0,3221221376,6,8,0,0,0
11-12 18:34:40,0,0.125,99.875,0,0,581361664,63591825408,273141760,2731954176,0,0,0,0,639,342,0,0,0,107,159,0,3221221376,6,8,0,0,0
11-12 18:34:41,0,0.063,99.937,0,0,581369856,63591817216,273141760,2731954176,0,0,0,0,246,334,0,0,0,53,89,0,3221221376,6,8,0,0,0
11-12 18:34:42,0,0.063,99.937,0,0,581361664,63591825408,273141760,2731954176,0,0,0,0,699,334,0,0,0,58,91,0,3221221376,6,8,0,0,0
11-12 18:34:43,0.062,0.062,99.875,0,0,581361664,63591825408,273141760,2731954176,0,0,0,0,640,334,0,0,0,61,92,0,3221221376,6,8,0,0,0
11-12 18:34:44,0,0.125,99.875,0,0,581361664,63591825408,273141760,2731954176,0,0,0,0,545,334,0,0,0,73,123,0,3221221376,6,8,0,0,0
11-12 18:34:45,0,0.063,99.937,0,0,581361664,63591825408,273141760,2731954176,0,24576,0,4,186,334,0,0,0,83,119,0,3221221376,6,8,0,0,0
11-12 18:34:46,0,0.062,99.938,0,0,581623808,63591563264,273141760,2731954176,0,0,0,0,725,402,0,0,0,59,89,0,3221221376,6,8,0,0,0
11-12 18:34:47,0.062,0.062,99.875,0,0,581623808,63591563264,273141760,2731954176,0,0,0,0,426,334,0,0,0,56,85,0,3221221376,6,8,0,0,0
11-12 18:34:48,0,0.063,99.937,0,0,581623808,63591563264,273141760,2731954176,0,0,0,0,365,334,0,0,0,70,117,0,3221221376,6,8,0,0,0
11-12 18:34:49,0,0.125,99.875,0,0,581623808,63591563264,273141760,2731954176,0,0,0,0,366,334,0,0,0,56,89,0,3221221376,6,8,0,0,0
11-12 18:34:50,0,0.125,99.875,0,0,581623808,63591563264,273141760,2731954176,0,0,0,0,365,334,0,0,0,80,125,0,3221221376,6,8,0,0,0
11-12 18:34:51,0,0.062,99.875,0.062,0,582000640,63591182336,273145856,2731954176,0,24576,0,4,186,334,0,0,0,61,101,0,3221221376,6,8,0,0,0
11-12 18:34:52,0,0.063,99.937,0,0,582000640,63591182336,273145856,2731954176,0,0,0,0,485,342,0,0,0,72,115,0,3221221376,6,8,0,0,0
11-12 18:34:53,0,0.063,99.937,0,0,582000640,63591182336,273145856,2731954176,0,0,0,0,186,334,0,0,0,54,91,0,3221221376,6,8,0,0,0
11-12 18:34:54,0,0.062,99.938,0,0,582000640,63591182336,273145856,2731954176,0,0,0,0,485,334,0,0,0,58,92,0,3221221376,6,8,0,0,0
11-12 18:34:55,0,0.125,99.875,0,0,582000640,63591182336,273145856,2731954176,0,0,0,0,306,334,0,0,0,75,105,0,3221221376,6,8,0,0,0
11-12 18:34:56,0,0.125,99.875,0,0,582127616,63591055360,273145856,2731954176,0,0,0,0,665,334,0,0,0,75,123,0,3221221376,6,8,0,0,0
11-12 18:34:57,0,0.063,99.937,0,0,582123520,63591055360,273149952,2731954176,0,24576,0,4,760,334,0,0,0,75,103,0,3221221376,6,8,0,0,0
11-12 18:34:58,0,0.062,99.938,0,0,582123520,63591055360,273149952,2731954176,0,0,0,0,365,342,0,0,0,52,87,0,3221221376,6,8,0,0,0
11-12 18:34:59,0,0.125,99.875,0,0,582119424,63591055360,273149952,2731958272,0,0,0,0,426,334,0,0,0,56,91,0,3221221376,6,8,0,0,0
11-12 18:35:00,0.062,0.062,99.875,0,0,582119424,63591055360,273149952,2731958272,0,0,0,0,365,334,0,0,0,104,154,0,3221221376,6,8,0,0,0
11-12 18:35:01,0,0.063,99.937,0,0,582119424,63591055360,273149952,2731958272,0,0,0,0,306,334,0,0,0,57,93,0,3221221376,6,8,0,0,0
11-12 18:35:02,0.125,0.187,99.625,0.062,0,582230016,63590944768,273149952,2731958272,0,98304,0,10,880,334,0,0,0,163,197,0,3221221376,6,8,0,0,0
11-12 18:35:03,0,0.063,99.937,0,0,582230016,63590944768,273149952,2731958272,0,0,0,0,700,342,0,0,0,58,94,0,3221221376,6,8,0,0,0
11-12 18:35:04,0.062,0.062,99.875,0,0,582230016,63590944768,273149952,2731958272,0,0,0,0,819,334,0,0,0,77,123,0,3221221376,6,8,0,0,0
