"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-25.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node25_128.110.153.125_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","11 Dec 2019 18:33:30 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:33:30,2.696,0.477,96.824,0.003,0,594436096,64557572096,231063552,1863192576,3359.802,682860.343,0.261,8.733,0,0,92.763,90.995,90.485,1803.739,17036.759,0,3221221376,6,8,1,0,0
11-12 18:33:31,0,0.062,99.938,0,0,593895424,64558108672,231063552,1863188480,0,0,0,0,611,910,0,0,0,114,147,0,3221221376,6,8,0,0,0
11-12 18:33:32,1.438,0.688,97.875,0,0,600252416,64551751680,231063552,1863200768,0,3096576,0,554,4111,3556,0,0,0,925,640,0,3221221376,6,9,0,0,0
11-12 18:33:33,0.188,0.188,99.625,0,0,594014208,64558243840,231063552,1862934528,0,0,0,0,2067,2294,0,0,0,333,364,0,3221221376,6,8,0,0,0
11-12 18:33:34,0.062,0.125,99.813,0,0,594014208,64558243840,231063552,1862934528,0,0,0,0,640,334,0,0,0,63,96,0,3221221376,6,8,0,0,0
11-12 18:33:35,0,0.125,99.875,0,0,594006016,64558252032,231063552,1862934528,0,0,0,0,545,334,0,0,0,68,104,0,3221221376,6,8,0,0,0
11-12 18:33:36,0,0.063,99.937,0,0,594006016,64558252032,231063552,1862934528,0,0,0,0,580,334,0,0,0,89,141,0,3221221376,6,8,0,0,0
11-12 18:33:37,0,0.125,99.875,0,0,594006016,64558252032,231063552,1862934528,0,0,0,0,365,334,0,0,0,61,96,0,3221221376,6,8,0,0,0
11-12 18:33:38,0,0.125,99.813,0.062,0,594001920,64558252032,231067648,1862934528,0,180224,0,4,640,334,0,0,0,77,119,0,3221221376,6,8,0,0,0
11-12 18:33:39,0.062,0.062,99.875,0,0,594001920,64558252032,231067648,1862934528,0,0,0,0,699,342,0,0,0,65,101,0,3221221376,6,8,0,0,0
11-12 18:33:40,0,0.125,99.875,0,0,593969152,64558284800,231067648,1862934528,0,0,0,0,186,334,0,0,0,81,139,0,3221221376,6,8,0,0,0
11-12 18:33:41,0.063,0.063,99.875,0,0,593960960,64558292992,231067648,1862934528,0,0,0,0,889,394,0,0,0,70,105,0,3221221376,6,8,0,0,0
11-12 18:33:42,0,0.125,99.875,0,0,593960960,64558292992,231067648,1862934528,0,0,0,0,426,334,0,0,0,62,93,0,3221221376,6,8,0,0,0
11-12 18:33:43,0,0.063,99.937,0,0,593960960,64558292992,231067648,1862934528,0,901120,0,200,425,334,0,0,0,174,113,0,3221221376,6,8,0,0,0
11-12 18:33:44,0,0.125,99.875,0,0,593960960,64558292992,231067648,1862934528,0,24576,0,4,306,342,0,0,0,83,137,0,3221221376,6,8,0,0,0
11-12 18:33:45,0.062,0.125,99.813,0,0,593960960,64558292992,231067648,1862934528,0,0,0,0,485,342,0,0,0,67,100,0,3221221376,6,8,0,0,0
