"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-27.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node27_128.110.153.176_direct::rf16_s1_cluster8_dstat.csv",,,,"Date:","11 Dec 2019 18:33:30 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","63","64","65","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:33:30,3.050,0.494,96.449,0.007,0,429064192,64753496064,235040768,1836691456,3359.783,570228.036,0.260,8.510,0,0,133.743,133.740,133.184,1303.112,6596.106,0,3221221376,6,8,1,0,0
11-12 18:33:31,0,0.125,99.875,0,0,427728896,64754864128,235040768,1836662784,0,0,0,0,611,910,0,0,0,134,147,0,3221221376,6,8,0,0,0
11-12 18:33:32,2.753,0.876,96.370,0,0,434507776,64748085248,235040768,1836666880,0,0,0,0,4111,3622,0,0,0,535,555,0,3221221376,6,9,0,0,0
11-12 18:33:33,0.500,0.375,99.125,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,2067,2286,0,0,0,311,393,0,3221221376,6,8,0,0,0
11-12 18:33:34,0,0.250,99.750,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,652,684,0,0,0,83,138,0,3221221376,6,8,0,0,0
11-12 18:33:35,0,0.125,99.875,0,0,428265472,64754589696,235040768,1836400640,0,294912,0,12,545,334,0,0,0,77,111,0,3221221376,6,8,0,0,0
11-12 18:33:36,0,0.250,99.750,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,520,342,0,0,0,66,112,0,3221221376,6,8,0,0,0
11-12 18:33:37,0.125,0.125,99.750,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,425,334,0,0,0,63,107,0,3221221376,6,8,0,0,0
11-12 18:33:38,0,0.125,99.875,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,640,334,0,0,0,83,119,0,3221221376,6,8,0,0,0
11-12 18:33:39,0,0.125,99.875,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,1044,334,0,0,0,76,117,0,3221221376,6,8,0,0,0
11-12 18:33:40,0,0.125,99.875,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,186,334,0,0,0,60,105,0,3221221376,6,8,0,0,0
11-12 18:33:41,0,0.125,99.750,0.125,0,428265472,64754589696,235040768,1836400640,0,24576,0,4,425,334,0,0,0,73,112,0,3221221376,6,8,0,0,0
11-12 18:33:42,0,0.250,99.750,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,426,342,0,0,0,72,119,0,3221221376,6,8,0,0,0
11-12 18:33:43,0,0.125,99.875,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,425,334,0,0,0,63,101,0,3221221376,6,8,0,0,0
11-12 18:33:44,0,0.125,99.875,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,246,334,0,0,0,65,109,0,3221221376,6,8,0,0,0
11-12 18:33:45,0.125,0.125,99.750,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,545,334,0,0,0,64,102,0,3221221376,6,8,0,0,0
11-12 18:33:46,0,0.125,99.875,0,0,428265472,64754589696,235040768,1836400640,0,0,0,0,786,400,0,0,0,81,121,0,3221221376,6,8,0,0,0
11-12 18:33:47,0,0.125,99.875,0,0,428261376,64754589696,235044864,1836400640,0,24576,0,4,605,394,0,0,0,76,115,0,3221221376,6,8,0,0,0
11-12 18:33:48,0.125,0.125,99.750,0,0,428261376,64754589696,235044864,1836400640,0,0,0,0,306,342,0,0,0,60,99,0,3221221376,6,8,0,0,0
11-12 18:33:49,0,0.125,99.875,0,0,428261376,64754589696,235044864,1836400640,0,0,0,0,425,334,0,0,0,58,95,0,3221221376,6,8,0,0,0
11-12 18:33:50,0,0.125,99.875,0,0,428261376,64754589696,235044864,1836400640,0,0,0,0,366,334,0,0,0,70,117,0,3221221376,6,8,0,0,0
11-12 18:33:51,0,0.250,99.750,0,0,428261376,64754589696,235044864,1836400640,0,0,0,0,485,334,0,0,0,63,101,0,3221221376,6,8,0,0,0
11-12 18:33:52,0,0.125,99.875,0,0,428261376,64754589696,235044864,1836400640,0,0,0,0,726,438,0,0,0,70,103,0,3221221376,6,8,0,0,0
11-12 18:33:53,0,0.125,99.875,0,0,428261376,64754589696,235044864,1836400640,0,24576,0,4,939,334,0,0,0,80,117,0,3221221376,6,8,0,0,0
11-12 18:33:54,0,0.125,99.875,0,0,428261376,64754589696,235044864,1836400640,0,0,0,0,186,342,0,0,0,73,129,0,3221221376,6,8,0,0,0
11-12 18:33:55,0,0.125,99.875,0,0,428261376,64754589696,235044864,1836400640,0,0,0,0,545,334,0,0,0,64,101,0,3221221376,6,8,0,0,0
