"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-2.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node2_128.110.153.240_direct::rf16_s4_cluster8_dstat.csv",,,,"Date:","11 Dec 2019 23:39:12 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 23:39:12,6.187,0.330,93.456,0.027,0,7634153472,52837433344,309264384,6311096320,3187.302,1984166.880,0.246,7.995,0,0,158.209,139.299,135.357,3058.519,3630.957,0,3221221376,12,43,43,9,0
11-12 23:39:13,0.125,0.062,99.813,0,0,7632941056,52838641664,309264384,6311104512,0,0,0,0,4815,4919,2,0,1,244,332,0,3221221376,12,43,43,9,0
11-12 23:39:14,0,0.125,99.875,0,0,7632941056,52838641664,309264384,6311104512,0,0,0,0,1414,1307,0,0,1,134,228,0,3221221376,12,43,44,9,0
11-12 23:39:15,0,0.125,99.875,0,0,7632941056,52838641664,309264384,6311104512,0,0,0,0,1879,2211,2,0,1,168,286,0,3221221376,12,43,44,9,0
11-12 23:39:16,0.062,0.125,99.812,0,0,7632941056,52838641664,309264384,6311104512,0,196608,0,6,4866,4262,2,0,1,207,314,0,3221221376,12,43,45,9,0
11-12 23:39:17,0.062,0.125,99.812,0,0,7632941056,52838641664,309264384,6311104512,0,0,0,0,2591,2518,0,0,1,157,257,0,3221221376,12,43,46,9,0
11-12 23:39:18,0,0.063,99.937,0,0,7632941056,52838641664,309264384,6311104512,0,0,0,0,1428,912,0,0,1,146,246,0,3221221376,12,43,46,9,0
11-12 23:39:19,0.062,0.125,99.812,0,0,7632941056,52838641664,309264384,6311104512,0,0,0,0,4587,4281,2,0,1,222,349,0,3221221376,12,43,45,9,0
11-12 23:39:20,0.062,0.125,99.813,0,0,7632941056,52838641664,309264384,6311104512,0,0,0,0,1360,1451,0,0,1,137,219,0,3221221376,12,43,45,9,0
11-12 23:39:21,0,0.125,99.875,0,0,7632941056,52838641664,309264384,6311104512,0,0,0,0,1143,1723,0,0,1,139,230,0,3221221376,12,43,44,9,0
11-12 23:39:22,0,0,100,0,0,7632941056,52838641664,309264384,6311104512,0,24576,0,4,710,826,0,0,1,135,243,0,3221221376,12,43,44,9,0
11-12 23:39:23,0.062,0.125,99.812,0,0,7632941056,52838641664,309264384,6311104512,0,0,0,0,5177,4684,2,0,1,224,358,0,3221221376,12,43,42,9,0
11-12 23:39:24,11.210,0.823,87.904,0.063,0,7723503616,52748079104,309264384,6311104512,0,1548288,0,324,97798,83751,37,5,32,2663,17880,0,3221221376,12,75,42,9,0
11-12 23:39:25,79.010,3.759,17.231,0,0,8094543872,52377010176,309264384,6311133184,0,155648,0,13,10399091,11841961,1054,397,594,20734,34596,0,3221221376,12,76,43,9,0
11-12 23:39:26,60.991,4.003,35.006,0,0,8577716224,51893825536,309264384,6311145472,0,319488,0,54,10405075,12375782,891,450,547,22713,35514,0,3221221376,12,77,43,9,0
11-12 23:39:27,70.480,3.982,25.537,0,0,8695119872,51776417792,309264384,6311149568,0,0,0,0,14277039,16327496,1518,638,745,36600,40815,0,3221221376,12,75,42,9,0
11-12 23:39:28,76.606,4.242,19.152,0,0,8883572736,51587960832,309264384,6311153664,0,0,0,0,22136708,25928476,3073,1260,1273,43357,41234,0,3221221376,12,76,42,9,0
11-12 23:39:29,61.258,2.642,36.101,0,0,8931602432,51539931136,309264384,6311153664,0,0,0,0,18546953,21339031,1900,1048,1083,30839,30134,0,3221221376,12,75,42,9,0
11-12 23:39:30,46.751,1.703,51.546,0,0,9251614720,51219910656,309264384,6311161856,0,0,0,0,9629280,11032643,1333,209,489,15011,16121,0,3221221376,12,75,42,9,0
11-12 23:39:31,76.803,3.323,19.875,0,0,9273126912,51198394368,309264384,6311161856,0,212992,0,22,29870995,34163542,3740,1119,1343,40255,40936,0,3221221376,12,75,43,9,0
