"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-23.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node23_128.110.153.172_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","19 Dec 2019 14:55:12 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
19-12 14:55:12,0.420,0.108,99.470,0.003,0,979800064,62906798080,281456640,3003043840,1018.088,167389.919,0.078,3.560,0,0,10.345,10.646,10.441,311.680,2856.168,0,3221221376,6,10,0,0,0
19-12 14:55:13,0.188,0.125,99.687,0,0,978812928,62907801600,281456640,3003023360,0,0,0,0,4258,4485,0,0,0,379,459,0,3221221376,6,10,0,0,0
19-12 14:55:14,1.690,0.751,97.559,0,0,978706432,62908243968,281456640,3002687488,0,655360,0,8,3472,3382,0,3,0,928,878,0,3221221376,6,9,0,0,0
19-12 14:55:15,0,0.063,99.937,0,0,978698240,62908252160,281456640,3002687488,0,0,0,0,947,366,0,0,0,113,190,0,3221221376,6,9,0,0,0
19-12 14:55:16,0.062,0.125,99.813,0,0,978698240,62908252160,281456640,3002687488,0,0,0,0,246,334,0,0,0,79,138,0,3221221376,6,9,0,0,0
19-12 14:55:17,0.062,0.125,99.813,0,0,978698240,62908252160,281456640,3002687488,0,0,0,0,759,564,0,3,0,90,148,0,3221221376,6,9,0,0,0
19-12 14:55:18,0,0.063,99.937,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,1223,334,0,0,0,110,180,0,3221221376,6,9,0,0,0
19-12 14:55:19,0,0.062,99.875,0.062,0,978690048,62908260352,281456640,3002687488,0,172032,0,4,485,400,0,0,0,110,185,0,3221221376,6,9,0,0,0
19-12 14:55:20,0.062,0.062,99.875,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,998,638,0,3,0,98,151,0,3221221376,6,9,0,0,0
19-12 14:55:21,0,0.063,99.937,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,1169,334,0,0,0,97,153,0,3221221376,6,9,0,0,0
19-12 14:55:22,0.062,0.125,99.813,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,246,334,0,0,0,77,139,0,3221221376,6,9,0,0,0
19-12 14:55:23,0,0.063,99.937,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,425,334,0,0,0,108,191,0,3221221376,6,9,0,0,0
19-12 14:55:24,0.062,0.062,99.875,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,658,564,0,3,0,85,132,0,3221221376,6,9,0,0,0
19-12 14:55:25,0.063,0.063,99.875,0,0,978690048,62908260352,281456640,3002687488,0,24576,0,4,545,334,0,0,0,100,154,0,3221221376,6,9,0,0,0
19-12 14:55:26,0,0.062,99.938,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,982,342,0,0,0,89,147,0,3221221376,6,9,0,0,0
19-12 14:55:27,0,0.125,99.875,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,477,564,0,3,0,99,171,0,3221221376,6,9,0,0,0
19-12 14:55:28,0.062,0.062,99.875,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,426,334,0,0,0,93,159,0,3221221376,6,9,0,0,0
19-12 14:55:29,0,0.063,99.937,0,0,978690048,62908260352,281456640,3002687488,0,16384,0,4,947,334,0,0,0,91,145,0,3221221376,6,9,0,0,0
19-12 14:55:30,0.062,0.062,99.875,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,478,572,0,3,0,89,147,0,3221221376,6,9,0,0,0
19-12 14:55:31,0,0.063,99.875,0.063,0,978690048,62908260352,281456640,3002687488,0,32768,0,4,425,334,0,0,0,102,173,0,3221221376,6,9,0,0,0
19-12 14:55:32,0,0.125,99.875,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,306,342,0,0,0,79,133,0,3221221376,6,9,0,0,0
19-12 14:55:33,0.062,0.062,99.875,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,1735,334,0,0,0,113,171,0,3221221376,6,9,0,0,0
19-12 14:55:34,0,0.063,99.937,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,358,564,0,3,0,90,146,0,3221221376,6,9,0,0,0
19-12 14:55:35,0.062,0.125,99.812,0,0,978690048,62908260352,281456640,3002687488,0,1433600,0,314,545,334,0,0,0,236,183,0,3221221376,6,9,0,0,0
19-12 14:55:36,0,0.063,99.937,0,0,978690048,62908260352,281456640,3002687488,0,0,0,0,1223,342,0,0,0,111,155,0,3221221376,6,9,0,0,0
19-12 14:55:37,0.062,0.062,99.875,0,0,978690048,62908260352,281456640,3002687488,0,24576,0,4,1051,564,0,3,0,102,155,0,3221221376,6,9,0,0,0
19-12 14:55:38,0,0.063,99.937,0,0,978685952,62908260352,281456640,3002691584,0,0,0,0,366,350,0,0,0,94,165,0,3221221376,6,9,0,0,0
19-12 14:55:39,0.062,0.062,99.875,0,0,978685952,62908260352,281456640,3002691584,0,0,0,0,365,334,0,0,0,98,169,0,3221221376,6,9,0,0,0
19-12 14:55:40,0,0.125,99.875,0,0,978685952,62908260352,281456640,3002691584,0,581632,0,126,358,564,0,3,0,137,147,0,3221221376,6,9,0,0,0
19-12 14:55:41,0,0.063,99.937,0,0,978677760,62908268544,281456640,3002691584,0,0,0,0,992,350,0,0,0,90,151,0,3221221376,6,9,0,0,0
19-12 14:55:42,0.062,0.062,99.875,0,0,978677760,62908268544,281456640,3002691584,0,0,0,0,782,562,0,0,0,124,174,0,3221221376,6,9,0,0,0
19-12 14:55:43,0,0.125,99.875,0,0,978558976,62908387328,281456640,3002691584,0,57344,0,6,365,334,0,0,0,117,209,0,3221221376,6,9,0,0,0
19-12 14:55:44,0.062,0.062,99.875,0,0,978558976,62908387328,281456640,3002691584,0,0,0,0,478,572,0,3,0,85,145,0,3221221376,6,9,0,0,0
19-12 14:55:45,0,0.125,99.875,0,0,978558976,62908387328,281456640,3002691584,0,671744,0,106,665,334,0,0,0,134,157,0,3221221376,6,9,0,0,0
19-12 14:55:46,0,0.125,99.875,0,0,978558976,62908387328,281456640,3002691584,0,0,0,0,641,342,0,0,0,85,141,0,3221221376,6,9,0,0,0
19-12 14:55:47,0.062,0.062,99.875,0,0,978558976,62908387328,281456640,3002691584,0,0,0,0,932,564,0,3,0,108,179,0,3221221376,6,9,0,0,0
19-12 14:55:48,0,0.063,99.937,0,0,978558976,62908387328,281456640,3002691584,0,0,0,0,186,334,0,0,0,91,159,0,3221221376,6,9,0,0,0
19-12 14:55:49,0.062,0.062,99.813,0.062,0,978558976,62908387328,281456640,3002691584,0,24576,0,4,485,334,0,0,0,88,143,0,3221221376,6,9,0,0,0
19-12 14:55:50,0,0.125,99.875,0,0,978558976,62908387328,281456640,3002691584,0,0,0,0,932,572,0,3,0,91,145,0,3221221376,6,9,0,0,0
19-12 14:55:51,0,0.063,99.937,0,0,978558976,62908387328,281456640,3002691584,0,0,0,0,665,334,0,0,0,110,179,0,3221221376,6,9,0,0,0
19-12 14:55:52,0.062,0.125,99.813,0,0,978558976,62908387328,281456640,3002691584,0,0,0,0,708,334,0,0,0,87,143,0,3221221376,6,9,0,0,0
19-12 14:55:53,1.564,0.688,97.747,0,0,978956288,62907985920,281456640,3002699776,0,0,0,0,5694,5423,0,0,0,1010,911,0,3221221376,6,9,0,0,0
19-12 14:55:54,1.754,0.627,97.619,0,0,979034112,62907908096,281456640,3002699776,0,0,0,0,5757,6043,0,3,0,951,903,0,3221221376,6,9,0,0,0
19-12 14:55:55,0,0.125,99.875,0,0,978747392,62908194816,281456640,3002699776,0,139264,0,8,365,358,0,0,0,116,203,0,3221221376,6,9,0,0,0
19-12 14:55:56,0.062,0.062,99.875,0,0,978747392,62908194816,281456640,3002699776,0,0,0,0,426,342,0,0,0,76,127,0,3221221376,6,9,0,0,0
19-12 14:55:57,0,0.063,99.937,0,0,978747392,62908194816,281456640,3002699776,0,0,0,0,537,564,0,3,0,84,141,0,3221221376,6,9,0,0,0
19-12 14:55:58,0.062,0.062,99.875,0,0,978731008,62908211200,281456640,3002699776,0,0,0,0,486,334,0,0,0,92,159,0,3221221376,6,9,0,0,0
19-12 14:55:59,0,0.063,99.937,0,0,978731008,62908211200,281456640,3002699776,0,0,0,0,665,334,0,0,0,100,171,0,3221221376,6,9,0,0,0
19-12 14:56:00,0.062,0.125,99.813,0,0,978731008,62908211200,281456640,3002699776,0,81920,0,8,838,564,0,3,0,101,158,0,3221221376,6,9,0,0,0
19-12 14:56:01,0,0.063,99.937,0,0,978731008,62908211200,281456640,3002699776,0,0,0,0,485,350,0,0,0,84,140,0,3221221376,6,9,0,0,0
19-12 14:56:02,0.062,0.062,99.875,0,0,978731008,62908211200,281456640,3002695680,0,0,0,0,700,334,0,0,0,82,139,0,3221221376,6,9,0,0,0
19-12 14:56:03,0,0.063,99.937,0,0,978731008,62908211200,281456640,3002695680,0,0,0,0,579,334,0,0,0,112,197,0,3221221376,6,9,0,0,0
19-12 14:56:04,0,0.063,99.937,0,0,978731008,62908211200,281456640,3002695680,0,0,0,0,753,564,0,3,0,90,143,0,3221221376,6,9,0,0,0
