"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-7.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output direct_128.110.153.166_dstat_traffic_gen.csv",,,,"Date:","04 Dec 2019 18:37:06 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
04-12 18:37:06,0.873,0.087,99.017,0.023,0,618958848,65676091392,337620992,574103552,1242.293,1234693.880,0.073,4.774,0,0,22.793,25.137,28.994,736.488,1248.516,0,3221221376,6,8,0,0,0
04-12 18:37:07,0,0.062,99.938,0,0,618680320,65676365824,337620992,574107648,0,0,0,0,648,902,0,0,0,77,119,0,3221221376,6,8,0,0,0
04-12 18:37:08,0,0.063,99.937,0,0,618680320,65676365824,337620992,574107648,0,0,0,0,1289,334,0,0,0,91,143,0,3221221376,6,8,0,0,0
04-12 18:37:09,0.062,0.062,99.875,0,0,618672128,65676374016,337620992,574107648,0,0,0,0,941,334,0,0,0,70,104,0,3221221376,6,8,0,0,0
04-12 18:37:10,0,0.125,99.812,0.062,0,618680320,65676365824,337620992,574107648,0,3096576,0,552,845,334,0,0,0,357,197,0,3221221376,6,8,0,0,0
04-12 18:37:11,0.062,0.062,99.875,0,0,618680320,65676365824,337620992,574107648,0,0,0,0,666,342,0,0,0,66,102,0,3221221376,6,8,0,0,0
04-12 18:37:12,0,0.063,99.937,0,0,618680320,65676365824,337620992,574107648,0,0,0,0,545,334,0,0,0,107,145,0,3221221376,6,8,0,0,0
04-12 18:37:13,0,0.063,99.937,0,0,618672128,65676374016,337620992,574107648,0,0,0,0,1128,334,0,0,0,85,103,0,3221221376,6,8,0,0,0
04-12 18:37:14,0.062,0.062,99.875,0,0,618672128,65676374016,337620992,574107648,0,0,0,0,1461,334,0,0,0,92,102,0,3221221376,6,8,0,0,0
04-12 18:37:15,0,0.125,99.875,0,0,618672128,65676374016,337620992,574107648,0,0,0,0,426,334,0,0,0,98,117,0,3221221376,6,8,0,0,0
04-12 18:37:16,0.062,0.125,99.812,0,0,618545152,65676500992,337620992,574107648,0,40960,0,8,485,334,0,0,0,102,159,0,3221221376,6,8,0,0,0
04-12 18:37:17,0,0.062,99.938,0,0,618545152,65676500992,337620992,574107648,0,0,0,0,1008,342,0,0,0,73,106,0,3221221376,6,8,0,0,0
04-12 18:37:18,0,0.063,99.937,0,0,618545152,65676500992,337620992,574107648,0,0,0,0,1120,334,0,0,0,66,91,0,3221221376,6,8,0,0,0
04-12 18:37:19,0.062,0.062,99.875,0,0,618545152,65676500992,337620992,574107648,0,0,0,0,546,334,0,0,0,62,91,0,3221221376,6,8,0,0,0
04-12 18:37:20,0.062,0.125,99.813,0,0,618545152,65676500992,337620992,574107648,0,0,0,0,1067,405,0,0,0,109,159,0,3221221376,6,8,0,0,0
