"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-23.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node23_128.110.153.172_direct::rf32_s1_cluster16_dstat.csv",,,,"Date:","11 Dec 2019 18:53:32 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:53:32,0.674,0.169,99.152,0.005,0,592027648,63327617024,258080768,3007184896,3374.754,406178.168,0.260,5.543,0,0,13.179,13.222,13.620,398.267,3130.972,0,3221221376,6,9,0,0,0
11-12 18:53:33,0.312,0.250,99.438,0,0,591425536,63328366592,258080768,3007074304,0,0,0,0,4262,4238,0,0,0,327,355,0,3221221376,6,9,0,0,0
11-12 18:53:34,1.189,0.688,98.123,0,0,591499264,63328608256,258080768,3006763008,0,0,0,0,2676,2821,0,0,0,788,815,0,3221221376,6,8,0,0,0
11-12 18:53:35,0.062,0.062,99.812,0.062,0,591368192,63328739328,258080768,3006763008,0,4014080,0,736,365,350,0,0,0,406,179,0,3221221376,6,8,0,0,0
11-12 18:53:36,0,0.125,99.875,0,0,591360000,63328747520,258080768,3006763008,0,0,0,0,186,342,0,0,0,60,95,0,3221221376,6,8,0,0,0
11-12 18:53:37,0,0.063,99.937,0,0,591360000,63328747520,258080768,3006763008,0,0,0,0,485,334,0,0,0,54,87,0,3221221376,6,8,0,0,0
11-12 18:53:38,0,0.063,99.937,0,0,591360000,63328747520,258080768,3006763008,0,0,0,0,546,334,0,0,0,76,113,0,3221221376,6,8,0,0,0
11-12 18:53:39,0,0.125,99.875,0,0,591233024,63328874496,258080768,3006763008,0,0,0,0,770,334,0,0,0,102,129,0,3221221376,6,8,0,0,0
11-12 18:53:40,0,0.125,99.875,0,0,591233024,63328874496,258080768,3006763008,0,0,0,0,640,334,0,0,0,57,77,0,3221221376,6,8,0,0,0
11-12 18:53:41,0,0.062,99.875,0.062,0,591233024,63328874496,258080768,3006763008,0,24576,0,4,425,334,0,0,0,64,101,0,3221221376,6,8,0,0,0
11-12 18:53:42,0,0.063,99.937,0,0,591233024,63328874496,258080768,3006763008,0,0,0,0,708,342,0,0,0,74,121,0,3221221376,6,8,0,0,0
11-12 18:53:43,0,0.125,99.875,0,0,591233024,63328874496,258080768,3006763008,0,0,0,0,485,334,0,0,0,60,95,0,3221221376,6,8,0,0,0
11-12 18:53:44,0,0.125,99.875,0,0,591114240,63328993280,258080768,3006763008,0,0,0,0,426,334,0,0,0,83,116,0,3221221376,6,8,0,0,0
11-12 18:53:45,0,0.063,99.937,0,0,591114240,63328993280,258080768,3006763008,0,0,0,0,305,334,0,0,0,50,83,0,3221221376,6,8,0,0,0
11-12 18:53:46,0.062,0.062,99.875,0,0,591114240,63328993280,258080768,3006763008,0,0,0,0,983,334,0,0,0,81,126,0,3221221376,6,8,0,0,0
11-12 18:53:47,0,0.125,99.875,0,0,591114240,63328993280,258080768,3006763008,0,24576,0,4,605,334,0,0,0,73,101,0,3221221376,6,8,0,0,0
11-12 18:53:48,0.062,0.125,99.812,0,0,591622144,63328485376,258080768,3006763008,0,0,0,0,626,523,0,0,0,72,97,0,3221221376,6,9,0,0,0
11-12 18:53:49,0,0.063,99.937,0,0,590794752,63329304576,258080768,3006763008,0,0,0,0,563,549,0,0,0,105,143,0,3221221376,6,8,0,0,0
11-12 18:53:50,0,0.063,99.937,0,0,590794752,63329304576,258080768,3006763008,0,0,0,0,1042,334,0,0,0,109,134,0,3221221376,6,8,0,0,0
11-12 18:53:51,0,0.063,99.937,0,0,590786560,63329312768,258080768,3006763008,0,0,0,0,425,334,0,0,0,60,97,0,3221221376,6,8,0,0,0
11-12 18:53:52,0,0.062,99.938,0,0,590786560,63329312768,258080768,3006763008,0,0,0,0,246,334,0,0,0,53,87,0,3221221376,6,8,0,0,0
11-12 18:53:53,0.062,0.125,99.813,0,0,590786560,63329312768,258080768,3006763008,0,57344,0,4,485,334,0,0,0,65,95,0,3221221376,6,8,0,0,0
11-12 18:53:54,0,0.125,99.875,0,0,590659584,63329439744,258080768,3006763008,0,0,0,0,640,342,0,0,0,101,153,0,3221221376,6,8,0,0,0
