"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-28.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node28_128.110.153.182_direct::rf32_s1_cluster16_dstat.csv",,,,"Date:","11 Dec 2019 18:53:32 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:53:32,2.046,0.382,97.569,0.003,0,594612224,64390225920,232476672,2030456832,3347.263,582133.756,0.259,8.113,0,0,62.979,64.784,63.897,1310.471,13365.026,0,3221221376,6,9,0,0,0
11-12 18:53:33,0.374,0.499,99.127,0,0,593649664,64605925376,232476672,1819619328,0,0,0,0,5037,4801,0,0,0,362,401,0,3221221376,6,9,0,0,0
11-12 18:53:34,1.252,0.689,98.059,0,0,593162240,64606720000,232476672,1819316224,0,0,0,0,2795,2823,0,0,0,802,779,0,3221221376,6,8,0,0,0
11-12 18:53:35,0,0.063,99.937,0,0,593162240,64606720000,232476672,1819316224,0,3940352,0,796,246,350,0,0,0,432,138,0,3221221376,6,8,0,0,0
11-12 18:53:36,0,0.125,99.813,0.062,0,593154048,64606728192,232476672,1819316224,0,286720,0,6,305,342,0,0,0,72,113,0,3221221376,6,8,0,0,0
11-12 18:53:37,0,0.063,99.937,0,0,593154048,64606728192,232476672,1819316224,0,0,0,0,366,342,0,0,0,59,93,0,3221221376,6,8,0,0,0
11-12 18:53:38,0,0.062,99.938,0,0,593154048,64606728192,232476672,1819316224,0,0,0,0,665,334,0,0,0,62,102,0,3221221376,6,8,0,0,0
11-12 18:53:39,0,0.063,99.937,0,0,593154048,64606728192,232476672,1819316224,0,0,0,0,306,334,0,0,0,68,118,0,3221221376,6,8,0,0,0
11-12 18:53:40,0,0.063,99.937,0,0,593154048,64606728192,232476672,1819316224,0,0,0,0,1104,334,0,0,0,72,115,0,3221221376,6,8,0,0,0
11-12 18:53:41,0,0.125,99.875,0,0,593154048,64606728192,232476672,1819316224,0,0,0,0,306,334,0,0,0,57,99,0,3221221376,6,8,0,0,0
11-12 18:53:42,0,0.063,99.937,0,0,593154048,64606728192,232476672,1819316224,0,24576,0,4,827,334,0,0,0,75,113,0,3221221376,6,8,0,0,0
11-12 18:53:43,0,0.063,99.937,0,0,593154048,64606728192,232476672,1819316224,0,0,0,0,366,342,0,0,0,73,127,0,3221221376,6,8,0,0,0
11-12 18:53:44,0,0.125,99.875,0,0,593154048,64606728192,232476672,1819316224,0,0,0,0,545,334,0,0,0,71,107,0,3221221376,6,8,0,0,0
11-12 18:53:45,0,0.063,99.937,0,0,593145856,64606736384,232476672,1819316224,0,0,0,0,186,334,0,0,0,56,97,0,3221221376,6,8,0,0,0
11-12 18:53:46,0,0.062,99.938,0,0,593145856,64606736384,232476672,1819316224,0,0,0,0,1102,334,0,0,0,72,107,0,3221221376,6,8,0,0,0
11-12 18:53:47,0,0.063,99.937,0,0,593137664,64606744576,232476672,1819316224,0,0,0,0,546,334,0,0,0,78,127,0,3221221376,6,8,0,0,0
11-12 18:53:48,0,0.062,99.875,0.062,0,593137664,64606744576,232476672,1819316224,0,24576,0,4,619,408,0,0,0,72,101,0,3221221376,6,8,1,0,0
11-12 18:53:49,0.063,0.125,99.812,0,0,593018880,64606863360,232476672,1819316224,0,0,0,0,522,1022,0,0,0,101,139,0,3221221376,6,8,0,0,0
11-12 18:53:50,0,0.063,99.937,0,0,593018880,64606863360,232476672,1819316224,0,0,0,0,1161,334,0,0,0,103,117,0,3221221376,6,8,0,0,0
11-12 18:53:51,0,0.125,99.875,0,0,593018880,64606863360,232476672,1819316224,0,0,0,0,306,334,0,0,0,74,127,0,3221221376,6,8,0,0,0
11-12 18:53:52,0,0.063,99.937,0,0,593018880,64606863360,232476672,1819316224,0,0,0,0,365,334,0,0,0,58,92,0,3221221376,6,8,0,0,0
11-12 18:53:53,0,0.063,99.937,0,0,593018880,64606863360,232476672,1819316224,0,0,0,0,366,334,0,0,0,58,95,0,3221221376,6,8,0,0,0
11-12 18:53:54,0,0.063,99.937,0,0,593018880,64606863360,232476672,1819316224,0,57344,0,4,759,334,0,0,0,84,119,0,3221221376,6,8,0,0,0
11-12 18:53:55,0,0.125,99.875,0,0,593018880,64606863360,232476672,1819316224,0,0,0,0,1354,744,0,0,0,89,128,0,3221221376,6,8,0,0,0
11-12 18:53:56,0,0.063,99.937,0,0,593018880,64606863360,232476672,1819316224,0,0,0,0,939,334,0,0,0,68,99,0,3221221376,6,8,0,0,0
11-12 18:53:57,0,0.062,99.938,0,0,593018880,64606863360,232476672,1819316224,0,0,0,0,366,334,0,0,0,74,108,0,3221221376,6,8,0,0,0
11-12 18:53:58,0,0.063,99.937,0,0,593014784,64606863360,232476672,1819320320,0,0,0,0,425,334,0,0,0,57,93,0,3221221376,6,8,0,0,0
