"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-30.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node30_128.110.153.177_direct::rf32_s1_cluster16_dstat.csv",,,,"Date:","11 Dec 2019 18:53:32 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:53:32,1.665,0.325,98.007,0.003,0,595197952,64523403264,232738816,1900081152,3345.867,520860.662,0.259,7.364,0,0,49.807,48.528,48.855,1036.518,10965.838,0,3221221376,6,9,0,0,0
11-12 18:53:33,0.188,0.188,99.625,0,0,594239488,64625131520,232738816,1801900032,0,0,0,0,4142,3962,0,0,0,326,374,0,3221221376,6,9,0,0,0
11-12 18:53:34,1.063,0.876,98.061,0,0,593477632,64626196480,232738816,1801596928,0,0,0,0,3299,2994,0,0,0,881,777,0,3221221376,6,8,0,0,0
11-12 18:53:35,0.062,0.062,99.875,0,0,593477632,64626196480,232738816,1801596928,0,3948544,0,790,246,350,0,0,0,475,155,0,3221221376,6,8,0,0,0
11-12 18:53:36,0,0.063,99.937,0,0,593477632,64626196480,232738816,1801596928,0,286720,0,6,305,342,0,0,0,77,127,0,3221221376,6,8,0,0,0
11-12 18:53:37,0.062,0.062,99.875,0,0,593477632,64626196480,232738816,1801596928,0,0,0,0,366,342,0,0,0,66,108,0,3221221376,6,8,0,0,0
11-12 18:53:38,0,0.063,99.937,0,0,593477632,64626196480,232738816,1801596928,0,0,0,0,665,334,0,0,0,66,103,0,3221221376,6,8,0,0,0
11-12 18:53:39,0,0.125,99.875,0,0,593477632,64626196480,232738816,1801596928,0,0,0,0,306,334,0,0,0,72,125,0,3221221376,6,8,0,0,0
11-12 18:53:40,0,0.063,99.937,0,0,593477632,64626196480,232738816,1801596928,0,0,0,0,1104,334,0,0,0,76,117,0,3221221376,6,8,0,0,0
