"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-11.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node11_128.110.153.165_direct::rf32_s1_cluster16_dstat.csv",,,,"Date:","11 Dec 2019 18:53:32 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:53:32,4.211,0.150,95.624,0.015,0,3640074240,55575662592,289136640,6226264064,3476.314,693830.438,0.284,4.651,0,0,40.872,28.981,38.298,966.915,1226.397,0,3221221376,8,18,43,3,0
11-12 18:53:33,0,0,100,0,0,3640066048,55575666688,289136640,6226268160,0,0,0,0,1154,1170,0,0,0,121,184,0,3221221376,8,18,43,3,0
11-12 18:53:34,0,0.125,99.875,0,0,3640066048,55575666688,289136640,6226268160,0,0,0,0,426,490,0,0,0,96,164,0,3221221376,8,18,43,3,0
11-12 18:53:35,0,0.063,99.937,0,0,3640066048,55575666688,289136640,6226268160,0,0,0,0,305,490,0,0,0,96,167,0,3221221376,8,18,43,3,0
11-12 18:53:36,0.062,0.125,99.813,0,0,3640066048,55575666688,289136640,6226268160,0,172032,0,8,306,490,0,0,0,118,197,0,3221221376,8,18,43,3,0
11-12 18:53:37,0,0.063,99.937,0,0,3640066048,55575666688,289136640,6226268160,0,0,0,0,769,966,1,0,0,112,182,0,3221221376,8,18,44,3,0
11-12 18:53:38,0,0.125,99.875,0,0,3640057856,55575674880,289136640,6226268160,0,0,0,0,486,646,0,0,0,96,155,0,3221221376,8,18,45,3,0
11-12 18:53:39,0,0.125,99.875,0,0,3640057856,55575674880,289136640,6226268160,0,0,0,0,890,490,0,0,0,98,158,0,3221221376,8,18,45,3,0
11-12 18:53:40,0,0.125,99.875,0,0,3640057856,55575674880,289136640,6226268160,0,0,0,0,580,712,0,0,0,115,191,0,3221221376,8,18,46,3,0
11-12 18:53:41,0.063,0.063,99.875,0,0,3639042048,55576690688,289136640,6226268160,0,483328,0,36,485,638,0,0,0,164,219,0,3221221376,8,18,45,3,0
11-12 18:53:42,0,0.062,99.875,0.062,0,3639009280,55576723456,289136640,6226268160,0,73728,0,4,246,432,0,0,0,107,193,0,3221221376,8,18,45,3,0
11-12 18:53:43,3.129,0.563,96.308,0,0,3665420288,55550312448,289136640,6226268160,0,0,0,0,5517,3765,5,0,3,476,3374,0,3221221376,8,24,44,3,0
11-12 18:53:44,85.244,2.723,12.033,0,0,4076171264,55139557376,289136640,6226272256,0,0,0,0,995066,14008064,532,70,453,10606,19721,0,3221221376,8,26,44,3,0
11-12 18:53:45,74.544,4.211,21.245,0,0,4949512192,54266216448,289136640,6226272256,0,0,0,0,2031441,28322740,1128,117,943,14036,21886,0,3221221376,8,26,43,3,0
11-12 18:53:46,62.674,2.471,34.854,0,0,5352280064,53863448576,289136640,6226272256,0,0,0,0,2463585,35300902,1390,26,1114,16143,26218,0,3221221376,8,26,43,3,0
11-12 18:53:47,52.555,2.776,44.669,0,0,5976616960,53239107584,289136640,6226276352,0,106496,0,6,1783499,26077293,981,83,822,12196,18520,0,3221221376,8,26,43,3,0
11-12 18:53:48,29.309,2.987,67.704,0,0,6504218624,52711505920,289136640,6226276352,0,0,0,0,2184638,31573617,1212,60,956,14519,22180,0,3221221376,8,26,43,3,0
11-12 18:53:49,27.938,1.938,70.125,0,0,6721363968,52494360576,289136640,6226276352,0,0,0,0,2228979,32410603,1246,51,926,14725,22774,0,3221221376,8,26,42,3,0
11-12 18:53:50,25.451,2.054,72.495,0,0,6788407296,52427317248,289136640,6226276352,0,0,0,0,2325111,33194096,1295,42,942,15198,23419,0,3221221376,8,26,41,3,0
11-12 18:53:51,24.407,1.623,73.970,0,0,6817484800,52398239744,289136640,6226276352,0,0,0,0,2396590,34468919,1356,39,960,15426,24097,0,3221221376,8,26,41,3,0
11-12 18:53:52,24.687,1.441,73.872,0,0,6846464000,52369256448,289140736,6226276352,0,65536,0,4,2495304,35644489,1421,43,955,15940,25153,0,3221221376,8,26,40,3,0
11-12 18:53:53,23.939,1.457,74.604,0,0,6859636736,52356083712,289140736,6226276352,0,0,0,0,2698977,38720064,1526,54,1077,16918,27010,0,3221221376,8,26,41,3,0
11-12 18:53:54,25.843,1.561,72.597,0,0,6859636736,52356083712,289140736,6226276352,0,0,0,0,2538098,36891960,1443,51,991,16080,25803,0,3221221376,8,20,42,3,0
11-12 18:53:55,0.250,0.125,99.625,0,0,6859759616,52355956736,289140736,6226280448,0,0,0,0,30609,381071,0,0,0,320,467,0,3221221376,8,18,43,3,0
11-12 18:53:56,0,0.125,99.875,0,0,6859759616,52355956736,289140736,6226280448,0,0,0,0,880,712,0,0,0,123,189,0,3221221376,8,18,43,3,0
11-12 18:53:57,0.125,0.062,99.813,0,0,6859759616,52355956736,289140736,6226280448,0,0,0,0,657,646,0,0,0,97,154,0,3221221376,8,18,43,3,0
11-12 18:53:58,0,0.125,99.812,0.062,0,6859759616,52355956736,289140736,6226280448,0,49152,0,6,366,564,0,0,0,104,172,0,3221221376,8,18,44,1,0
11-12 18:53:59,0,0.062,99.938,0,0,6859759616,52355956736,289140736,6226280448,0,0,0,0,425,506,0,0,0,98,173,0,3221221376,8,18,44,1,0
11-12 18:54:00,0,0.125,99.875,0,0,6859759616,52355956736,289140736,6226280448,0,0,0,0,366,416,0,0,0,105,182,0,3221221376,8,18,45,1,0
11-12 18:54:01,0,0.063,99.937,0,0,6861697024,52354019328,289140736,6226280448,0,1294336,0,282,1045,1409,3,0,0,278,226,0,3221221376,8,18,46,1,0
11-12 18:54:02,0,0.125,99.875,0,0,6861697024,52354019328,289140736,6226280448,0,0,0,0,306,580,0,0,0,105,162,0,3221221376,8,18,45,0,0
11-12 18:54:03,0.125,0.125,99.750,0,0,6860767232,52354949120,289140736,6226280448,0,0,0,0,1043,983,0,0,0,160,303,0,3221221376,8,17,45,0,0
11-12 18:54:04,0,0.063,99.937,0,0,6860759040,52354957312,289140736,6226280448,0,98304,0,4,186,556,0,0,0,144,246,0,3221221376,8,17,43,0,0
11-12 18:54:05,0,0.125,99.875,0,0,6860759040,52354957312,289140736,6226280448,0,0,0,0,425,424,0,0,0,89,150,0,3221221376,8,17,43,0,0
11-12 18:54:06,0,0.063,99.937,0,0,6860759040,52354957312,289140736,6226280448,0,24576,0,6,760,482,0,0,0,111,174,0,3221221376,8,17,42,0,0
11-12 18:54:07,0,0.125,99.875,0,0,6860759040,52354957312,289140736,6226280448,0,0,0,0,759,654,0,0,0,103,169,0,3221221376,8,17,42,0,0
11-12 18:54:08,0.062,0.062,99.875,0,0,6860759040,52354957312,289140736,6226280448,0,0,0,0,306,334,0,0,0,105,189,0,3221221376,8,17,41,0,0
11-12 18:54:09,0,0.063,99.937,0,0,6860759040,52354957312,289140736,6226280448,0,57344,0,4,830,704,0,0,0,128,225,0,3221221376,8,17,42,0,0
11-12 18:54:10,0.062,0.125,99.813,0,0,6860759040,52354957312,289140736,6226280448,0,0,0,0,426,498,0,0,0,102,160,0,3221221376,8,17,42,0,0
11-12 18:54:11,0,0.063,99.937,0,0,6860759040,52354957312,289140736,6226280448,0,0,0,0,185,408,0,0,0,83,152,0,3221221376,8,17,42,0,0
11-12 18:54:12,0,0.063,99.937,0,0,6860759040,52354957312,289140736,6226280448,0,122880,0,22,846,556,0,0,0,147,206,0,3221221376,8,17,42,0,0
11-12 18:54:13,0,0.125,99.875,0,0,6860759040,52354957312,289140736,6226280448,0,0,0,0,485,572,0,0,0,103,153,0,3221221376,8,17,43,0,0
11-12 18:54:14,0.062,0.062,99.875,0,0,6860759040,52354957312,289140736,6226280448,0,0,0,0,186,556,0,0,0,126,199,0,3221221376,8,17,44,0,0
11-12 18:54:15,0,0.062,99.875,0.062,0,6860754944,52354957312,289144832,6226280448,0,24576,0,4,717,786,1,0,0,106,163,0,3221221376,8,17,44,0,0
