"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-26.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node26_128.110.153.212_direct::rf8_s2_cluster4_dstat.csv",,,,"Date:","11 Dec 2019 22:31:37 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 22:31:37,2.363,0.433,97.201,0.004,0,897269760,64263553024,231874560,1854754816,3202.287,617623.070,0.248,8.417,0,0,83.682,83.883,83.340,1588.327,15519.459,0,3221221376,10,9,0,0,0
11-12 22:31:38,1.438,0.563,97.999,0,0,898011136,64263061504,231874560,1854496768,0,0,0,0,5573,5970,0,0,0,937,880,0,3221221376,10,9,0,0,0
11-12 22:31:39,0,0.063,99.937,0,0,897937408,64263135232,231874560,1854496768,0,1613824,0,356,992,580,0,0,0,263,193,0,3221221376,10,9,0,0,0
11-12 22:31:40,0,0.125,99.875,0,0,897937408,64263135232,231874560,1854496768,0,0,0,0,640,342,0,0,0,90,149,0,3221221376,10,9,0,0,0
11-12 22:31:41,0,0.063,99.937,0,0,897929216,64263143424,231874560,1854496768,0,204800,0,6,1386,334,0,0,0,110,173,0,3221221376,10,9,0,0,0
11-12 22:31:42,0.062,0.125,99.813,0,0,897921024,64263151616,231874560,1854496768,0,0,0,0,246,342,0,0,0,89,161,0,3221221376,10,9,0,0,0
11-12 22:31:43,0,0.063,99.937,0,0,897921024,64263151616,231874560,1854496768,0,0,0,0,897,564,0,0,0,105,175,0,3221221376,10,9,0,0,0
11-12 22:31:44,0.062,0.062,99.875,0,0,897921024,64263151616,231874560,1854496768,0,0,0,0,648,334,0,0,0,86,145,0,3221221376,10,9,0,0,0
11-12 22:31:45,0,0.125,99.875,0,0,897921024,64263151616,231874560,1854496768,0,0,0,0,665,334,0,0,0,127,156,0,3221221376,10,9,0,0,0
11-12 22:31:46,0,0.125,99.875,0,0,897912832,64263159808,231874560,1854496768,0,0,0,0,598,564,0,0,0,85,141,0,3221221376,10,9,0,0,0
11-12 22:31:47,0,0.063,99.937,0,0,897912832,64263159808,231874560,1854496768,0,24576,0,4,305,334,0,0,0,117,207,0,3221221376,10,9,0,0,0
11-12 22:31:48,0,0.125,99.875,0,0,897912832,64263159808,231874560,1854496768,0,0,0,0,246,342,0,0,0,78,134,0,3221221376,10,9,0,0,0
11-12 22:31:49,0,0.062,99.938,0,0,897912832,64263159808,231874560,1854496768,0,0,0,0,597,564,0,0,0,84,139,0,3221221376,10,9,0,0,0
11-12 22:31:50,0,0.125,99.875,0,0,897912832,64263159808,231874560,1854496768,0,0,0,0,486,334,0,0,0,86,139,0,3221221376,10,9,0,0,0
11-12 22:31:51,0,0.063,99.937,0,0,897912832,64263159808,231874560,1854496768,0,0,0,0,545,334,0,0,0,98,168,0,3221221376,10,9,0,0,0
11-12 22:31:52,0,0.063,99.937,0,0,897912832,64263159808,231874560,1854496768,0,0,0,0,640,334,0,0,0,98,163,0,3221221376,10,9,0,0,0
11-12 22:31:53,0.062,0.125,99.750,0.062,0,897912832,64263159808,231874560,1854496768,0,24576,0,4,477,564,0,0,0,92,145,0,3221221376,10,9,0,0,0
11-12 22:31:54,0.062,0.062,99.875,0,0,897912832,64263159808,231874560,1854496768,0,0,0,0,306,342,0,0,0,79,133,0,3221221376,10,9,0,0,0
11-12 22:31:55,0,0.063,99.937,0,0,897912832,64263159808,231874560,1854496768,0,0,0,0,365,334,0,0,0,103,181,0,3221221376,10,9,0,0,0
11-12 22:31:56,0,0.063,99.937,0,0,897912832,64263159808,231874560,1854496768,0,0,0,0,1060,564,0,0,0,94,142,0,3221221376,10,9,0,0,0
