"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-27.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node27_128.110.153.176_direct::rf8_s2_cluster4_dstat.csv",,,,"Date:","11 Dec 2019 22:31:36 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","63","64","65","int","csw","used","free","lis","act","syn","tim","clo"
11-12 22:31:36,3.002,0.489,96.503,0.007,0,697339904,64481906688,236163072,1837707264,3202.599,549410.317,0.248,8.430,0,0,131.803,131.821,131.173,1284.199,6524.693,0,3221221376,10,10,0,0,0
11-12 22:31:37,0.998,0.623,98.379,0,0,698544128,64480714752,236163072,1837686784,0,0,0,0,5677,5372,0,0,0,477,696,0,3221221376,10,10,0,0,0
11-12 22:31:38,2.750,0.875,96.375,0,0,695992320,64483532800,236163072,1837416448,0,0,0,0,2441,2196,0,0,0,643,621,0,3221221376,10,9,0,0,0
11-12 22:31:39,0,0.125,99.875,0,0,695992320,64483532800,236163072,1837416448,0,0,0,0,932,580,2,1,0,98,160,0,3221221376,10,9,0,0,0
11-12 22:31:40,0.125,0.125,99.750,0,0,695992320,64483532800,236163072,1837416448,0,0,0,0,1101,342,0,0,0,91,147,0,3221221376,10,9,0,0,0
11-12 22:31:41,0,0.250,99.750,0,0,695992320,64483532800,236163072,1837416448,0,245760,0,10,366,394,0,0,0,102,169,0,3221221376,10,9,0,0,0
11-12 22:31:42,0.125,0.125,99.750,0,0,695992320,64483532800,236163072,1837416448,0,0,0,0,837,572,2,1,0,89,142,0,3221221376,10,9,0,0,0
11-12 22:31:43,0,0.125,99.875,0,0,695992320,64483532800,236163072,1837416448,0,0,0,0,426,446,0,0,0,127,177,0,3221221376,10,9,0,0,0
11-12 22:31:44,0,0.250,99.750,0,0,695865344,64483659776,236163072,1837416448,0,0,0,0,827,334,0,0,0,87,147,0,3221221376,10,9,0,0,0
11-12 22:31:45,0.125,0.125,99.750,0,0,695865344,64483659776,236163072,1837416448,0,0,0,0,718,624,2,1,0,95,155,0,3221221376,10,9,0,0,0
11-12 22:31:46,0,0.125,99.875,0,0,695865344,64483659776,236163072,1837416448,0,1359872,0,304,365,342,0,0,0,195,138,0,3221221376,10,9,0,0,0
11-12 22:31:47,0.125,0.249,99.501,0.125,0,695865344,64483659776,236163072,1837416448,0,24576,0,4,306,342,0,0,0,90,152,0,3221221376,10,9,0,0,0
