"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-6.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output direct_128.110.153.204_dstat_traffic_gen.csv",,,,"Date:","04 Dec 2019 18:22:17 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
04-12 18:22:17,0.869,0.084,99.024,0.023,0,619421696,65656078336,331587584,601432064,1306.502,1191177.578,0.074,4.356,0,0,23.999,31.784,23.732,691.006,1205.917,0,3221221376,6,8,0,0,0
04-12 18:22:18,0,0.062,99.938,0,0,619270144,65656225792,331587584,601436160,0,0,0,0,366,902,0,0,0,78,118,0,3221221376,6,8,0,0,0
04-12 18:22:19,0,0.125,99.875,0,0,619270144,65656225792,331587584,601436160,0,0,0,0,981,334,0,0,0,86,144,0,3221221376,6,8,0,0,0
04-12 18:22:20,0,0.125,99.875,0,0,619532288,65655963648,331587584,601436160,0,0,0,0,246,540,0,0,0,87,128,0,3221221376,6,8,0,0,0
04-12 18:22:21,0.062,0.062,99.813,0.062,0,619532288,65655963648,331591680,601432064,0,163840,0,6,700,334,0,0,0,71,111,0,3221221376,6,8,0,0,0
04-12 18:22:22,0,0.063,99.937,0,0,619520000,65655971840,331591680,601436160,0,0,0,0,588,342,0,0,0,69,109,0,3221221376,6,8,0,0,0
04-12 18:22:23,0.062,0.062,99.875,0,0,619520000,65655971840,331591680,601436160,0,0,0,0,545,334,0,0,0,77,128,0,3221221376,6,8,0,0,0
04-12 18:22:24,0,0.063,99.937,0,0,619520000,65655971840,331591680,601436160,0,0,0,0,588,334,0,0,0,58,87,0,3221221376,6,8,0,0,0
04-12 18:22:25,0,0.125,99.875,0,0,619790336,65655701504,331591680,601436160,0,0,0,0,425,334,0,0,0,91,125,0,3221221376,6,8,0,0,0
04-12 18:22:26,0.062,0.062,99.875,0,0,619790336,65655701504,331591680,601436160,0,0,0,0,700,334,0,0,0,66,107,0,3221221376,6,8,0,0,0
04-12 18:22:27,0,0.063,99.937,0,0,619790336,65655701504,331591680,601436160,0,24576,0,4,726,668,0,0,0,98,149,0,3221221376,6,8,0,0,0
04-12 18:22:28,0.062,0.125,99.813,0,0,619790336,65655701504,331591680,601436160,0,0,0,0,821,342,0,0,0,73,103,0,3221221376,6,8,0,0,0
04-12 18:22:29,0,0.062,99.938,0,0,619790336,65655701504,331591680,601436160,0,0,0,0,683,668,0,0,0,65,94,0,3221221376,6,8,0,0,0
04-12 18:22:30,0,0.125,99.875,0,0,619917312,65655574528,331591680,601436160,0,0,0,0,366,334,0,0,0,83,121,0,3221221376,6,8,0,0,0
04-12 18:22:31,0,0.063,99.937,0,0,619917312,65655574528,331591680,601436160,0,0,0,0,1214,334,0,0,0,90,138,0,3221221376,6,8,0,0,0
04-12 18:22:32,0,0.125,99.875,0,0,619917312,65655574528,331591680,601436160,0,0,0,0,1624,334,0,0,0,81,111,0,3221221376,6,8,0,0,0
04-12 18:22:33,0,0.125,99.875,0,0,619917312,65655574528,331591680,601436160,0,24576,0,4,913,334,0,0,0,79,117,0,3221221376,6,8,0,0,0
04-12 18:22:34,0,0.062,99.938,0,0,619917312,65655574528,331591680,601436160,0,0,0,0,701,342,0,0,0,65,99,0,3221221376,6,8,0,0,0
04-12 18:22:35,0.062,0.125,99.812,0,0,619790336,65655701504,331591680,601436160,0,0,0,0,545,334,0,0,0,97,149,0,3221221376,6,8,0,0,0
04-12 18:22:36,0,0.063,99.937,0,0,619790336,65655701504,331591680,601436160,0,0,0,0,988,668,0,0,0,76,111,0,3221221376,6,8,0,0,0
04-12 18:22:37,0.062,0.062,99.875,0,0,619790336,65655701504,331591680,601436160,0,0,0,0,617,668,0,0,0,64,91,0,3221221376,6,8,0,0,0
04-12 18:22:38,0,0.125,99.875,0,0,619782144,65655709696,331591680,601436160,0,0,0,0,426,334,0,0,0,69,109,0,3221221376,6,8,0,0,0
04-12 18:22:39,0,0.063,99.875,0.063,0,619782144,65655709696,331591680,601436160,0,24576,0,4,1323,334,0,0,0,91,140,0,3221221376,6,8,0,0,0
04-12 18:22:40,0,0.125,99.875,0,0,619782144,65655709696,331591680,601436160,0,0,0,0,486,342,0,0,0,91,124,0,3221221376,6,8,0,0,0
04-12 18:22:41,0.062,0.062,99.875,0,0,619782144,65655709696,331591680,601436160,0,0,0,0,707,334,0,0,0,65,99,0,3221221376,6,8,0,0,0
04-12 18:22:42,0,0.062,99.938,0,0,619782144,65655709696,331591680,601436160,0,0,0,0,186,334,0,0,0,56,95,0,3221221376,6,8,0,0,0
04-12 18:22:43,0,0.125,99.875,0,0,619778048,65655709696,331591680,601440256,0,0,0,0,545,334,0,0,0,76,125,0,3221221376,6,8,0,0,0
04-12 18:22:44,0.062,0.062,99.875,0,0,619778048,65655709696,331591680,601440256,0,0,0,0,318,668,0,0,0,62,95,0,3221221376,6,8,0,0,0
04-12 18:22:45,0,0.063,99.937,0,0,619773952,65655709696,331595776,601440256,0,57344,0,6,1000,334,0,0,0,106,139,0,3221221376,6,8,0,0,0
04-12 18:22:46,0.062,0.125,99.813,0,0,619757568,65655726080,331595776,601440256,0,2826240,0,526,1042,522,0,0,0,362,137,0,3221221376,6,8,0,0,0
04-12 18:22:47,0,0.063,99.937,0,0,619757568,65655726080,331595776,601440256,0,0,0,0,1256,342,0,0,0,112,146,0,3221221376,6,8,0,0,0
04-12 18:22:48,0,0.125,99.875,0,0,619757568,65655726080,331595776,601440256,0,0,0,0,66,334,0,0,0,82,101,0,3221221376,6,8,0,0,0
04-12 18:22:49,0.062,0.062,99.875,0,0,619757568,65655726080,331595776,601440256,0,0,0,0,365,334,0,0,0,75,93,0,3221221376,6,8,0,0,0
04-12 18:22:50,0,0.125,99.875,0,0,619892736,65655590912,331595776,601440256,0,0,0,0,540,728,0,0,0,90,131,0,3221221376,6,8,0,0,0
04-12 18:22:51,0,0.062,99.875,0.062,0,619892736,65655590912,331595776,601440256,0,32768,0,6,1109,394,0,0,0,99,151,0,3221221376,6,8,0,0,0
04-12 18:22:52,0,0.063,99.937,0,0,619892736,65655590912,331595776,601440256,0,0,0,0,486,342,0,0,0,72,105,0,3221221376,6,8,0,0,0
04-12 18:22:53,0.062,0.125,99.813,0,0,619892736,65655590912,331595776,601440256,0,0,0,0,425,334,0,0,0,58,91,0,3221221376,6,8,0,0,0
04-12 18:22:54,0,0.063,99.937,0,0,619892736,65655590912,331595776,601440256,0,0,0,0,1128,334,0,0,0,73,111,0,3221221376,6,8,0,0,0
04-12 18:22:55,0.062,0.062,99.875,0,0,619765760,65655717888,331595776,601440256,0,0,0,0,891,668,0,0,0,106,150,0,3221221376,6,8,0,0,0
04-12 18:22:56,0,0.125,99.875,0,0,619765760,65655717888,331595776,601440256,0,0,0,0,1072,668,0,0,0,75,105,0,3221221376,6,8,0,0,0
04-12 18:22:57,0,0.125,99.875,0,0,619765760,65655717888,331595776,601440256,0,24576,0,4,1392,334,0,0,0,86,126,0,3221221376,6,8,0,0,0
04-12 18:22:58,0,0.063,99.937,0,0,619765760,65655717888,331595776,601440256,0,0,0,0,246,342,0,0,0,69,105,0,3221221376,6,8,0,0,0
04-12 18:22:59,0,0.063,99.937,0,0,619765760,65655717888,331595776,601440256,0,0,0,0,1060,334,0,0,0,85,130,0,3221221376,6,8,0,0,0
04-12 18:23:00,0.062,0.125,99.813,0,0,619765760,65655717888,331595776,601440256,0,0,0,0,426,334,0,0,0,83,121,0,3221221376,6,8,0,0,0
04-12 18:23:01,0.062,0.062,99.875,0,0,619765760,65655717888,331595776,601440256,0,0,0,0,425,334,0,0,0,60,96,0,3221221376,6,8,0,0,0
04-12 18:23:02,0,0.063,99.937,0,0,619765760,65655717888,331595776,601440256,0,0,0,0,372,466,0,0,0,67,99,0,3221221376,6,8,0,0,0
04-12 18:23:03,0,0.125,99.875,0,0,619765760,65655717888,331595776,601440256,0,24576,0,4,185,334,0,0,0,80,136,0,3221221376,6,8,0,0,0
04-12 18:23:04,0,0.063,99.937,0,0,619765760,65655717888,331595776,601440256,0,0,0,0,581,342,0,0,0,63,97,0,3221221376,6,8,0,0,0
04-12 18:23:05,0.062,0.062,99.875,0,0,619765760,65655717888,331595776,601440256,0,0,0,0,845,334,0,0,0,84,119,0,3221221376,6,8,0,0,0
04-12 18:23:06,0.062,0.062,99.875,0,0,619765760,65655717888,331595776,601440256,0,0,0,0,1084,334,0,0,0,72,115,0,3221221376,6,8,0,0,0
