"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-14.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node14_128.110.153.181_direct::rf32_s4_cluster16_dstat.csv",,,,"Date:","12 Dec 2019 00:40:48 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 00:40:48,1.096,0.161,98.729,0.014,0,5609406464,55222530048,274997248,6003204096,3140.038,802349.817,0.242,4.318,0,0,47.172,51.057,41.083,950.813,1321.952,0,3221221376,9,23,0,1,0
12-12 00:40:49,0,0.062,99.938,0,0,5609676800,55222255616,274997248,6003208192,0,0,0,0,700,910,0,0,0,111,188,0,3221221376,9,23,0,1,0
12-12 00:40:50,0,0.063,99.937,0,0,5609668608,55222263808,274997248,6003208192,0,0,0,0,777,564,0,0,1,111,198,0,3221221376,9,23,0,1,0
12-12 00:40:51,0,0.125,99.875,0,0,5609668608,55222263808,275001344,6003204096,0,196608,0,8,648,342,0,0,0,98,165,0,3221221376,9,23,0,1,0
12-12 00:40:52,0,0.063,99.937,0,0,5609656320,55222272000,275001344,6003208192,0,1523712,0,336,597,580,0,0,0,236,155,0,3221221376,9,23,0,1,0
12-12 00:40:53,0,0.125,99.875,0,0,5609517056,55222411264,275001344,6003208192,0,0,0,0,982,350,0,0,0,114,192,0,3221221376,9,23,0,1,0
12-12 00:40:54,0,0.125,99.875,0,0,5609500672,55222427648,275001344,6003208192,0,0,0,0,879,438,0,0,0,121,204,0,3221221376,9,23,0,1,0
12-12 00:40:55,0,0.125,99.875,0,0,5609500672,55222427648,275001344,6003208192,0,0,0,0,246,334,0,0,0,85,149,0,3221221376,9,23,0,1,0
12-12 00:40:56,0.062,0.062,99.875,0,0,5609500672,55222427648,275001344,6003208192,0,0,0,0,425,334,0,0,0,87,149,0,3221221376,9,23,0,1,0
12-12 00:40:57,0,0.125,99.813,0.062,0,5609500672,55222427648,275001344,6003208192,0,32768,0,4,426,334,0,0,0,94,163,0,3221221376,9,23,0,1,0
12-12 00:40:58,2.128,0.313,97.559,0,0,5611851776,55220076544,275001344,6003208192,0,0,0,0,28331,31669,0,0,0,299,984,0,3221221376,9,23,0,1,0
12-12 00:40:59,0,0.063,99.937,0,0,5611851776,55220076544,275001344,6003208192,0,0,0,0,426,410,0,0,0,92,176,0,3221221376,9,23,0,1,0
12-12 00:41:00,14.303,1.306,84.391,0,0,5703217152,55128711168,275001344,6003208192,0,0,0,0,342647,374916,40,8,24,3493,22217,0,3221221376,9,60,0,1,0
12-12 00:41:01,77.657,4.417,17.926,0,0,6289174528,54542716928,275001344,6003245056,0,0,0,0,15262084,16448491,1247,305,378,22275,35604,0,3221221376,9,63,0,1,0
12-12 00:41:02,61.568,1.454,36.979,0,0,6370467840,54461419520,275001344,6003249152,0,0,0,0,8045869,8701778,743,236,213,10682,19076,0,3221221376,9,63,0,1,0
12-12 00:41:03,37.562,1.866,60.572,0,0,6753423360,54078459904,275001344,6003253248,0,155648,0,8,7790082,8519187,681,218,253,9633,12156,0,3221221376,9,63,0,1,0
12-12 00:41:04,69.221,3.706,27.073,0,0,6936780800,53895098368,275001344,6003257344,0,0,0,0,31711979,34256548,2242,969,974,30464,33322,0,3221221376,9,63,0,1,0
12-12 00:41:05,68.624,3.283,28.093,0,0,7143845888,53688033280,275001344,6003257344,0,0,0,0,40466834,43805271,3103,630,1126,37466,41517,0,3221221376,9,63,0,1,0
12-12 00:41:06,44.242,1.636,54.122,0,0,7159488512,53672390656,275001344,6003257344,0,0,0,0,22105589,23886525,2093,564,315,20664,23085,0,3221221376,9,63,0,1,0
12-12 00:41:07,18.273,1.064,80.663,0,0,7200727040,53631148032,275001344,6003261440,0,0,0,0,9220616,9783470,732,202,286,8844,11288,0,3221221376,9,63,0,1,0
12-12 00:41:08,46.907,1.768,51.326,0,0,7385534464,53446340608,275001344,6003261440,0,0,0,0,16800449,18330094,1211,663,306,16762,18190,0,3221221376,9,63,0,1,0
12-12 00:41:09,62.703,3.317,33.980,0,0,7386624000,53445251072,275001344,6003261440,0,73728,0,6,42480850,45989645,3254,1254,1454,38292,37759,0,3221221376,9,63,0,1,0
12-12 00:41:10,31.927,2.330,65.743,0,0,7389470720,53442400256,275001344,6003265536,0,0,0,0,34159574,36977049,2664,752,966,28787,36690,0,3221221376,9,63,0,0,0
12-12 00:41:11,10.721,1.003,88.276,0,0,7389847552,53442023424,275001344,6003265536,0,0,0,0,12516758,13518886,881,201,403,10974,14145,0,3221221376,9,55,0,0,0
12-12 00:41:12,0,0.125,99.875,0,0,7386419200,53445447680,275001344,6003269632,0,0,0,0,777,596,0,0,0,119,170,0,3221221376,9,55,0,0,0
12-12 00:41:13,0,0.125,99.875,0,0,7386419200,53445447680,275001344,6003269632,0,0,0,0,828,334,0,0,0,114,160,0,3221221376,9,55,0,0,0
12-12 00:41:14,0,0.125,99.875,0,0,7386419200,53445447680,275001344,6003269632,0,0,0,0,1221,334,0,0,0,129,212,0,3221221376,9,55,0,0,0
12-12 00:41:15,0.062,0.125,99.750,0.062,0,7386320896,53445545984,275001344,6003269632,0,81920,0,8,1561,1031,1,0,3,201,260,0,3221221376,9,55,0,0,0
12-12 00:41:16,0.187,0.312,99.501,0,0,7384768512,53447098368,275001344,6003269632,0,0,0,0,923,781,0,0,0,511,469,0,3221221376,9,54,0,0,0
12-12 00:41:17,0,0.125,99.875,0,0,7384276992,53447589888,275001344,6003269632,0,0,0,0,486,334,0,0,0,83,151,0,3221221376,9,54,0,0,0
12-12 00:41:18,0.062,0.062,99.875,0,0,7384276992,53447589888,275001344,6003269632,0,0,0,0,767,334,0,0,0,109,194,0,3221221376,9,54,0,0,0
12-12 00:41:19,0,0.125,99.875,0,0,7384276992,53447589888,275001344,6003269632,0,0,0,0,426,334,0,0,0,89,146,0,3221221376,9,54,0,0,0
12-12 00:41:20,0,0.125,99.875,0,0,7384276992,53447589888,275001344,6003269632,0,0,0,0,699,334,0,0,0,97,164,0,3221221376,9,54,0,0,0
