"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-15.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node15_128.110.153.217_solrj::rf8_s2_cluster4_dstat.csv",,,,"Date:","12 Dec 2019 02:02:26 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 02:02:26,1.097,0.163,98.728,0.013,0,584753152,63790465024,287928320,2513403904,3095.582,801451.857,0.239,5.736,0,0,39.715,39.693,44.500,962.729,1345.709,0,3221221376,6,8,0,0,0
12-12 02:02:27,0,0,100,0,0,584523776,63790690304,287928320,2513416192,0,0,0,0,545,902,0,0,0,62,102,0,3221221376,6,8,0,0,0
12-12 02:02:28,0.062,0.062,99.875,0,0,584523776,63790690304,287928320,2513416192,0,0,0,0,366,334,0,0,0,53,92,0,3221221376,6,8,0,0,0
12-12 02:02:29,0,0.062,99.938,0,0,584515584,63790698496,287928320,2513416192,0,2949120,0,568,545,334,0,0,0,321,118,0,3221221376,6,8,0,0,0
12-12 02:02:30,0,0.063,99.937,0,0,584515584,63790698496,287928320,2513416192,0,180224,0,6,246,342,0,0,0,68,110,0,3221221376,6,8,0,0,0
12-12 02:02:31,0,0.125,99.875,0,0,584904704,63790309376,287928320,2513416192,0,0,0,0,1243,570,0,0,0,120,150,0,3221221376,6,8,0,0,0
12-12 02:02:32,0.062,0.062,99.875,0,0,584896512,63790317568,287928320,2513416192,0,0,0,0,1428,394,0,0,0,76,115,0,3221221376,6,8,0,0,0
12-12 02:02:33,0,0.063,99.937,0,0,584896512,63790317568,287928320,2513416192,0,0,0,0,365,334,0,0,0,75,129,0,3221221376,6,8,0,0,0
12-12 02:02:34,0,0.062,99.938,0,0,584896512,63790317568,287928320,2513416192,0,0,0,0,306,334,0,0,0,57,102,0,3221221376,6,8,0,0,0
12-12 02:02:35,0.125,0.063,99.812,0,0,585310208,63789903872,287928320,2513416192,0,0,0,0,425,334,0,0,0,259,358,0,3221221376,6,8,0,0,0
12-12 02:02:36,0.062,0.062,99.812,0.062,0,585306112,63789903872,287932416,2513416192,0,65536,0,4,246,334,0,0,0,85,132,0,3221221376,6,8,0,0,0
12-12 02:02:37,0,0.125,99.875,0,0,585306112,63789903872,287932416,2513416192,0,0,0,0,1059,342,0,0,0,81,126,0,3221221376,6,8,0,0,0
12-12 02:02:38,0,0,100,0,0,585306112,63789903872,287932416,2513416192,0,0,0,0,366,334,0,0,0,55,88,0,3221221376,6,8,0,0,0
12-12 02:02:39,0,0.125,99.875,0,0,585306112,63789903872,287932416,2513416192,0,0,0,0,245,334,0,0,0,50,83,0,3221221376,6,8,0,0,0
12-12 02:02:40,0,0.062,99.938,0,0,585306112,63789903872,287932416,2513416192,0,0,0,0,126,334,0,0,0,50,88,0,3221221376,6,8,0,0,0
12-12 02:02:41,0,0.063,99.937,0,0,585179136,63790030848,287936512,2513412096,0,49152,0,4,425,334,0,0,0,103,161,0,3221221376,6,8,0,0,0
12-12 02:02:42,0,0.062,99.938,0,0,585175040,63790030848,287936512,2513416192,0,0,0,0,186,342,0,0,0,53,85,0,3221221376,6,8,0,0,0
12-12 02:02:43,0.062,0.062,99.875,0,0,585175040,63790030848,287936512,2513416192,0,0,0,0,425,334,0,0,0,61,95,0,3221221376,6,8,0,0,0
12-12 02:02:44,0,0.125,99.875,0,0,585166848,63790039040,287936512,2513416192,0,0,0,0,1102,334,0,0,0,66,99,0,3221221376,6,8,0,0,0
12-12 02:02:45,0,0.062,99.938,0,0,585166848,63790039040,287936512,2513416192,0,0,0,0,425,334,0,0,0,71,123,0,3221221376,6,8,0,0,0
12-12 02:02:46,0.063,0.063,99.875,0,0,585175040,63790030848,287936512,2513416192,0,0,0,0,461,334,0,0,0,81,118,0,3221221376,6,8,0,0,0
12-12 02:02:47,0,0.063,99.937,0,0,585170944,63790030848,287940608,2513416192,0,24576,0,4,1042,334,0,0,0,75,110,0,3221221376,6,8,0,0,0
12-12 02:02:48,0,0.062,99.938,0,0,585170944,63790030848,287940608,2513416192,0,0,0,0,366,342,0,0,0,54,86,0,3221221376,6,8,0,0,0
12-12 02:02:49,0,0.063,99.937,0,0,585162752,63790039040,287940608,2513416192,0,0,0,0,1165,334,0,0,0,87,131,0,3221221376,6,8,0,0,0
12-12 02:02:50,0,0.063,99.937,0,0,585162752,63790039040,287940608,2513416192,0,0,0,0,528,334,0,0,0,60,100,0,3221221376,6,8,0,0,0
12-12 02:02:51,0.062,0.062,99.875,0,0,585170944,63790030848,287940608,2513416192,0,0,0,0,639,334,0,0,0,85,119,0,3221221376,6,8,0,0,0
12-12 02:02:52,0,0.062,99.938,0,0,585166848,63790030848,287940608,2513420288,0,0,0,0,246,334,0,0,0,52,90,0,3221221376,6,8,0,0,0
12-12 02:02:53,0,0.063,99.875,0.063,0,585158656,63790039040,287940608,2513420288,0,49152,0,6,545,334,0,0,0,90,141,0,3221221376,6,8,0,0,0
12-12 02:02:54,0.062,0.062,99.875,0,0,585158656,63790039040,287940608,2513420288,0,0,0,0,528,342,0,0,0,55,88,0,3221221376,6,8,0,0,0
12-12 02:02:55,0,0.063,99.937,0,0,585150464,63790047232,287940608,2513420288,0,0,0,0,305,334,0,0,0,52,91,0,3221221376,6,8,0,0,0
12-12 02:02:56,0,0.063,99.937,0,0,585158656,63790039040,287940608,2513420288,0,0,0,0,306,334,0,0,0,79,116,0,3221221376,6,8,0,0,0
12-12 02:02:57,0,0.125,99.875,0,0,585150464,63790047232,287940608,2513420288,0,0,0,0,425,334,0,0,0,73,120,0,3221221376,6,8,0,0,0
12-12 02:02:58,0,0,100,0,0,585150464,63790047232,287940608,2513420288,0,0,0,0,828,334,0,0,0,73,95,0,3221221376,6,8,0,0,0
