"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-21.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node21_128.110.153.227_solrj::rf8_s2_cluster4_dstat.csv",,,,"Date:","12 Dec 2019 02:02:25 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
12-12 02:02:25,0.912,0.220,98.863,0.005,0,677089280,63214141440,262389760,3026632704,3102.079,416407.946,0.239,6.287,0,0,22.508,20.939,31.271,556.329,5107.518,0,3221221376,10,9,1,1,0
12-12 02:02:26,0,0.062,99.938,0,0,675991552,63215235072,262389760,3026644992,0,0,0,0,552,1030,0,0,0,162,199,0,3221221376,10,9,0,1,0
12-12 02:02:27,1.439,0.563,97.997,0,0,678080512,63213142016,262389760,3026653184,0,0,0,0,4410,4176,0,0,0,879,698,0,3221221376,10,10,0,1,0
12-12 02:02:28,0.125,0.188,99.688,0,0,675848192,63215620096,262389760,3026403328,0,0,0,0,1820,1899,0,0,0,299,374,0,3221221376,10,9,0,1,0
12-12 02:02:29,0,0.063,99.937,0,0,675831808,63215636480,262389760,3026403328,0,0,0,0,365,334,0,0,0,91,170,0,3221221376,10,9,0,1,0
12-12 02:02:30,0.062,0.125,99.813,0,0,675823616,63215644672,262389760,3026403328,0,0,0,0,306,334,0,0,0,83,145,0,3221221376,10,9,0,1,0
12-12 02:02:31,0,0.063,99.937,0,0,675823616,63215644672,262389760,3026403328,0,229376,0,12,2061,564,0,0,0,141,218,0,3221221376,10,9,0,1,0
12-12 02:02:32,0.062,0.062,99.875,0,0,675823616,63215644672,262389760,3026403328,0,0,0,0,186,350,0,0,0,77,141,0,3221221376,10,9,0,1,0
12-12 02:02:33,0,0.062,99.938,0,0,675823616,63215644672,262389760,3026403328,0,0,0,0,545,400,0,0,0,83,133,0,3221221376,10,9,0,1,0
12-12 02:02:34,0.125,0.062,99.812,0,0,675823616,63215644672,262389760,3026403328,0,0,0,0,544,630,0,0,0,102,187,0,3221221376,10,9,0,1,0
12-12 02:02:35,0,0.125,99.875,0,0,675823616,63215644672,262389760,3026403328,0,1744896,0,390,245,334,0,0,0,292,169,0,3221221376,10,9,0,1,0
12-12 02:02:36,0,0.063,99.937,0,0,675823616,63215644672,262389760,3026403328,0,0,0,0,820,350,0,0,0,92,155,0,3221221376,10,9,0,1,0
12-12 02:02:37,0.062,0.062,99.813,0.062,0,675823616,63215644672,262389760,3026403328,0,32768,0,4,725,394,0,0,0,95,149,0,3221221376,10,9,0,1,0
