"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-22.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.176_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 16:43:46 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","63","64","65","int","csw","used","free","lis","act","syn","tim","clo"
05-12 16:43:46,1.013,0.285,98.699,0.003,0,518832128,65641340928,205586432,943026176,1141.812,107446.421,0.058,4.035,0,0,49.260,49.376,49.317,537.708,2015.183,0,3221221376,10,9,0,1,1
05-12 16:43:47,3.133,0.877,95.990,0,0,519589888,65640599552,205586432,943013888,0,0,0,0,4476,5149,0,0,0,704,834,0,3221221376,10,10,0,1,0
05-12 16:43:48,0.249,0.374,99.377,0,0,518963200,65641226240,205586432,943009792,0,286720,0,24,20361,3972,0,0,0,317,418,0,3221221376,10,10,0,1,0
05-12 16:43:49,3,1.500,95.500,0,0,519233536,65640955904,205586432,943009792,0,0,0,0,22374,5956,2,0,0,778,900,0,3221221376,10,10,0,1,0
05-12 16:43:50,0.125,0.250,99.625,0,0,517500928,65642688512,205586432,943001600,0,0,0,0,5234,1478,0,0,0,214,378,0,3221221376,10,9,0,1,0
05-12 16:43:51,1.625,0.875,97.500,0,0,523059200,65637130240,205586432,943001600,0,0,0,0,4932,3556,0,0,0,401,506,0,3221221376,10,10,0,1,0
05-12 16:43:52,1.375,0.500,98.125,0,0,517320704,65642995712,205586432,942874624,0,0,0,0,1870,2294,0,0,0,466,536,0,3221221376,10,9,0,1,0
05-12 16:43:53,0,0.250,99.750,0,0,517320704,65642995712,205586432,942874624,0,0,0,0,1393,588,2,0,0,99,152,0,3221221376,10,9,0,1,0
05-12 16:43:54,0,0.125,99.875,0,0,517287936,65643028480,205586432,942874624,0,335872,0,12,521,342,0,0,0,88,147,0,3221221376,10,9,0,1,0
05-12 16:43:55,0,0.125,99.875,0,0,517287936,65643028480,205586432,942874624,0,0,0,0,1387,350,0,0,0,107,173,0,3221221376,10,9,0,1,0
05-12 16:43:56,0,0.250,99.750,0,0,517287936,65643028480,205586432,942874624,0,0,0,0,1215,564,2,0,0,98,167,0,3221221376,10,9,0,1,0
05-12 16:43:57,0,0.125,99.875,0,0,517287936,65643028480,205586432,942874624,0,0,0,0,707,342,0,0,0,86,146,0,3221221376,10,9,0,1,0
05-12 16:43:58,0,0.125,99.875,0,0,517287936,65643028480,205586432,942874624,0,0,0,0,761,334,0,0,0,85,141,0,3221221376,10,9,0,1,0
05-12 16:43:59,0,0.125,99.875,0,0,517287936,65643028480,205586432,942874624,0,0,0,0,1521,624,1,1,0,121,201,0,3221221376,10,9,0,1,0
05-12 16:44:00,0,0.125,99.750,0.125,0,517279744,65643036672,205586432,942874624,0,24576,0,4,580,350,0,0,0,87,145,0,3221221376,10,9,0,1,0
05-12 16:44:01,0,0.250,99.750,0,0,517279744,65643036672,205586432,942874624,0,0,0,0,245,350,0,0,0,76,135,0,3221221376,10,9,0,1,0
05-12 16:44:02,0,0.125,99.875,0,0,517279744,65643036672,205586432,942874624,0,2662400,0,578,246,334,0,0,0,370,138,0,3221221376,10,9,0,1,0
05-12 16:44:03,0,0.125,99.875,0,0,517279744,65643036672,205586432,942874624,0,0,0,0,717,580,2,0,0,97,172,0,3221221376,10,9,0,1,0
05-12 16:44:04,0,0.125,99.875,0,0,517279744,65643036672,205586432,942874624,0,0,0,0,1004,828,0,0,0,83,133,0,3221221376,10,9,0,1,0
05-12 16:44:05,0,0.125,99.875,0,0,517279744,65643036672,205586432,942874624,0,0,0,0,1229,334,0,0,0,94,153,0,3221221376,10,9,0,1,0
05-12 16:44:06,0,0.250,99.750,0,0,517279744,65643036672,205586432,942874624,0,32768,0,4,880,564,2,0,0,99,170,0,3221221376,10,9,0,1,0
05-12 16:44:07,0.125,0,99.875,0,0,517279744,65643036672,205586432,942874624,0,0,0,0,1907,358,0,0,0,115,162,0,3221221376,10,9,0,1,0
05-12 16:44:08,0,0.250,99.750,0,0,517279744,65643036672,205586432,942874624,0,0,0,0,2706,334,0,0,0,120,138,0,3221221376,10,9,0,1,0
05-12 16:44:09,0,0.125,99.875,0,0,517279744,65643036672,205586432,942874624,0,0,0,0,1437,624,1,1,0,104,153,0,3221221376,10,9,0,1,0
05-12 16:44:10,0,0.125,99.875,0,0,517279744,65643036672,205586432,942874624,0,0,0,0,468,350,0,0,0,81,141,0,3221221376,10,9,0,1,0
05-12 16:44:11,0,0.250,99.750,0,0,517279744,65643036672,205586432,942874624,0,0,0,0,647,394,0,0,0,92,158,0,3221221376,10,9,0,1,0
05-12 16:44:12,0,0.125,99.875,0,0,517275648,65643036672,205586432,942878720,0,57344,0,6,186,334,0,0,0,86,149,0,3221221376,10,9,0,1,0
05-12 16:44:13,0,0.125,99.875,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,1101,580,2,0,0,93,170,0,3221221376,10,9,0,1,0
05-12 16:44:14,0,0.125,99.875,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,186,342,0,0,0,75,139,0,3221221376,10,9,0,1,0
05-12 16:44:15,0,0.125,99.875,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,245,334,0,0,0,84,155,0,3221221376,10,9,0,1,0
05-12 16:44:16,0.125,0.250,99.625,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,693,564,2,0,0,88,159,0,3221221376,10,9,0,1,0
05-12 16:44:17,0,0.125,99.875,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,1034,342,0,0,0,91,153,0,3221221376,10,9,0,1,0
05-12 16:44:18,0,0.125,99.750,0.125,0,517275648,65643036672,205586432,942878720,0,24576,0,4,186,334,0,0,0,87,146,0,3221221376,10,9,0,1,0
05-12 16:44:19,0.125,0.250,99.625,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,811,580,2,0,0,110,180,0,3221221376,10,9,0,1,0
05-12 16:44:20,0,0,100,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,1144,342,0,0,0,91,155,0,3221221376,10,9,0,1,0
05-12 16:44:21,0,0.250,99.750,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,425,334,0,0,0,80,137,0,3221221376,10,9,0,1,0
05-12 16:44:22,0,0.125,99.875,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,426,334,0,0,0,81,139,0,3221221376,10,9,0,1,0
05-12 16:44:23,0,0.125,99.875,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,537,564,2,0,0,92,176,0,3221221376,10,9,0,1,0
05-12 16:44:24,0.125,0.125,99.750,0,0,517275648,65643036672,205586432,942878720,0,24576,0,4,186,342,0,0,0,84,146,0,3221221376,10,9,0,1,0
05-12 16:44:25,0,0.125,99.875,0,0,517275648,65643036672,205586432,942878720,0,0,0,0,1206,350,0,0,0,96,155,0,3221221376,10,9,0,1,0
05-12 16:44:26,0.250,0.250,99.499,0,0,518053888,65642258432,205586432,942878720,0,0,0,0,7620,2549,2,0,0,191,219,0,3221221376,10,10,0,1,0
05-12 16:44:27,3.125,1.375,95.500,0,0,517931008,65642381312,205586432,942878720,0,1015808,0,230,9623,5442,0,0,0,938,922,0,3221221376,10,10,0,1,0
05-12 16:44:28,2.625,1.250,96.125,0,0,519196672,65641115648,205586432,942886912,0,0,0,0,14914,4281,0,0,0,745,769,0,3221221376,10,10,0,1,0
05-12 16:44:29,0.501,0.251,99.248,0,0,518283264,65642029056,205586432,942878720,0,0,0,0,10036,4733,2,0,0,353,505,0,3221221376,10,10,0,1,0
