"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-35.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node35_128.110.153.180_direct::rf32_s1_cluster16_dstat.csv",,,,"Date:","19 Dec 2019 15:52:52 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
19-12 15:52:52,0.336,0.094,99.568,0.002,0,1018445824,64146010112,246947840,1841938432,1005.665,145448.531,0.078,3.009,0,0,6.532,6.674,6.605,234.501,2280.385,0,3221221376,6,10,0,0,0
19-12 15:52:53,2.061,0.562,97.377,0,0,1018540032,64145911808,246947840,1841950720,0,0,0,0,4266,4901,0,0,0,1015,736,0,3221221376,6,10,0,0,0
19-12 15:52:54,1.564,0.563,97.872,0,0,1018896384,64145989632,246947840,1841512448,0,0,0,0,3714,3355,0,0,0,886,868,0,3221221376,6,9,0,0,0
19-12 15:52:55,0,0.063,99.937,0,0,1018527744,64146362368,246947840,1841504256,0,0,0,0,425,350,0,0,0,110,200,0,3221221376,6,9,0,0,0
19-12 15:52:56,0,0.125,99.875,0,0,1018527744,64146362368,246947840,1841504256,0,319488,0,14,246,334,0,0,0,99,161,0,3221221376,6,9,0,0,0
19-12 15:52:57,0,0.125,99.875,0,0,1018527744,64146362368,246947840,1841504256,0,0,0,0,485,342,0,0,0,87,143,0,3221221376,6,9,0,0,0
19-12 15:52:58,0,0.063,99.937,0,0,1018511360,64146378752,246947840,1841504256,0,0,0,0,538,624,0,0,0,101,175,0,3221221376,6,9,0,0,0
19-12 15:52:59,0,0.063,99.937,0,0,1018511360,64146378752,246947840,1841504256,0,0,0,0,485,334,0,0,0,105,181,0,3221221376,6,9,0,0,0
19-12 15:53:00,0,0.125,99.875,0,0,1018511360,64146378752,246947840,1841504256,0,0,0,0,468,334,0,0,0,88,147,0,3221221376,6,9,0,0,0
