"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-21.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node21_128.110.153.227_direct::rf32_s1_cluster16_dstat.csv",,,,"Date:","19 Dec 2019 15:52:52 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
19-12 15:52:52,1.357,0.616,98.024,0.003,0,971345920,62904004608,280702976,3012411392,1014.584,169225.636,0.078,3.606,0,0,14.779,14.145,17.548,440.027,3285.962,0,3221221376,6,10,0,0,0
19-12 15:52:53,5.348,2.736,91.915,0,0,967467008,62907895808,280702976,3012399104,0,0,0,0,5424,5225,0,0,0,1055,622,0,3221221376,6,10,0,0,0
19-12 15:52:54,5.670,2.866,91.464,0,0,966418432,62909358080,280707072,3011981312,0,262144,0,10,3874,3581,0,0,0,1302,872,0,3221221376,6,9,0,0,0
19-12 15:52:55,3.690,2.627,93.684,0,0,966328320,62909448192,280707072,3011981312,0,1884160,0,424,785,538,0,0,0,547,198,0,3221221376,6,9,0,0,0
19-12 15:52:56,3.940,2.376,93.684,0,0,966328320,62909448192,280707072,3011981312,0,0,0,0,366,418,0,0,0,346,159,0,3221221376,6,9,0,0,0
19-12 15:52:57,4.060,2.374,93.567,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,665,410,0,0,0,336,141,0,3221221376,6,9,0,0,0
19-12 15:52:58,3.875,2.438,93.688,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,598,700,0,0,0,341,143,0,3221221376,6,9,0,0,0
19-12 15:52:59,4,2.375,93.625,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,905,590,0,0,0,366,175,0,3221221376,6,9,0,0,0
19-12 15:53:00,3.750,2.562,93.625,0.062,0,966320128,62909456384,280707072,3011981312,0,32768,0,4,528,350,0,0,0,369,167,0,3221221376,6,9,0,0,0
19-12 15:53:01,4.065,2.251,93.684,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,657,648,0,0,0,350,157,0,3221221376,6,9,0,0,0
19-12 15:53:02,3.940,2.376,93.684,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,486,410,0,0,0,334,135,0,3221221376,6,9,0,0,0
19-12 15:53:03,4.060,2.311,93.629,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,699,410,0,0,0,354,175,0,3221221376,6,9,0,0,0
19-12 15:53:04,4.440,1.876,93.684,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,932,700,0,0,0,347,145,0,3221221376,6,9,0,0,0
19-12 15:53:05,3.877,2.439,93.684,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,819,410,0,0,0,356,158,0,3221221376,6,9,0,0,0
19-12 15:53:06,3.812,2.562,93.625,0,0,966320128,62909456384,280707072,3011981312,0,24576,0,4,186,410,0,0,0,350,167,0,3221221376,6,9,0,0,0
19-12 15:53:07,3.750,2.625,93.625,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,1067,478,0,0,0,365,179,0,3221221376,6,9,0,0,0
19-12 15:53:08,3.815,2.502,93.684,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,958,880,0,0,0,351,141,0,3221221376,6,9,0,0,0
19-12 15:53:09,3.812,2.562,93.625,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,365,350,0,0,0,333,135,0,3221221376,6,9,0,0,0
19-12 15:53:10,4,2.312,93.688,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,366,350,0,0,0,333,135,0,3221221376,6,9,0,0,0
19-12 15:53:11,4.190,2.126,93.684,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,837,640,0,0,0,370,195,0,3221221376,6,9,0,0,0
19-12 15:53:12,3.815,2.564,93.621,0,0,966320128,62909456384,280707072,3011981312,0,24576,0,4,486,530,0,0,0,349,143,0,3221221376,6,9,0,0,0
19-12 15:53:13,3.752,2.502,93.746,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,1370,538,0,0,0,354,147,0,3221221376,6,9,0,0,0
19-12 15:53:14,3.938,2.438,93.625,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,1634,760,0,0,0,358,151,0,3221221376,6,9,0,0,0
19-12 15:53:15,4.125,2.250,93.625,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,1179,530,0,0,0,381,191,0,3221221376,6,9,0,0,0
19-12 15:53:16,3.873,2.561,93.567,0,0,966320128,62909456384,280707072,3011981312,0,0,0,0,486,470,0,0,0,353,156,0,3221221376,6,9,0,0,0
19-12 15:53:17,3.810,2.623,93.567,0,0,966316032,62909456384,280707072,3011985408,0,0,0,0,725,410,0,0,0,336,135,0,3221221376,6,9,0,0,0
19-12 15:53:18,3.752,2.502,93.684,0.063,0,966316032,62909456384,280707072,3011985408,0,49152,0,6,538,580,0,0,0,346,152,0,3221221376,6,9,0,0,0
19-12 15:53:19,4,2.375,93.625,0,0,966316032,62909456384,280707072,3011985408,0,0,0,0,1187,478,0,0,0,367,183,0,3221221376,6,9,0,0,0
19-12 15:53:20,4.503,1.814,93.684,0,0,966316032,62909456384,280707072,3011985408,0,0,0,0,546,410,0,0,0,338,137,0,3221221376,6,9,0,0,0
19-12 15:53:21,3.875,2.438,93.688,0,0,966316032,62909456384,280707072,3011985408,0,0,0,0,717,640,0,0,0,353,161,0,3221221376,6,9,0,0,0
19-12 15:53:22,4.128,2.189,93.684,0,0,966316032,62909456384,280707072,3011985408,0,0,0,0,666,350,0,0,0,336,133,0,3221221376,6,9,0,0,0
19-12 15:53:23,3.875,2.500,93.625,0,0,966316032,62909456384,280707072,3011985408,0,0,0,0,1610,470,0,0,0,371,187,0,3221221376,6,9,0,0,0
