"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-38.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node38_128.110.153.170_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 18:00:46 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:00:46,0.299,0.109,99.589,0.003,0,596295680,64682319872,230318080,1756372992,3383.082,249365.902,0.262,4.325,0,0,5.805,5.698,5.480,210.676,1957.797,0,3221221376,6,11,0,0,0
11-12 18:00:47,0.188,0.250,99.562,0,0,595251200,64683360256,230318080,1756377088,0,1572864,0,346,4300,4828,0,0,0,644,417,0,3221221376,6,11,0,0,0
11-12 18:00:48,1.316,0.501,98.183,0,0,594100224,64684511232,230318080,1756377088,0,0,0,0,3202,4185,0,0,0,820,784,0,3221221376,6,10,0,0,0
11-12 18:00:49,0.062,0.187,99.750,0,0,594100224,64684511232,230318080,1756377088,0,0,0,0,689,1042,0,0,0,76,112,0,3221221376,6,10,0,0,0
11-12 18:00:50,0,0.125,99.875,0,0,594100224,64684511232,230318080,1756377088,0,0,0,0,861,668,0,0,0,92,147,0,3221221376,6,10,0,0,0
11-12 18:00:51,0.063,0.125,99.812,0,0,594100224,64684511232,230318080,1756377088,0,188416,0,8,491,676,0,0,0,81,117,0,3221221376,6,10,0,0,0
11-12 18:00:52,0,0.188,99.812,0,0,594100224,64684511232,230318080,1756377088,0,0,0,0,312,676,0,0,0,68,109,0,3221221376,6,10,0,0,0
11-12 18:00:53,0.062,0.125,99.812,0,0,594100224,64684511232,230318080,1756377088,0,1277952,0,282,671,676,0,0,0,226,126,0,3221221376,6,10,0,0,0
11-12 18:00:54,0.062,0.125,99.812,0,0,594100224,64684511232,230318080,1756377088,0,0,0,0,192,676,0,0,0,81,140,0,3221221376,6,10,0,0,0
11-12 18:00:55,0,0.125,99.875,0,0,594100224,64684511232,230318080,1756377088,0,0,0,0,311,668,0,0,0,67,107,0,3221221376,6,10,0,0,0
11-12 18:00:56,0.062,0.125,99.750,0.062,0,594096128,64684511232,230318080,1756381184,0,65536,0,6,654,668,0,0,0,82,129,0,3221221376,6,10,0,0,0
11-12 18:00:57,0.062,0.187,99.750,0,0,594096128,64684511232,230318080,1756381184,0,0,0,0,551,684,0,0,0,74,107,0,3221221376,6,10,0,0,0
11-12 18:00:58,0,0.125,99.875,0,0,594096128,64684511232,230318080,1756381184,0,0,0,0,646,668,0,0,0,92,144,0,3221221376,6,10,0,0,0
11-12 18:00:59,0.062,0.125,99.812,0,0,594096128,64684511232,230318080,1756381184,0,0,0,0,885,668,0,0,0,77,111,0,3221221376,6,10,0,0,0
11-12 18:01:00,0,0.188,99.812,0,0,594096128,64684511232,230318080,1756381184,0,0,0,0,432,668,0,0,0,68,101,0,3221221376,6,10,0,0,0
11-12 18:01:01,0.062,0.125,99.812,0,0,594096128,64684511232,230318080,1756381184,0,0,0,0,551,772,0,0,0,83,117,0,3221221376,6,10,0,0,0
11-12 18:01:02,0,0.188,99.812,0,0,594096128,64684511232,230318080,1756381184,0,32768,0,4,1122,904,0,0,0,138,187,0,3221221376,6,10,0,0,0
11-12 18:01:03,0,0.188,99.812,0,0,593977344,64684630016,230318080,1756381184,0,0,0,0,911,676,0,0,0,87,119,0,3221221376,6,10,0,0,0
11-12 18:01:04,0.062,0.125,99.812,0,0,593977344,64684630016,230318080,1756381184,0,0,0,0,534,668,0,0,0,71,113,0,3221221376,6,10,0,0,0
11-12 18:01:05,0.062,0.125,99.812,0,0,593977344,64684630016,230318080,1756381184,0,0,0,0,851,668,0,0,0,72,97,0,3221221376,6,10,0,0,0
11-12 18:01:06,0,0.125,99.875,0,0,593977344,64684630016,230318080,1756381184,0,0,0,0,552,668,0,0,0,87,137,0,3221221376,6,10,0,0,0
11-12 18:01:07,0.062,0.125,99.750,0.062,0,593977344,64684630016,230318080,1756381184,0,32768,0,4,431,668,0,0,0,76,113,0,3221221376,6,10,0,0,0
11-12 18:01:08,0,0.188,99.812,0,0,593977344,64684630016,230318080,1756381184,0,0,0,0,192,684,0,0,0,69,105,0,3221221376,6,10,0,0,0
11-12 18:01:09,0.062,0.125,99.812,0,0,593977344,64684630016,230318080,1756381184,0,0,0,0,776,668,0,0,0,75,115,0,3221221376,6,10,0,0,0
11-12 18:01:10,0,0.188,99.812,0,0,593977344,64684630016,230318080,1756381184,0,0,0,0,852,668,0,0,0,92,139,0,3221221376,6,10,0,0,0
11-12 18:01:11,0.062,0.125,99.812,0,0,593973248,64684630016,230318080,1756385280,0,0,0,0,825,668,0,0,0,76,111,0,3221221376,6,10,0,0,0
11-12 18:01:12,0.062,0.125,99.812,0,0,593973248,64684630016,230318080,1756385280,0,0,0,0,1101,668,0,0,0,84,117,0,3221221376,6,10,0,0,0
11-12 18:01:13,0,0.125,99.875,0,0,593969152,64684630016,230322176,1756385280,0,57344,0,6,431,676,0,0,0,93,134,0,3221221376,6,10,0,0,0
11-12 18:01:14,0,0.188,99.812,0,0,593969152,64684630016,230322176,1756385280,0,0,0,0,598,1010,0,0,0,90,145,0,3221221376,6,10,0,0,0
11-12 18:01:15,0.062,0.125,99.812,0,0,593969152,64684630016,230322176,1756385280,0,0,0,0,731,668,0,0,0,75,105,0,3221221376,6,10,0,0,0
11-12 18:01:16,0.062,0.125,99.812,0,0,593969152,64684630016,230322176,1756385280,0,0,0,0,552,668,0,0,0,67,95,0,3221221376,6,10,0,0,0
11-12 18:01:17,0,0.188,99.812,0,0,593969152,64684630016,230322176,1756385280,0,0,0,0,713,668,0,0,0,74,113,0,3221221376,6,10,0,0,0
11-12 18:01:18,0,0.125,99.875,0,0,593969152,64684630016,230322176,1756385280,0,32768,0,4,827,668,0,0,0,99,155,0,3221221376,6,10,0,0,0
11-12 18:01:19,0.063,0.125,99.812,0,0,593969152,64684630016,230322176,1756385280,0,0,0,0,611,684,0,0,0,76,105,0,3221221376,6,10,0,0,0
11-12 18:01:20,0.062,0.125,99.812,0,0,593969152,64684630016,230322176,1756385280,0,0,0,0,192,668,0,0,0,66,103,0,3221221376,6,10,0,0,0
11-12 18:01:21,0,0.188,99.812,0,0,593969152,64684630016,230322176,1756385280,0,0,0,0,551,668,0,0,0,70,103,0,3221221376,6,10,0,0,0
11-12 18:01:22,0,0.125,99.875,0,0,593969152,64684630016,230322176,1756385280,0,0,0,0,526,668,0,0,0,107,145,0,3221221376,6,10,0,0,0
11-12 18:01:23,0.062,0.188,99.750,0,0,593969152,64684630016,230322176,1756385280,0,0,0,0,491,668,0,0,0,107,115,0,3221221376,6,10,0,0,0
11-12 18:01:24,0.062,0.125,99.750,0.062,0,593965056,64684630016,230326272,1756385280,0,65536,0,8,450,882,0,0,0,111,126,0,3221221376,6,9,0,1,0
11-12 18:01:25,0.188,0.188,99.625,0,0,595062784,64683532288,230326272,1756385280,0,0,0,0,2818,2889,0,0,0,208,163,0,3221221376,6,10,0,1,0
11-12 18:01:26,1.502,0.563,97.935,0,0,595234816,64683356160,230326272,1756389376,0,0,0,0,4979,4912,0,0,0,959,857,0,3221221376,6,10,0,1,0
11-12 18:01:27,1.313,0.750,97.936,0,0,595165184,64683425792,230326272,1756393472,0,0,0,0,3943,4557,0,0,0,828,794,0,3221221376,6,9,0,1,0
11-12 18:01:28,0.062,0.187,99.750,0,0,594853888,64683737088,230326272,1756393472,0,0,0,0,312,716,0,0,0,70,115,0,3221221376,6,9,0,1,0
11-12 18:01:29,0.063,0.188,99.750,0,0,594976768,64683610112,230330368,1756393472,0,1695744,0,356,851,944,0,0,0,279,160,0,3221221376,6,9,0,1,0
11-12 18:01:30,0,0.125,99.875,0,0,594976768,64683610112,230330368,1756393472,0,0,0,0,886,684,0,0,0,94,151,0,3221221376,6,9,0,1,0
11-12 18:01:31,0.062,0.125,99.812,0,0,594976768,64683610112,230330368,1756393472,0,0,0,0,718,1002,0,0,0,75,107,0,3221221376,6,9,0,1,0
11-12 18:01:32,0,0.125,99.875,0,0,594976768,64683610112,230330368,1756393472,0,0,0,0,372,668,0,0,0,68,109,0,3221221376,6,9,0,1,0
11-12 18:01:33,0.062,0.188,99.750,0,0,594976768,64683610112,230330368,1756393472,0,0,0,0,491,668,0,0,0,83,120,0,3221221376,6,9,0,1,0
11-12 18:01:34,0,0.187,99.750,0.062,0,594976768,64683610112,230330368,1756393472,0,65536,0,12,766,668,0,0,0,101,164,0,3221221376,6,9,0,1,0
11-12 18:01:35,0,0.125,99.875,0,0,594976768,64683610112,230330368,1756389376,0,0,0,0,945,700,0,0,0,87,120,0,3221221376,6,9,0,1,0
11-12 18:01:36,0.063,0.125,99.812,0,0,594976768,64683610112,230330368,1756389376,0,0,0,0,826,668,0,0,0,75,105,0,3221221376,6,9,0,1,0
11-12 18:01:37,0.062,0.125,99.812,0,0,594976768,64683610112,230330368,1756389376,0,0,0,0,551,668,0,0,0,73,109,0,3221221376,6,9,0,1,0
11-12 18:01:38,0,0.188,99.812,0,0,594976768,64683610112,230330368,1756389376,0,0,0,0,312,668,0,0,0,83,135,0,3221221376,6,9,0,1,0
11-12 18:01:39,0.062,0.125,99.812,0,0,594976768,64683610112,230330368,1756389376,0,0,0,0,1250,1002,0,0,0,82,119,0,3221221376,6,9,0,1,0
11-12 18:01:40,0,0.125,99.875,0,0,594976768,64683610112,230330368,1756389376,0,65536,0,12,324,1018,0,0,0,83,122,0,3221221376,6,9,0,1,0
11-12 18:01:41,0.062,0.187,99.750,0,0,594976768,64683610112,230330368,1756389376,0,0,0,0,743,1034,0,0,0,75,103,0,3221221376,6,9,0,1,0
11-12 18:01:42,0,0.125,99.875,0,0,594972672,64683610112,230330368,1756393472,0,0,0,0,252,668,0,0,0,82,143,0,3221221376,6,9,0,1,0
11-12 18:01:43,0.062,0.125,99.812,0,0,594972672,64683610112,230330368,1756393472,0,0,0,0,611,728,0,0,0,79,115,0,3221221376,6,9,0,1,0
11-12 18:01:44,0.063,0.125,99.812,0,0,594972672,64683610112,230330368,1756393472,0,0,0,0,492,668,0,0,0,72,105,0,3221221376,6,9,0,1,0
11-12 18:01:45,0,0.125,99.875,0,0,594972672,64683610112,230330368,1756393472,0,106496,0,18,611,668,0,0,0,88,125,0,3221221376,6,9,0,1,0
11-12 18:01:46,0,0.188,99.812,0,0,594972672,64683610112,230330368,1756393472,0,0,0,0,372,700,0,0,0,91,137,0,3221221376,6,9,0,1,0
11-12 18:01:47,0.063,0.125,99.812,0,0,594972672,64683610112,230330368,1756393472,0,0,0,0,251,668,0,0,0,62,99,0,3221221376,6,9,0,1,0
11-12 18:01:48,0.062,0.125,99.812,0,0,594972672,64683610112,230330368,1756393472,0,0,0,0,552,668,0,0,0,72,103,0,3221221376,6,9,0,1,0
11-12 18:01:49,0,0.188,99.812,0,0,594972672,64683610112,230330368,1756393472,0,0,0,0,491,668,0,0,0,70,107,0,3221221376,6,9,0,1,0
