"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-10.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node10_128.110.153.154_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 18:00:46 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:00:46,1.083,0.157,98.746,0.013,0,589705216,63583973376,272494592,2732019712,3400.624,777455.616,0.262,4.284,0,0,40.854,41.977,34.096,918.486,1357.565,0,3221221376,6,9,0,1,0
11-12 18:00:47,0,0.125,99.875,0,0,589553664,63584120832,272494592,2732023808,0,0,0,0,311,1268,0,0,0,69,112,0,3221221376,6,9,0,1,0
11-12 18:00:48,0.062,0.188,99.750,0,0,589434880,63584239616,272494592,2732023808,0,0,0,0,826,668,0,0,0,120,164,0,3221221376,6,9,0,1,0
11-12 18:00:49,0.062,0.188,99.750,0,0,589434880,63584239616,272494592,2732023808,0,0,0,0,551,668,0,0,0,73,104,0,3221221376,6,9,0,1,0
11-12 18:00:50,0,0.187,99.750,0.062,0,589434880,63584239616,272494592,2732023808,0,122880,0,6,921,668,0,0,0,85,117,0,3221221376,6,9,0,1,0
11-12 18:00:51,0.062,0.188,99.750,0,0,589434880,63584239616,272494592,2732023808,0,0,0,0,491,700,0,0,0,61,89,0,3221221376,6,9,0,1,0
11-12 18:00:52,0.062,0.125,99.812,0,0,589434880,63584239616,272494592,2732023808,0,0,0,0,312,668,0,0,0,78,131,0,3221221376,6,9,0,1,0
11-12 18:00:53,0,0.188,99.812,0,0,589561856,63584112640,272494592,2732023808,0,0,0,0,671,668,0,0,0,91,121,0,3221221376,6,9,0,1,0
11-12 18:00:54,0.062,0.187,99.750,0,0,589561856,63584112640,272494592,2732023808,0,0,0,0,192,668,0,0,0,58,88,0,3221221376,6,9,0,1,0
11-12 18:00:55,0,0.188,99.812,0,0,589561856,63584112640,272494592,2732023808,0,0,0,0,251,668,0,0,0,57,91,0,3221221376,6,9,0,1,0
11-12 18:00:56,0.063,0.125,99.812,0,0,589557760,63584112640,272498688,2732023808,0,24576,0,4,372,684,0,0,0,88,134,0,3221221376,6,9,0,1,0
11-12 18:00:57,0,0.188,99.812,0,0,589557760,63584112640,272498688,2732023808,0,0,0,0,893,684,0,0,0,72,100,0,3221221376,6,9,0,1,0
11-12 18:00:58,0,0.250,99.750,0,0,589430784,63584239616,272498688,2732023808,0,0,0,0,646,668,0,0,0,90,121,0,3221221376,6,9,0,1,0
11-12 18:00:59,0,0.188,99.812,0,0,589430784,63584239616,272498688,2732023808,0,0,0,0,825,668,0,0,0,81,105,0,3221221376,6,9,0,1,0
11-12 18:01:00,0,0.188,99.812,0,0,589430784,63584239616,272498688,2732023808,0,0,0,0,492,668,0,0,0,79,125,0,3221221376,6,9,0,1,0
11-12 18:01:01,0.062,0.187,99.688,0.062,0,589422592,63584247808,272498688,2732023808,0,24576,0,4,611,728,0,0,0,79,107,0,3221221376,6,9,0,1,0
11-12 18:01:02,0.062,0.125,99.812,0,0,589422592,63584247808,272498688,2732023808,0,0,0,0,766,700,0,0,0,69,95,0,3221221376,6,9,0,1,0
11-12 18:01:03,0,0.250,99.750,0,0,589684736,63583985664,272498688,2732023808,0,999424,0,216,911,684,0,0,0,201,121,0,3221221376,6,9,0,1,0
11-12 18:01:04,0.062,0.125,99.812,0,0,589684736,63583985664,272498688,2732023808,0,0,0,0,474,684,0,0,0,76,123,0,3221221376,6,9,0,1,0
11-12 18:01:05,0,0.188,99.812,0,0,589549568,63584120832,272498688,2732023808,0,0,0,0,1670,896,0,0,0,127,150,0,3221221376,6,9,0,1,0
11-12 18:01:06,0.062,0.188,99.750,0,0,589545472,63584120832,272498688,2732027904,0,0,0,0,492,668,0,0,0,64,92,0,3221221376,6,9,0,1,0
11-12 18:01:07,0,0.125,99.875,0,0,589541376,63584120832,272502784,2732027904,0,57344,0,6,491,684,0,0,0,73,103,0,3221221376,6,9,0,1,0
11-12 18:01:08,0.062,0.250,99.688,0,0,589414400,63584247808,272502784,2732027904,0,114688,0,26,192,700,0,0,0,127,158,0,3221221376,6,9,0,1,0
11-12 18:01:09,0.062,0.188,99.750,0,0,589414400,63584247808,272502784,2732027904,0,0,0,0,431,684,0,0,0,78,104,0,3221221376,6,9,0,1,0
11-12 18:01:10,0,0.125,99.875,0,0,589414400,63584247808,272502784,2732027904,0,0,0,0,852,668,0,0,0,69,89,0,3221221376,6,9,0,1,0
11-12 18:01:11,0.062,0.187,99.750,0,0,589414400,63584247808,272502784,2732027904,0,0,0,0,825,668,0,0,0,62,81,0,3221221376,6,9,0,1,0
11-12 18:01:12,0.063,0.125,99.812,0,0,589410304,63584247808,272502784,2732032000,0,49152,0,6,1101,668,0,0,0,100,145,0,3221221376,6,9,0,1,0
11-12 18:01:13,0,0.188,99.812,0,0,589545472,63584112640,272502784,2732032000,0,0,0,0,431,700,0,0,0,87,123,0,3221221376,6,9,0,1,0
11-12 18:01:14,0.062,0.187,99.750,0,0,589545472,63584112640,272502784,2732032000,0,0,0,0,586,668,0,0,0,65,91,0,3221221376,6,9,0,1,0
11-12 18:01:15,0,0.188,99.812,0,0,589545472,63584112640,272502784,2732032000,0,0,0,0,731,668,0,0,0,65,87,0,3221221376,6,9,0,1,0
11-12 18:01:16,0.062,0.187,99.750,0,0,589545472,63584112640,272502784,2732032000,0,0,0,0,552,668,0,0,0,80,123,0,3221221376,6,9,0,1,0
11-12 18:01:17,0,0.125,99.875,0,0,589545472,63584112640,272502784,2732032000,0,0,0,0,371,668,0,0,0,63,93,0,3221221376,6,9,0,1,0
11-12 18:01:18,0.062,0.187,99.688,0.062,0,589545472,63584112640,272502784,2732032000,0,344064,0,74,1289,744,0,0,0,148,143,0,3221221376,6,9,0,1,0
11-12 18:01:19,0.063,0.125,99.812,0,0,589545472,63584112640,272502784,2732032000,0,0,0,0,611,700,0,0,0,76,97,0,3221221376,6,9,0,1,0
11-12 18:01:20,0,0.188,99.812,0,0,589545472,63584112640,272502784,2732032000,0,0,0,0,192,668,0,0,0,76,127,0,3221221376,6,9,0,1,0
11-12 18:01:21,0.062,0.187,99.750,0,0,589545472,63584112640,272502784,2732032000,0,0,0,0,431,668,0,0,0,61,91,0,3221221376,6,9,0,1,0
11-12 18:01:22,0,0.188,99.812,0,0,589545472,63584112640,272502784,2732032000,0,0,0,0,646,668,0,0,0,67,95,0,3221221376,6,9,0,1,0
11-12 18:01:23,0.063,0.188,99.750,0,0,589541376,63584112640,272506880,2732032000,0,24576,0,4,431,668,0,0,0,94,135,0,3221221376,6,9,0,1,0
11-12 18:01:24,0,0.188,99.812,0,0,589541376,63584112640,272506880,2732032000,0,0,0,0,312,700,0,0,0,76,121,0,3221221376,6,9,0,1,0
11-12 18:01:25,0,0.125,99.875,0,0,589541376,63584112640,272506880,2732032000,0,0,0,0,491,668,0,0,0,64,92,0,3221221376,6,9,0,1,0
11-12 18:01:26,0.062,0.187,99.750,0,0,589541376,63584112640,272506880,2732032000,0,0,0,0,534,668,0,0,0,63,91,0,3221221376,6,9,0,1,0
11-12 18:01:27,0.062,0.188,99.750,0,0,589541376,63584112640,272506880,2732032000,0,0,0,0,491,668,0,0,0,64,93,0,3221221376,6,9,0,1,0
11-12 18:01:28,0,0.125,99.875,0,0,589414400,63584239616,272506880,2732032000,0,0,0,0,312,668,0,0,0,108,155,0,3221221376,6,9,0,1,0
11-12 18:01:29,0.062,0.187,99.750,0,0,589410304,63584239616,272510976,2732032000,0,24576,0,4,731,684,0,0,0,86,109,0,3221221376,6,9,0,1,0
11-12 18:01:30,0.062,0.188,99.750,0,0,589410304,63584239616,272510976,2732032000,0,0,0,0,886,684,0,0,0,69,93,0,3221221376,6,9,0,1,0
11-12 18:01:31,0,0.188,99.812,0,0,589410304,63584239616,272510976,2732032000,0,0,0,0,706,668,0,0,0,65,93,0,3221221376,6,9,0,1,0
11-12 18:01:32,0,0.188,99.812,0,0,589410304,63584239616,272510976,2732032000,0,0,0,0,372,668,0,0,0,79,127,0,3221221376,6,9,0,1,0
11-12 18:01:33,0.062,0.188,99.750,0,0,589537280,63584112640,272510976,2732032000,0,16384,0,2,491,668,0,0,0,92,126,0,3221221376,6,9,0,1,0
11-12 18:01:34,0.062,0.125,99.750,0.062,0,589529088,63584112640,272519168,2732032000,0,24576,0,4,766,700,0,0,0,80,105,0,3221221376,6,9,0,0,0
11-12 18:01:35,0,0.188,99.812,0,0,589529088,63584112640,272519168,2732032000,0,0,0,0,1288,684,0,0,0,83,107,0,3221221376,6,9,0,0,0
11-12 18:01:36,0,0.188,99.812,0,0,589529088,63584112640,272519168,2732032000,0,0,0,0,826,668,0,0,0,87,131,0,3221221376,6,9,0,0,0
11-12 18:01:37,0.062,0.125,99.812,0,0,589524992,63584112640,272519168,2732036096,0,0,0,0,551,668,0,0,0,65,93,0,3221221376,6,9,0,0,0
11-12 18:01:38,0.062,0.188,99.750,0,0,589398016,63584239616,272519168,2732036096,0,0,0,0,312,772,0,0,0,94,132,0,3221221376,6,9,0,0,0
11-12 18:01:39,0,0.250,99.750,0,0,589398016,63584239616,272519168,2732036096,0,0,0,0,893,668,0,0,0,76,103,0,3221221376,6,9,0,0,0
11-12 18:01:40,0,0.125,99.875,0,0,589393920,63584239616,272523264,2732036096,0,57344,0,6,312,676,0,0,0,88,140,0,3221221376,6,9,0,0,0
11-12 18:01:41,0.062,0.187,99.750,0,0,589393920,63584239616,272523264,2732036096,0,0,0,0,671,676,0,0,0,67,91,0,3221221376,6,9,0,0,0
11-12 18:01:42,0,0.188,99.812,0,0,589393920,63584239616,272523264,2732036096,0,0,0,0,312,668,0,0,0,57,87,0,3221221376,6,9,0,0,0
11-12 18:01:43,0.062,0.187,99.750,0,0,589389824,63584239616,272523264,2732040192,0,0,0,0,551,668,0,0,0,87,107,0,3221221376,6,9,0,0,0
11-12 18:01:44,0,0.188,99.812,0,0,589389824,63584239616,272523264,2732040192,0,16384,0,4,372,676,0,0,0,89,129,0,3221221376,6,9,0,0,0
11-12 18:01:45,0.062,0.125,99.750,0.062,0,589377536,63584247808,272527360,2732040192,0,49152,0,6,671,676,0,0,0,77,107,0,3221221376,6,9,0,0,0
11-12 18:01:46,0,0.250,99.750,0,0,589377536,63584247808,272527360,2732040192,0,0,0,0,372,684,0,0,0,63,91,0,3221221376,6,9,0,0,0
11-12 18:01:47,0,0.125,99.875,0,0,589377536,63584247808,272527360,2732040192,0,0,0,0,251,668,0,0,0,56,89,0,3221221376,6,9,0,0,0
11-12 18:01:48,0.062,0.188,99.750,0,0,589377536,63584247808,272527360,2732040192,0,0,0,0,552,668,0,0,0,104,157,0,3221221376,6,9,0,0,0
11-12 18:01:49,0.062,0.187,99.750,0,0,589377536,63584247808,272527360,2732040192,0,16384,0,2,371,676,0,0,0,81,103,0,3221221376,6,9,0,0,0
11-12 18:01:50,0.063,0.125,99.812,0,0,589377536,63584247808,272527360,2732040192,0,0,0,0,492,736,0,0,0,65,91,0,3221221376,6,9,0,0,0
11-12 18:01:51,0,0.188,99.812,0,0,589373440,63584247808,272531456,2732040192,0,24576,0,4,491,676,0,0,0,71,102,0,3221221376,6,9,0,0,0
11-12 18:01:52,0.062,0.188,99.750,0,0,589373440,63584247808,272531456,2732040192,0,0,0,0,766,676,0,0,0,98,127,0,3221221376,6,9,0,0,0
11-12 18:01:53,0.062,0.188,99.750,0,0,589373440,63584247808,272531456,2732040192,0,0,0,0,671,668,0,0,0,92,127,0,3221221376,6,9,0,0,0
11-12 18:01:54,0,0.188,99.812,0,0,589373440,63584247808,272531456,2732040192,0,0,0,0,1161,668,0,0,0,108,111,0,3221221376,6,9,0,0,0
11-12 18:01:55,0.062,0.125,99.812,0,0,589373440,63584247808,272531456,2732040192,0,0,0,0,833,668,0,0,0,66,93,0,3221221376,6,9,0,0,0
11-12 18:01:56,0.063,0.125,99.812,0,0,589369344,63584247808,272535552,2732040192,0,24576,0,4,312,668,0,0,0,86,131,0,3221221376,6,9,0,0,0
11-12 18:01:57,0.062,0.187,99.750,0,0,589369344,63584247808,272535552,2732040192,0,0,0,0,491,684,0,0,0,64,91,0,3221221376,6,9,0,0,0
11-12 18:01:58,0.063,0.125,99.812,0,0,589496320,63584120832,272535552,2732040192,0,0,0,0,312,668,0,0,0,93,121,0,3221221376,6,9,0,0,0
11-12 18:01:59,0.062,0.187,99.750,0,0,589496320,63584120832,272535552,2732040192,0,0,0,0,551,668,0,0,0,74,99,0,3221221376,6,9,0,0,0
11-12 18:02:00,0.063,0.125,99.812,0,0,589496320,63584120832,272535552,2732040192,0,0,0,0,732,668,0,0,0,84,121,0,3221221376,6,9,0,0,0
11-12 18:02:01,0,0.188,99.812,0,0,589496320,63584120832,272535552,2732040192,0,0,0,0,551,668,0,0,0,67,96,0,3221221376,6,9,0,0,0
11-12 18:02:02,0,0.188,99.750,0.062,0,589496320,63584120832,272535552,2732040192,0,24576,0,4,1006,676,0,0,0,82,103,0,3221221376,6,9,0,0,0
11-12 18:02:03,0.062,0.188,99.750,0,0,589369344,63584247808,272535552,2732040192,0,0,0,0,765,676,0,0,0,92,131,0,3221221376,6,9,0,0,0
11-12 18:02:04,0,0.188,99.812,0,0,589369344,63584247808,272535552,2732040192,0,16384,0,2,252,668,0,0,0,80,128,0,3221221376,6,9,0,0,0
11-12 18:02:05,0,0.188,99.812,0,0,589369344,63584247808,272535552,2732040192,0,0,0,0,1528,684,0,0,0,91,106,0,3221221376,6,9,0,0,0
11-12 18:02:06,0.062,0.188,99.750,0,0,589369344,63584247808,272535552,2732040192,0,0,0,0,324,1002,0,0,0,62,91,0,3221221376,6,9,0,0,0
11-12 18:02:07,0,0.188,99.812,0,0,589369344,63584247808,272535552,2732040192,0,24576,0,4,551,668,0,0,0,73,99,0,3221221376,6,9,0,0,0
11-12 18:02:08,0,0.188,99.812,0,0,589365248,63584247808,272535552,2732044288,0,0,0,0,372,684,0,0,0,106,155,0,3221221376,6,9,0,0,0
11-12 18:02:09,0.062,0.188,99.750,0,0,589365248,63584247808,272535552,2732044288,0,0,0,0,731,668,0,0,0,75,99,0,3221221376,6,9,0,0,0
11-12 18:02:10,0,0.188,99.812,0,0,589365248,63584247808,272535552,2732044288,0,0,0,0,312,668,0,0,0,62,92,0,3221221376,6,9,0,0,0
11-12 18:02:11,0.062,0.125,99.812,0,0,589365248,63584247808,272535552,2732044288,0,0,0,0,899,800,0,0,0,73,93,0,3221221376,6,9,0,0,0
11-12 18:02:12,0,0.188,99.812,0,0,589365248,63584247808,272535552,2732044288,0,0,0,0,492,668,0,0,0,79,125,0,3221221376,6,9,0,0,0
11-12 18:02:13,0,0.188,99.750,0.063,0,589234176,63584374784,272539648,2732044288,0,57344,0,6,551,676,0,0,0,104,137,0,3221221376,6,9,0,0,0
11-12 18:02:14,0.062,0.187,99.750,0,0,589230080,63584374784,272539648,2732048384,0,0,0,0,312,676,0,0,0,54,77,0,3221221376,6,9,0,0,0
11-12 18:02:15,0.062,0.187,99.750,0,0,589230080,63584374784,272539648,2732048384,0,0,0,0,1347,668,0,0,0,76,101,0,3221221376,6,9,0,0,0
11-12 18:02:16,0,0.188,99.812,0,0,589230080,63584374784,272539648,2732048384,0,0,0,0,1161,668,0,0,0,92,133,0,3221221376,6,9,0,0,0
11-12 18:02:17,0,0.125,99.875,0,0,589230080,63584374784,272539648,2732048384,0,0,0,0,825,668,0,0,0,69,97,0,3221221376,6,9,0,0,0
11-12 18:02:18,0.062,0.188,99.750,0,0,589230080,63584374784,272539648,2732048384,0,49152,0,6,372,668,0,0,0,100,135,0,3221221376,6,9,0,0,0
11-12 18:02:19,0.062,0.188,99.750,0,0,589230080,63584374784,272539648,2732048384,0,0,0,0,671,684,0,0,0,71,95,0,3221221376,6,9,0,0,0
11-12 18:02:20,0.062,0.125,99.812,0,0,589230080,63584374784,272539648,2732048384,0,32768,0,8,714,676,0,0,0,93,135,0,3221221376,6,9,0,0,0
11-12 18:02:21,0.062,0.187,99.750,0,0,589230080,63584374784,272539648,2732048384,0,0,0,0,431,676,0,0,0,65,93,0,3221221376,6,9,0,0,0
11-12 18:02:22,0,0.125,99.875,0,0,589230080,63584374784,272539648,2732048384,0,0,0,0,827,668,0,0,0,69,95,0,3221221376,6,9,0,0,0
11-12 18:02:23,0.062,0.188,99.750,0,0,589103104,63584501760,272539648,2732048384,0,0,0,0,371,668,0,0,0,94,131,0,3221221376,6,9,0,0,0
