"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-19.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node19_128.110.153.173_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 18:00:46 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:00:46,0.692,0.168,99.136,0.005,0,598237184,63339692032,259272704,2987008000,3412.290,411389.591,0.263,5.675,0,0,14.994,14.015,14.238,421.630,3301.401,0,3221221376,6,11,0,0,0
11-12 18:00:47,0.188,0.125,99.688,0,0,597471232,63340453888,259272704,2987003904,0,0,0,0,3928,4914,0,0,0,322,361,0,3221221376,6,11,0,0,0
11-12 18:00:48,1.188,0.500,98.311,0,0,596938752,63340986368,259272704,2987003904,0,1916928,0,422,3784,3655,0,0,0,993,825,0,3221221376,6,10,0,0,0
11-12 18:00:49,0.062,0.125,99.813,0,0,596930560,63340994560,259272704,2987003904,0,0,0,0,551,700,0,0,0,80,127,0,3221221376,6,10,0,0,0
11-12 18:00:50,0,0.125,99.812,0.063,0,596930560,63340994560,259272704,2987003904,0,155648,0,6,921,668,0,0,0,82,124,0,3221221376,6,10,0,0,0
11-12 18:00:51,0,0.125,99.875,0,0,596930560,63340994560,259272704,2987003904,0,0,0,0,491,684,0,0,0,62,93,0,3221221376,6,10,0,0,0
11-12 18:00:52,0.062,0.125,99.813,0,0,596930560,63340994560,259272704,2987003904,0,0,0,0,312,668,0,0,0,58,86,0,3221221376,6,10,0,0,0
11-12 18:00:53,0,0.188,99.812,0,0,596930560,63340994560,259272704,2987003904,0,0,0,0,803,800,0,0,0,85,131,0,3221221376,6,9,0,1,0
11-12 18:00:54,0,0.188,99.812,0,0,596930560,63340994560,259272704,2987003904,0,0,0,0,192,668,0,0,0,58,87,0,3221221376,6,9,0,1,0
11-12 18:00:55,0,0.125,99.875,0,0,596930560,63340994560,259272704,2987003904,0,0,0,0,251,668,0,0,0,59,89,0,3221221376,6,9,0,1,0
11-12 18:00:56,0.062,0.188,99.750,0,0,596926464,63340994560,259276800,2987003904,0,32768,0,4,372,684,0,0,0,77,112,0,3221221376,6,9,0,1,0
11-12 18:00:57,0,0.188,99.812,0,0,596926464,63340994560,259276800,2987003904,0,0,0,0,1013,744,0,0,0,87,125,0,3221221376,6,9,0,1,0
11-12 18:00:58,0,0.125,99.875,0,0,596926464,63340994560,259276800,2987003904,0,0,0,0,646,668,0,0,0,67,99,0,3221221376,6,9,0,1,0
11-12 18:00:59,0,0.188,99.812,0,0,596926464,63340994560,259276800,2987003904,0,0,0,0,825,668,0,0,0,70,99,0,3221221376,6,9,0,1,0
11-12 18:01:00,0,0.063,99.937,0,0,596926464,63340994560,259276800,2987003904,0,0,0,0,492,668,0,0,0,62,91,0,3221221376,6,9,0,1,0
11-12 18:01:01,0.062,0.187,99.688,0.062,0,596926464,63340994560,259276800,2987003904,0,32768,0,4,491,668,0,0,0,90,137,0,3221221376,6,9,0,1,0
11-12 18:01:02,0,0.125,99.875,0,0,596926464,63340994560,259276800,2987003904,0,0,0,0,766,700,0,0,0,70,94,0,3221221376,6,9,0,1,0
11-12 18:01:03,0.062,0.187,99.750,0,0,596926464,63340994560,259276800,2987003904,0,0,0,0,911,668,0,0,0,68,89,0,3221221376,6,9,0,1,0
11-12 18:01:04,0,0.125,99.875,0,0,596926464,63340994560,259276800,2987003904,0,0,0,0,890,896,0,0,0,112,125,0,3221221376,6,9,0,1,0
11-12 18:01:05,0,0.188,99.812,0,0,596799488,63341121536,259276800,2987003904,0,0,0,0,911,668,0,0,0,89,135,0,3221221376,6,9,0,1,0
11-12 18:01:06,0,0.125,99.875,0,0,596799488,63341121536,259276800,2987003904,0,0,0,0,504,1336,0,0,0,73,99,0,3221221376,6,9,0,1,0
11-12 18:01:07,0,0.188,99.812,0,0,596795392,63341121536,259280896,2987003904,0,32768,0,4,491,684,0,0,0,71,103,0,3221221376,6,9,0,1,0
11-12 18:01:08,0.062,0.125,99.812,0,0,596795392,63341121536,259280896,2987003904,0,0,0,0,192,684,0,0,0,58,89,0,3221221376,6,9,0,1,0
11-12 18:01:09,0,0.188,99.812,0,0,596795392,63341121536,259280896,2987003904,0,0,0,0,443,1002,0,0,0,79,123,0,3221221376,6,9,0,1,0
11-12 18:01:10,0,0.125,99.875,0,0,596795392,63341121536,259280896,2987003904,0,0,0,0,852,668,0,0,0,69,87,0,3221221376,6,9,0,1,0
11-12 18:01:11,0,0.188,99.812,0,0,596795392,63341121536,259280896,2987003904,0,0,0,0,1170,668,0,0,0,73,103,0,3221221376,6,9,0,1,0
11-12 18:01:12,0.062,0.125,99.812,0,0,596795392,63341121536,259280896,2987003904,0,57344,0,6,1101,668,0,0,0,82,120,0,3221221376,6,9,0,1,0
11-12 18:01:13,0,0.125,99.875,0,0,596787200,63341121536,259280896,2987012096,0,0,0,0,431,700,0,0,0,73,111,0,3221221376,6,9,0,1,0
11-12 18:01:14,0,0.188,99.812,0,0,596787200,63341121536,259280896,2987012096,0,0,0,0,586,668,0,0,0,67,99,0,3221221376,6,9,0,1,0
11-12 18:01:15,0,0.125,99.875,0,0,596787200,63341121536,259280896,2987012096,0,0,0,0,731,668,0,0,0,65,91,0,3221221376,6,9,0,1,0
11-12 18:01:16,0,0.188,99.812,0,0,596787200,63341121536,259280896,2987012096,0,0,0,0,552,668,0,0,0,75,102,0,3221221376,6,9,0,1,0
11-12 18:01:17,0,0.125,99.875,0,0,596787200,63341121536,259280896,2987012096,0,0,0,0,371,668,0,0,0,84,119,0,3221221376,6,9,0,1,0
11-12 18:01:18,0.062,0.187,99.688,0.062,0,596783104,63341121536,259284992,2987012096,0,65536,0,6,1169,684,0,0,0,95,114,0,3221221376,6,9,0,1,0
11-12 18:01:19,0,0.188,99.812,0,0,596783104,63341121536,259284992,2987012096,0,32768,0,4,611,684,0,0,0,83,91,0,3221221376,6,9,0,1,0
11-12 18:01:20,0,0.125,99.875,0,0,596783104,63341121536,259284992,2987012096,0,0,0,0,192,700,0,0,0,62,95,0,3221221376,6,9,0,1,0
11-12 18:01:21,0,0.188,99.812,0,0,596783104,63341121536,259284992,2987012096,0,0,0,0,431,668,0,0,0,78,119,0,3221221376,6,9,0,1,0
11-12 18:01:22,0.062,0.125,99.812,0,0,597291008,63340613632,259284992,2987012096,0,0,0,0,939,2069,0,0,0,150,122,0,3221221376,6,10,0,1,0
11-12 18:01:23,0.125,0.125,99.750,0,0,597561344,63340343296,259284992,2987012096,0,32768,0,4,1117,1146,0,0,0,76,115,0,3221221376,6,10,0,1,0
11-12 18:01:24,0,0.125,99.875,0,0,597561344,63340343296,259284992,2987012096,0,131072,0,28,394,766,0,0,0,83,102,0,3221221376,6,10,0,1,0
11-12 18:01:25,1.128,0.501,98.371,0,0,599629824,63338274816,259284992,2987016192,0,0,0,0,5626,5752,0,0,0,879,794,0,3221221376,6,10,1,1,0
11-12 18:01:26,0.125,0.250,99.625,0,0,598884352,63339016192,259284992,2987016192,0,0,0,0,2767,3044,0,0,0,274,254,0,3221221376,6,11,0,1,0
11-12 18:01:27,1.125,0.688,98.188,0,0,596725760,63341174784,259284992,2987016192,0,0,0,0,4145,4320,0,0,0,950,831,0,3221221376,6,9,0,1,0
11-12 18:01:28,0,0.125,99.875,0,0,596725760,63341174784,259284992,2987016192,0,0,0,0,312,708,0,0,0,61,98,0,3221221376,6,9,0,1,0
11-12 18:01:29,0.062,0.187,99.688,0.062,0,596725760,63341174784,259284992,2987016192,0,1802240,0,386,731,684,0,0,0,282,138,0,3221221376,6,9,0,1,0
11-12 18:01:30,0,0.188,99.812,0,0,596725760,63341174784,259284992,2987016192,0,0,0,0,886,700,0,0,0,73,103,0,3221221376,6,9,0,1,0
11-12 18:01:31,0.939,0.313,98.748,0,0,598118400,63339782144,259284992,2987028480,0,0,0,0,4631,3889,0,0,0,550,515,0,3221221376,6,10,0,1,0
11-12 18:01:32,1.562,0.688,97.750,0,0,602329088,63335571456,259284992,2987024384,0,0,0,0,13829,6476,0,0,0,1050,918,0,3221221376,6,10,0,1,0
11-12 18:01:33,54.029,35.478,10.493,0,0,904380416,63033520128,259284992,2987024384,0,0,0,0,1289,1718,0,0,0,4069,3147196,0,3221221376,6,10,0,1,0
11-12 18:01:34,62.140,5.006,32.854,0,0,1301118976,62636773376,259289088,2987028480,0,139264,0,6,766,708,0,0,0,6028,80159,0,3221221376,6,10,0,1,0
11-12 18:01:35,0,0.188,99.812,0,0,1301118976,62636773376,259289088,2987028480,0,2269184,0,318,945,732,0,0,0,238,150,0,3221221376,6,10,0,1,0
11-12 18:01:36,0,0.188,99.812,0,0,1301118976,62636773376,259289088,2987028480,0,0,0,0,826,684,0,0,0,77,112,0,3221221376,6,10,0,1,0
11-12 18:01:37,0,0.125,99.875,0,0,1301118976,62636773376,259289088,2987028480,0,0,0,0,551,668,0,0,0,80,122,0,3221221376,6,10,0,1,0
11-12 18:01:38,0.062,0.125,99.812,0,0,1301118976,62636773376,259289088,2987028480,0,0,0,0,312,668,0,0,0,59,93,0,3221221376,6,10,0,1,0
11-12 18:01:39,8.917,0.955,90.127,0,0,1314951168,62622932992,259289088,2987036672,0,131072,0,4,40210365,20456026,612,719,402,8319,8200,0,3221221376,6,74,0,1,0
11-12 18:01:40,27.183,2.626,70.190,0,0,1316507648,62621376512,259289088,2987036672,0,0,0,0,160163167,81389682,2003,2482,1648,30671,24613,0,3221221376,6,74,0,1,0
11-12 18:01:41,29.121,2.997,67.883,0,0,1317486592,62620397568,259289088,2987036672,0,0,0,0,173191909,88038694,2182,2565,1926,33926,27226,0,3221221376,6,74,0,1,0
11-12 18:01:42,35.663,3.366,60.971,0,0,1318760448,62619119616,259289088,2987040768,0,0,0,0,219377386,111538699,2760,3484,2357,43518,34652,0,3221221376,6,74,0,1,0
11-12 18:01:43,32.805,3.102,64.092,0,0,1319387136,62618488832,259289088,2987044864,0,0,0,0,206129715,104760721,2561,3062,2095,39822,32237,0,3221221376,6,74,0,1,0
11-12 18:01:44,28.479,2.848,68.673,0,0,1320534016,62617341952,259289088,2987044864,0,106496,0,12,168467536,85616036,2236,2512,1833,32528,26706,0,3221221376,6,74,0,1,0
11-12 18:01:45,35.091,3.320,61.589,0,0,1320656896,62617219072,259289088,2987044864,0,0,0,0,215913889,109737016,2740,3165,2329,41727,33770,0,3221221376,6,74,0,1,0
11-12 18:01:46,35.538,2.983,61.479,0,0,1321385984,62616489984,259289088,2987044864,0,0,0,0,217389516,110489308,2720,3109,2342,42053,33869,0,3221221376,6,74,0,1,0
11-12 18:01:47,26.772,2.975,70.253,0,0,1321771008,62616104960,259289088,2987044864,0,0,0,0,147944527,75224758,1915,2245,1604,28921,23803,0,3221221376,6,74,0,1,0
11-12 18:01:48,34.657,3.587,61.755,0,0,1322307584,62615568384,259289088,2987044864,0,0,0,0,209139422,106299079,2601,3177,2367,40438,32382,0,3221221376,6,74,0,1,0
11-12 18:01:49,31.772,3.402,64.827,0,0,1322815488,62615060480,259289088,2987044864,0,0,0,0,188534496,95816992,2286,2651,1993,36254,29403,0,3221221376,6,74,0,1,0
11-12 18:01:50,29.020,3.075,67.841,0.064,0,1319731200,62618140672,259289088,2987048960,0,32768,0,4,179000657,91000027,2126,2335,1933,35691,29753,0,3221221376,6,10,0,65,0
11-12 18:01:51,0.063,0.063,99.875,0,0,1319731200,62618140672,259289088,2987048960,0,0,0,0,491,756,0,0,0,63,98,0,3221221376,6,10,0,65,0
11-12 18:01:52,0,0.188,99.812,0,0,1319731200,62618140672,259289088,2987048960,0,0,0,0,766,668,0,0,0,71,108,0,3221221376,6,10,0,65,0
11-12 18:01:53,0.062,0.125,99.812,0,0,1319731200,62618140672,259289088,2987048960,0,0,0,0,671,668,0,0,0,87,133,0,3221221376,6,10,0,65,0
11-12 18:01:54,0,0.188,99.812,0,0,1319731200,62618140672,259289088,2987048960,0,0,0,0,1161,668,0,0,0,79,110,0,3221221376,6,10,0,65,0
11-12 18:01:55,12.790,1.379,85.831,0,0,600608768,63337111552,259293184,2987196416,0,65536,0,6,1421,1627,0,0,0,1119,655,0,3221221376,6,9,0,64,0
11-12 18:01:56,0,0.125,99.875,0,0,598065152,63339229184,259293184,2987614208,0,0,0,0,312,732,0,0,0,69,127,0,3221221376,6,9,0,64,0
11-12 18:01:57,0.125,0.187,99.688,0,0,598740992,63338553344,259293184,2987614208,0,0,0,0,2324,2469,0,0,0,180,165,0,3221221376,6,10,0,64,0
11-12 18:01:58,1.315,0.376,98.309,0,0,598847488,63338446848,259293184,2987622400,0,0,0,0,4832,36466,0,0,0,777,674,0,3221221376,6,10,0,64,0
11-12 18:01:59,0.062,0.250,99.688,0,0,598814720,63338479616,259293184,2987622400,0,0,0,0,11723,236648,0,0,0,326,362,0,3221221376,6,10,0,64,0
11-12 18:02:00,0.063,0.125,99.750,0.063,0,599113728,63338176512,259297280,2987622400,0,1351680,0,70,12066,209236,0,0,0,336,380,0,3221221376,6,10,0,64,0
11-12 18:02:01,0.125,0.250,99.625,0,0,597770240,63339520000,259297280,2987618304,0,0,0,0,3317,50383,0,0,0,276,407,0,3221221376,6,9,0,64,0
11-12 18:02:02,0.062,0.187,99.750,0,0,597770240,63339520000,259297280,2987618304,0,0,0,0,1006,668,0,0,0,96,105,0,3221221376,6,9,0,64,0
11-12 18:02:03,0,0.188,99.812,0,0,597770240,63339520000,259297280,2987618304,0,0,0,0,765,668,0,0,0,76,107,0,3221221376,6,9,0,64,0
