"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-9.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node9_128.110.153.84_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","11 Dec 2019 18:00:46 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
11-12 18:00:46,1.065,0.161,98.762,0.013,0,588533760,63565869056,280080384,2738704384,3401.017,793416.041,0.262,4.348,0,0,46.600,42.527,39.395,912.602,1328.645,0,3221221376,6,9,0,1,0
11-12 18:00:47,0.062,0.062,99.875,0,0,588636160,63565762560,280080384,2738708480,0,0,0,0,311,1268,0,0,0,87,115,0,3221221376,6,9,0,1,0
11-12 18:00:48,0,0.188,99.812,0,0,588500992,63565897728,280080384,2738708480,0,0,0,0,826,668,0,0,0,120,143,0,3221221376,6,9,0,1,0
11-12 18:00:49,0.062,0.125,99.812,0,0,588500992,63565897728,280080384,2738708480,0,0,0,0,611,668,0,0,0,82,101,0,3221221376,6,9,0,1,0
11-12 18:00:50,0,0.125,99.875,0,0,588492800,63565905920,280080384,2738708480,0,1294336,0,260,861,684,0,0,0,211,156,0,3221221376,6,9,0,1,0
11-12 18:00:51,0.062,0.187,99.750,0,0,588492800,63565905920,280080384,2738708480,0,0,0,0,491,684,0,0,0,65,102,0,3221221376,6,9,0,1,0
11-12 18:00:52,0,0.125,99.875,0,0,588492800,63565905920,280080384,2738708480,0,0,0,0,312,668,0,0,0,62,97,0,3221221376,6,9,0,1,0
11-12 18:00:53,0.062,0.188,99.750,0,0,588492800,63565905920,280080384,2738708480,0,0,0,0,671,668,0,0,0,97,127,0,3221221376,6,9,0,1,0
11-12 18:00:54,0,0.125,99.875,0,0,588857344,63565541376,280080384,2738708480,0,0,0,0,192,668,0,0,0,77,135,0,3221221376,6,9,0,1,0
11-12 18:00:55,0.062,0.125,99.750,0.062,0,588857344,63565541376,280080384,2738708480,0,40960,0,8,311,684,0,0,0,75,113,0,3221221376,6,9,0,1,0
11-12 18:00:56,0,0.188,99.812,0,0,588857344,63565541376,280080384,2738708480,0,0,0,0,654,684,0,0,0,69,105,0,3221221376,6,9,0,1,0
11-12 18:00:57,0,0.125,99.875,0,0,588857344,63565541376,280080384,2738708480,0,0,0,0,551,668,0,0,0,68,105,0,3221221376,6,9,0,1,0
11-12 18:00:58,0.062,0.187,99.750,0,0,588857344,63565541376,280080384,2738708480,0,0,0,0,646,668,0,0,0,114,163,0,3221221376,6,9,0,1,0
11-12 18:00:59,0.063,0.125,99.812,0,0,588734464,63565660160,280080384,2738712576,0,0,0,0,885,668,0,0,0,74,109,0,3221221376,6,9,0,1,0
11-12 18:01:00,0,0.125,99.875,0,0,588734464,63565660160,280080384,2738712576,0,81920,0,10,432,684,0,0,0,78,117,0,3221221376,6,9,0,1,0
11-12 18:01:01,0.062,0.187,99.750,0,0,588734464,63565660160,280080384,2738712576,0,0,0,0,551,700,0,0,0,76,107,0,3221221376,6,9,0,1,0
11-12 18:01:02,0,0.125,99.875,0,0,588734464,63565660160,280080384,2738712576,0,0,0,0,706,668,0,0,0,86,136,0,3221221376,6,9,0,1,0
11-12 18:01:03,0.062,0.188,99.750,0,0,588734464,63565660160,280080384,2738712576,0,0,0,0,911,668,0,0,0,103,130,0,3221221376,6,9,0,1,0
11-12 18:01:04,0,0.188,99.812,0,0,588861440,63565533184,280080384,2738712576,0,0,0,0,534,668,0,0,0,67,103,0,3221221376,6,9,0,1,0
11-12 18:01:05,0,0.125,99.875,0,0,588861440,63565533184,280080384,2738712576,0,40960,0,10,851,668,0,0,0,77,103,0,3221221376,6,9,0,1,0
11-12 18:01:06,0.062,0.187,99.750,0,0,588861440,63565533184,280080384,2738712576,0,24576,0,4,552,700,0,0,0,95,145,0,3221221376,6,9,0,1,0
11-12 18:01:07,0.063,0.125,99.812,0,0,588861440,63565533184,280080384,2738712576,0,0,0,0,431,684,0,0,0,68,97,0,3221221376,6,9,0,1,0
11-12 18:01:08,0,0.125,99.875,0,0,588734464,63565660160,280080384,2738712576,0,0,0,0,192,668,0,0,0,88,126,0,3221221376,6,9,0,1,0
11-12 18:01:09,0.062,0.187,99.750,0,0,588726272,63565668352,280080384,2738712576,0,0,0,0,775,668,0,0,0,76,113,0,3221221376,6,9,0,1,0
11-12 18:01:10,0,0.125,99.875,0,0,588726272,63565668352,280080384,2738712576,0,0,0,0,852,668,0,0,0,88,131,0,3221221376,6,9,0,1,0
11-12 18:01:11,0.062,0.187,99.688,0.062,0,588726272,63565668352,280080384,2738712576,0,40960,0,8,825,684,0,0,0,87,123,0,3221221376,6,9,0,1,0
11-12 18:01:12,0,0.188,99.812,0,0,588595200,63565795328,280080384,2738716672,0,0,0,0,1517,928,0,0,0,134,151,0,3221221376,6,9,0,1,0
11-12 18:01:13,0.063,0.188,99.750,0,0,588595200,63565795328,280080384,2738716672,0,0,0,0,431,668,0,0,0,95,136,0,3221221376,6,9,0,1,0
11-12 18:01:14,0,0.188,99.812,0,0,588730368,63565660160,280080384,2738716672,0,0,0,0,520,1002,0,0,0,87,135,0,3221221376,6,9,0,1,0
11-12 18:01:15,0.062,0.188,99.750,0,0,588730368,63565660160,280080384,2738716672,0,0,0,0,809,668,0,0,0,73,95,0,3221221376,6,9,0,1,0
11-12 18:01:16,0,0.125,99.875,0,0,588730368,63565660160,280080384,2738716672,0,24576,0,4,552,668,0,0,0,71,101,0,3221221376,6,9,0,1,0
11-12 18:01:17,0,0.188,99.812,0,0,588730368,63565660160,280080384,2738716672,0,49152,0,6,713,700,0,0,0,83,120,0,3221221376,6,9,0,1,0
11-12 18:01:18,0.062,0.188,99.750,0,0,588595200,63565795328,280080384,2738716672,0,0,0,0,827,684,0,0,0,121,172,0,3221221376,6,9,0,1,0
11-12 18:01:19,0.062,0.125,99.812,0,0,588730368,63565660160,280080384,2738716672,0,0,0,0,611,668,0,0,0,70,99,0,3221221376,6,9,0,1,0
11-12 18:01:20,0,0.188,99.812,0,0,588722176,63565668352,280080384,2738716672,0,0,0,0,192,772,0,0,0,65,103,0,3221221376,6,9,0,0,0
