"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-9.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.160_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 16:11:56 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 16:11:56,0.447,0.047,99.494,0.013,0,618553344,65780797440,291479552,547647488,1142.320,609946.415,0.067,3.098,0,0,14.306,14.528,7.799,357.425,674.154,0,3221221376,6,8,0,0,0
05-12 16:11:57,0,0,100,0,0,618512384,65780834304,291479552,547651584,0,0,0,0,366,902,0,0,0,72,113,0,3221221376,6,8,0,0,0
05-12 16:11:58,0,0.125,99.875,0,0,618512384,65780834304,291479552,547651584,0,0,0,0,827,334,0,0,0,70,110,0,3221221376,6,8,0,0,0
05-12 16:11:59,0.062,0.062,99.875,0,0,618512384,65780834304,291479552,547651584,0,0,0,0,1265,334,0,0,0,75,111,0,3221221376,6,8,0,0,0
05-12 16:12:00,0,0.063,99.937,0,0,618512384,65780834304,291479552,547651584,0,3006464,0,612,425,334,0,0,0,390,140,0,3221221376,6,8,0,0,0
05-12 16:12:01,0.063,0.063,99.875,0,0,618504192,65780842496,291479552,547651584,0,172032,0,6,640,342,0,0,0,119,155,0,3221221376,6,8,0,0,0
05-12 16:12:02,0,0.063,99.937,0,0,618504192,65780842496,291479552,547651584,0,0,0,0,1102,342,0,0,0,77,119,0,3221221376,6,8,0,0,0
05-12 16:12:03,0.062,0.125,99.813,0,0,618504192,65780842496,291479552,547651584,0,0,0,0,126,334,0,0,0,59,103,0,3221221376,6,8,0,0,0
05-12 16:12:04,0,0.063,99.937,0,0,618504192,65780842496,291479552,547651584,0,0,0,0,365,334,0,0,0,79,140,0,3221221376,6,8,0,0,0
05-12 16:12:05,0.062,0.062,99.875,0,0,618504192,65780842496,291479552,547651584,0,0,0,0,546,334,0,0,0,67,99,0,3221221376,6,8,0,0,0
05-12 16:12:06,0,0.125,99.875,0,0,618504192,65780842496,291479552,547651584,0,139264,0,30,947,334,0,0,0,124,149,0,3221221376,6,8,0,0,0
05-12 16:12:07,0,0.125,99.875,0,0,618504192,65780842496,291479552,547651584,0,24576,0,4,306,342,0,0,0,72,117,0,3221221376,6,8,0,0,0
05-12 16:12:08,0,0.062,99.938,0,0,618504192,65780842496,291479552,547651584,0,0,0,0,365,342,0,0,0,79,133,0,3221221376,6,8,0,0,0
05-12 16:12:09,0.062,0.062,99.875,0,0,618504192,65780842496,291479552,547651584,0,0,0,0,768,334,0,0,0,69,105,0,3221221376,6,8,0,0,0
05-12 16:12:10,0,0.125,99.875,0,0,618504192,65780842496,291479552,547651584,0,0,0,0,827,334,0,0,0,70,108,0,3221221376,6,8,0,0,0
05-12 16:12:11,0.062,0.062,99.875,0,0,618377216,65780969472,291479552,547651584,0,0,0,0,828,334,0,0,0,95,139,0,3221221376,6,8,0,0,0
05-12 16:12:12,0,0.063,99.937,0,0,618377216,65780969472,291479552,547651584,0,8192,0,2,725,334,0,0,0,91,133,0,3221221376,6,8,0,0,0
05-12 16:12:13,0,0.062,99.875,0.062,0,618377216,65780969472,291479552,547651584,0,24576,0,4,521,342,0,0,0,74,119,0,3221221376,6,8,0,0,0
05-12 16:12:14,0.062,0.062,99.875,0,0,618377216,65780969472,291479552,547651584,0,0,0,0,819,402,0,0,0,71,107,0,3221221376,6,8,0,0,0
05-12 16:12:15,0,0.125,99.875,0,0,618377216,65780969472,291479552,547651584,0,0,0,0,1556,394,0,0,0,89,127,0,3221221376,6,8,0,0,0
05-12 16:12:16,0.062,0.125,99.813,0,0,618377216,65780969472,291479552,547651584,0,0,0,0,365,334,0,0,0,110,167,0,3221221376,6,8,0,0,0
05-12 16:12:17,0,0.063,99.937,0,0,618504192,65780842496,291479552,547651584,0,0,0,0,648,334,0,0,0,70,113,0,3221221376,6,8,0,0,0
05-12 16:12:18,0,0.063,99.937,0,0,618496000,65780850688,291479552,547651584,0,8192,0,2,1060,334,0,0,0,83,116,0,3221221376,6,8,0,0,0
05-12 16:12:19,0,0.125,99.875,0,0,618496000,65780850688,291479552,547651584,0,24576,0,4,186,342,0,0,0,70,117,0,3221221376,6,8,0,0,0
