"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-18.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.167_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 16:11:56 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 16:11:56,0.362,0.106,99.531,0.002,0,700940288,65632419840,205463552,774459392,977.369,98208.274,0.056,3.486,0,0,13.477,14.115,13.756,355.905,1839.599,0,3221221376,10,10,0,1,0
05-12 16:11:57,0.312,0.500,99.188,0,0,703860736,65629528064,205463552,774447104,0,0,0,0,5449,5196,0,0,0,514,651,0,3221221376,10,10,0,1,0
05-12 16:11:58,1.001,0.438,98.562,0,0,700985344,65632403456,205463552,774447104,0,0,0,0,15993,3706,0,0,0,554,577,0,3221221376,10,10,0,1,0
05-12 16:11:59,0.188,0.125,99.687,0,0,700002304,65633386496,205463552,774447104,0,311296,0,28,6864,4027,0,2,0,348,479,0,3221221376,10,10,0,1,0
05-12 16:12:00,2.128,0.688,97.184,0,0,700850176,65632534528,205463552,774451200,0,0,0,0,24289,4001,0,0,0,1059,935,0,3221221376,10,9,0,1,0
05-12 16:12:01,1.316,0.627,98.058,0,0,701489152,65632141312,205463552,774197248,0,0,0,0,5367,5174,0,0,0,918,750,0,3221221376,10,10,0,1,0
05-12 16:12:02,0.062,0.125,99.812,0,0,700006400,65633624064,205463552,774197248,0,0,0,0,1270,828,0,0,0,181,346,0,3221221376,10,9,0,1,0
05-12 16:12:03,0.062,0.062,99.875,0,0,700006400,65633624064,205463552,774197248,0,0,0,0,358,564,0,2,0,83,148,0,3221221376,10,9,0,1,0
05-12 16:12:04,0.062,0.062,99.875,0,0,700006400,65633624064,205463552,774197248,0,2228224,0,464,305,342,0,0,0,328,180,0,3221221376,10,9,0,1,0
05-12 16:12:05,0,0.125,99.813,0.062,0,700006400,65633624064,205463552,774197248,0,196608,0,4,606,350,0,0,0,108,164,0,3221221376,10,9,0,1,0
05-12 16:12:06,0,0,100,0,0,700006400,65633624064,205463552,774197248,0,0,0,0,1059,580,0,2,0,107,209,0,3221221376,10,9,0,1,0
05-12 16:12:07,0.062,0.062,99.875,0,0,699990016,65633640448,205463552,774197248,0,0,0,0,366,342,0,0,0,85,149,0,3221221376,10,9,0,1,0
05-12 16:12:08,0,0.063,99.937,0,0,699990016,65633640448,205463552,774197248,0,0,0,0,365,334,0,0,0,98,177,0,3221221376,10,9,0,1,0
05-12 16:12:09,0.062,0.062,99.875,0,0,699990016,65633640448,205463552,774197248,0,0,0,0,880,564,0,2,0,94,201,0,3221221376,10,9,0,1,0
05-12 16:12:10,0,0.062,99.938,0,0,699990016,65633640448,205463552,774197248,0,0,0,0,887,342,0,0,0,93,156,0,3221221376,10,9,0,1,0
05-12 16:12:11,0.062,0.062,99.875,0,0,699990016,65633640448,205463552,774197248,0,32768,0,4,828,334,0,0,0,100,161,0,3221221376,10,9,0,1,0
05-12 16:12:12,0,0.063,99.937,0,0,699990016,65633640448,205463552,774197248,0,0,0,0,725,350,0,0,0,105,175,0,3221221376,10,9,0,1,0
