"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-16.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.163_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 16:11:56 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 16:11:56,0.464,0.129,99.406,0.002,0,700878848,65622822912,204775424,782893056,973.000,101598.013,0.057,3.610,0,0,18.304,17.734,17.836,437.989,2468.671,0,3221221376,10,10,0,1,0
05-12 16:11:57,0.688,0.312,99,0,0,702656512,65621069824,204775424,782880768,0,0,0,0,4938,4816,0,0,0,571,656,0,3221221376,10,10,0,1,0
05-12 16:11:58,0.625,0.375,98.874,0.125,0,701272064,65622454272,204775424,782880768,0,286720,0,22,17298,3844,0,0,0,554,549,0,3221221376,10,10,0,1,0
05-12 16:11:59,0.188,0.312,99.500,0,0,700571648,65623154688,204775424,782880768,0,1884160,0,390,5625,3831,0,0,0,512,469,0,3221221376,10,10,0,1,0
05-12 16:12:00,1.501,0.688,97.811,0,0,700305408,65623416832,204775424,782880768,0,0,0,0,24002,3915,0,0,0,834,878,0,3221221376,10,9,0,1,0
05-12 16:12:01,1.440,0.564,97.996,0,0,700940288,65623011328,204775424,782651392,0,0,0,0,5966,5582,0,0,0,938,886,0,3221221376,10,9,0,1,0
05-12 16:12:02,0.062,0.062,99.875,0,0,700579840,65623371776,204775424,782651392,0,0,0,0,923,358,0,0,0,89,153,0,3221221376,10,9,0,1,0
05-12 16:12:03,0.062,0.062,99.875,0,0,700579840,65623371776,204775424,782651392,0,0,0,0,477,564,0,0,0,95,168,0,3221221376,10,9,0,1,0
05-12 16:12:04,0,0.063,99.875,0.063,0,700579840,65623371776,204775424,782647296,0,1703936,0,316,186,334,0,0,0,228,146,0,3221221376,10,9,0,1,0
05-12 16:12:05,0,0.125,99.875,0,0,700579840,65623371776,204775424,782647296,0,0,0,0,725,350,0,0,0,92,141,0,3221221376,10,9,0,1,0
05-12 16:12:06,0.062,0.125,99.813,0,0,700579840,65623371776,204775424,782647296,0,0,0,0,940,564,0,0,0,108,202,0,3221221376,10,9,0,1,0
05-12 16:12:07,0,0.063,99.937,0,0,700571648,65623379968,204775424,782647296,0,0,0,0,485,334,0,0,0,93,171,0,3221221376,10,9,0,1,0
05-12 16:12:08,0,0.125,99.875,0,0,700571648,65623379968,204775424,782647296,0,0,0,0,246,334,0,0,0,74,130,0,3221221376,10,9,0,1,0
05-12 16:12:09,0,0.063,99.937,0,0,700563456,65623388160,204775424,782647296,0,0,0,0,999,564,0,0,0,90,191,0,3221221376,10,9,0,1,0
