"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-5.solr8.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output solrj_128.110.153.173_dstat_traffic_gen.csv",,,,"Date:","05 Dec 2019 17:36:40 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
05-12 17:36:40,0.946,0.105,98.928,0.021,0,4918661120,57650159616,343556096,4286582784,1127.598,1257041.075,0.067,4.833,0,0,33.093,35.680,30.999,883.177,1434.488,0,3221221376,8,22,0,4591,0
05-12 17:36:41,0.062,1.061,98.876,0,0,4919267328,57649549312,343556096,4286590976,0,0,0,0,820,976,0,0,0,154,197,0,3221221376,8,22,0,4576,0
05-12 17:36:42,0.063,1.063,98.874,0,0,4919267328,57649549312,343556096,4286590976,0,0,0,0,1401,350,0,0,0,153,176,0,3221221376,8,22,0,4576,0
05-12 17:36:43,0.062,1.062,98.812,0.062,0,4919234560,57649582080,343556096,4286590976,0,212992,0,6,186,350,0,0,0,145,189,0,3221221376,8,17,0,2385,0
05-12 17:36:44,0,0.563,99.437,0,0,4919209984,57649606656,343556096,4286590976,0,0,0,0,922,358,0,0,0,149,217,0,3221221376,8,22,0,2324,0
05-12 17:36:45,0.062,0.875,99.062,0,0,4918673408,57650143232,343556096,4286590976,0,0,0,0,246,350,0,0,0,117,158,0,3221221376,8,22,0,2324,0
05-12 17:36:46,0.063,0.750,99.187,0,0,4918673408,57650143232,343556096,4286590976,0,0,0,0,759,350,0,0,0,134,183,0,3221221376,8,22,0,2324,0
05-12 17:36:47,0.062,0.875,99.062,0,0,4918673408,57650143232,343556096,4286590976,0,0,0,0,1617,580,0,0,0,164,197,0,3221221376,8,22,0,2324,0
05-12 17:36:48,0,0.563,99.437,0,0,4918673408,57650143232,343556096,4286590976,0,0,0,0,760,350,0,0,0,142,217,0,3221221376,8,22,0,2324,0
05-12 17:36:49,0.063,0.813,99.124,0,0,4918673408,57650143232,343560192,4286586880,0,319488,0,64,246,350,0,0,0,152,161,0,3221221376,8,22,0,2324,0
05-12 17:36:50,0.062,0.875,99.062,0,0,4918669312,57650143232,343560192,4286590976,0,0,0,0,2014,1053,0,0,0,166,198,0,3221221376,8,22,0,2316,0
05-12 17:36:51,0.063,0.813,99.124,0,0,4918661120,57650151424,343560192,4286590976,0,0,0,0,126,350,0,0,0,113,159,0,3221221376,8,22,0,2316,0
05-12 17:36:52,0.063,0.938,98.999,0,0,4917006336,57651806208,343560192,4286590976,0,0,0,0,1017,771,0,0,0,246,351,0,3221221376,8,21,0,0,0
05-12 17:36:53,25.625,1.562,72.812,0,0,4942286848,57626578944,343560192,4286603264,0,0,0,0,1045534,1104655,72,29,26,7322,29009,0,3221221376,8,46,0,0,0
05-12 17:36:54,40.829,1.696,57.475,0,0,5175349248,57393487872,343564288,4286627840,0,1703936,0,334,3259863,3626289,153,83,50,8252,14871,0,3221221376,8,47,0,0,0
05-12 17:36:55,56.434,1.883,41.682,0,0,5183234048,57385603072,343564288,4286627840,0,0,0,0,9166541,10240163,534,468,149,14890,24911,0,3221221376,8,51,0,0,0
05-12 17:36:56,65.286,2.134,32.580,0,0,5213736960,57355096064,343564288,4286631936,0,0,0,0,14123340,15576355,1085,1048,556,21712,27479,0,3221221376,8,51,0,0,0
05-12 17:36:57,49.590,2.082,48.328,0,0,5234479104,57334353920,343564288,4286631936,0,0,0,0,13597257,14947101,1475,357,83,19807,25802,0,3221221376,8,51,0,0,0
05-12 17:36:58,45.358,1.882,52.760,0,0,5242339328,57326493696,343564288,4286631936,0,0,0,0,13532547,14900107,845,576,511,19615,26498,0,3221221376,8,51,0,0,0
05-12 17:36:59,25.157,1.887,72.956,0,0,5432029184,57136803840,343564288,4286631936,0,0,0,0,6444062,7085746,414,263,155,10233,13535,0,3221221376,8,51,0,0,0
05-12 17:37:00,68.762,2.857,28.317,0.063,0,5437313024,57131511808,343568384,4286636032,0,90112,0,6,23583861,25689587,1178,1508,1099,32665,41762,0,3221221376,8,52,0,0,0
05-12 17:37:01,25.520,1.890,72.590,0,0,5439090688,57129734144,343568384,4286636032,0,0,0,0,14100890,15470157,867,384,448,18998,26207,0,3221221376,8,52,0,0,0
05-12 17:37:02,34.192,2.074,63.734,0,0,5438578688,57130242048,343568384,4286640128,0,0,0,0,19244135,21165811,1487,769,600,25443,36516,0,3221221376,8,52,0,0,0
05-12 17:37:03,13.296,1.248,85.456,0,0,5526581248,57042235392,343568384,4286644224,0,0,0,0,5161097,5714632,359,162,293,7474,10619,0,3221221376,8,52,0,0,0
05-12 17:37:04,21.491,2.444,76.065,0,0,5528068096,57040748544,343568384,4286644224,0,0,0,0,20533628,22504155,1296,682,708,25731,38969,0,3221221376,8,52,0,0,0
05-12 17:37:05,0,0.125,99.875,0,0,5527576576,57041240064,343568384,4286644224,0,0,0,0,528,366,0,0,0,366,374,0,3221221376,8,52,0,0,0
05-12 17:37:06,0,0.125,99.875,0,0,5527441408,57041371136,343572480,4286644224,0,98304,0,10,365,334,0,0,0,115,181,0,3221221376,8,52,0,0,0
05-12 17:37:07,0,0.125,99.875,0,0,5527441408,57041371136,343572480,4286644224,0,0,0,0,718,572,0,0,0,138,188,0,3221221376,8,52,0,0,0
05-12 17:37:08,0.062,0.125,99.812,0,0,5527314432,57041498112,343572480,4286644224,0,0,0,0,545,334,0,0,0,176,233,0,3221221376,8,52,0,0,0
05-12 17:37:09,0,0.188,99.812,0,0,5525954560,57042857984,343572480,4286644224,0,0,0,0,588,334,0,0,0,689,562,0,3221221376,8,52,0,0,0
05-12 17:37:10,0,0.125,99.875,0,0,5525434368,57043378176,343572480,4286644224,0,0,0,0,819,334,0,0,0,104,170,0,3221221376,8,52,0,0,0
05-12 17:37:11,0,0.125,99.875,0,0,5525434368,57043378176,343572480,4286644224,0,0,0,0,1565,334,0,0,0,106,163,0,3221221376,8,52,0,0,0
05-12 17:37:12,0.062,0.125,99.812,0,0,5525434368,57043378176,343572480,4286644224,0,24576,0,4,766,400,0,0,0,122,208,0,3221221376,8,52,0,0,0
05-12 17:37:13,0,0.125,99.875,0,0,5525434368,57043378176,343572480,4286644224,0,0,0,0,1264,342,0,0,0,104,165,0,3221221376,8,52,0,0,0
05-12 17:37:14,0,0.125,99.875,0,0,5525434368,57043378176,343572480,4286644224,0,0,0,0,1335,394,0,0,0,120,210,0,3221221376,8,52,0,0,0
05-12 17:37:15,0,0.125,99.875,0,0,5525307392,57043505152,343572480,4286644224,0,0,0,0,581,334,0,0,0,90,155,0,3221221376,8,52,0,0,0
05-12 17:37:16,0,0.125,99.875,0,0,5525307392,57043505152,343572480,4286644224,0,0,0,0,545,334,0,0,0,103,179,0,3221221376,8,52,0,0,0
05-12 17:37:17,0,0.125,99.875,0,0,5525307392,57043505152,343572480,4286644224,0,0,0,0,1316,992,0,0,0,116,181,0,3221221376,8,51,0,0,0
05-12 17:37:18,0,0.125,99.812,0.062,0,5525307392,57043505152,343572480,4286644224,0,24576,0,4,1247,334,0,0,0,112,167,0,3221221376,8,51,0,0,0
05-12 17:37:19,0,0.125,99.875,0,0,5525307392,57043505152,343572480,4286644224,0,0,0,0,378,684,0,0,0,100,171,0,3221221376,8,51,0,0,0
05-12 17:37:20,0,0.188,99.812,0,0,5525307392,57043505152,343572480,4286644224,0,0,0,0,305,334,0,0,0,107,191,0,3221221376,8,51,0,0,0
05-12 17:37:21,0,0.125,99.875,0,0,5525307392,57043505152,343572480,4286644224,0,0,0,0,486,334,0,0,0,88,143,0,3221221376,8,51,0,0,0
