"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-19.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node19_128.110.153.173_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,0.481,0.116,99.400,0.003,0,922353664,63001419776,281493504,2971688960,1417.373,233361.930,0.110,3.925,0,0,11.386,11.124,11.175,336.815,3014.557,0,3221221376,6,9,0,0,0
16-12 11:09:45,1.312,0.562,98.125,0,0,923267072,63000522752,281493504,2971672576,0,0,0,0,6051,6895,0,0,0,945,915,0,3221221376,6,9,0,0,0
16-12 11:09:46,0.062,0.187,99.750,0,0,921780224,63002136576,281493504,2971541504,0,0,0,0,2024,1635,0,0,0,227,374,0,3221221376,6,8,0,0,0
16-12 11:09:47,0,0.063,99.937,0,0,921772032,63002144768,281493504,2971537408,0,0,0,0,1929,927,0,0,0,129,199,0,3221221376,6,8,0,0,0
16-12 11:09:48,0.062,0.125,99.813,0,0,921772032,63002144768,281493504,2971537408,0,0,0,0,969,927,0,0,0,102,159,0,3221221376,6,8,0,0,0
16-12 11:09:49,0,0.062,99.875,0.062,0,921772032,63002144768,281493504,2971537408,0,638976,0,10,850,927,0,0,0,126,200,0,3221221376,6,8,0,0,0
16-12 11:09:50,0.062,0.062,99.875,0,0,921772032,63002144768,281493504,2971537408,0,0,0,0,1303,995,4,0,0,113,167,0,3221221376,6,8,0,0,0
16-12 11:09:51,0,0.063,99.937,0,0,921772032,63002144768,281493504,2971537408,0,0,0,0,306,334,0,0,0,80,142,0,3221221376,6,8,0,0,0
16-12 11:09:52,0,0.063,99.937,0,0,921772032,63002144768,281493504,2971537408,0,0,0,0,2189,1520,3,0,0,145,203,0,3221221376,6,8,0,0,0
16-12 11:09:53,0.062,0.125,99.813,0,0,921772032,63002144768,281493504,2971537408,0,0,0,0,1030,927,1,0,0,119,187,0,3221221376,6,8,0,0,0
16-12 11:09:54,0,0.063,99.937,0,0,921772032,63002144768,281493504,2971537408,0,1409024,0,260,485,334,0,0,0,206,137,0,3221221376,6,8,0,0,0
16-12 11:09:55,0.062,0.062,99.875,0,0,921772032,63002144768,281493504,2971537408,0,32768,0,4,1998,2121,0,0,0,154,204,0,3221221376,6,8,0,0,0
16-12 11:09:56,0,0.063,99.937,0,0,921772032,63002144768,281493504,2971537408,0,0,0,0,707,342,0,0,0,94,157,0,3221221376,6,8,0,0,0
16-12 11:09:57,0.062,0.062,99.875,0,0,921772032,63002144768,281493504,2971537408,0,0,0,0,2198,1520,4,0,6,162,238,0,3221221376,6,8,0,0,0
16-12 11:09:58,0,0.125,99.875,0,0,921772032,63002144768,281493504,2971537408,0,0,0,0,1287,1277,0,0,1,106,147,0,3221221376,6,8,0,0,0
16-12 11:09:59,0.062,0.062,99.875,0,0,921772032,63002144768,281493504,2971537408,0,0,0,0,66,334,0,0,0,76,137,0,3221221376,6,8,0,0,0
16-12 11:10:00,0,0.062,99.938,0,0,921772032,63002144768,281493504,2971537408,0,32768,0,8,1633,1520,0,0,0,130,170,0,3221221376,6,8,0,0,0
16-12 11:10:01,0,0.063,99.875,0.063,0,921772032,63002144768,281493504,2971537408,0,32768,0,4,1304,935,0,0,0,133,206,0,3221221376,6,8,0,0,0
16-12 11:10:02,0.063,0.125,99.812,0,0,921645056,63002271744,281493504,2971537408,0,98304,0,8,909,935,0,0,0,213,286,0,3221221376,6,8,0,0,0
16-12 11:10:03,0,0.063,99.937,0,0,921645056,63002271744,281493504,2971537408,0,0,0,0,1090,935,0,0,0,106,156,0,3221221376,6,8,0,0,0
16-12 11:10:04,0.062,0.125,99.813,0,0,921645056,63002271744,281493504,2971537408,0,0,0,0,1244,927,0,0,0,109,162,0,3221221376,6,8,0,0,0
16-12 11:10:05,0,0.125,99.875,0,0,921645056,63002271744,281493504,2971537408,0,385024,0,66,1514,1520,0,4,0,170,203,0,3221221376,6,8,0,0,0
16-12 11:10:06,0,0.063,99.937,0,0,921645056,63002271744,281493504,2971537408,0,0,0,0,1149,943,0,0,0,111,172,0,3221221376,6,8,0,0,0
16-12 11:10:07,0,0.062,99.875,0.062,0,921645056,63002271744,281493504,2971537408,0,90112,0,4,760,334,0,0,0,102,176,0,3221221376,6,8,0,0,0
