"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-2.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node2_128.110.153.240_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,2.839,0.161,96.986,0.013,0,1238122496,62739083264,324452352,2863190016,1420.159,1057494.727,0.110,5.708,0,0,74.773,65.713,64.881,1514.626,1789.975,0,3221221376,11,13,44,524,0
16-12 11:09:45,0.062,0.125,99.813,0,0,1238192128,62739009536,324452352,2863194112,0,0,0,0,5323,5545,0,6,4,252,269,0,3221221376,11,13,44,531,0
16-12 11:09:46,0.062,0.188,99.750,0,0,1238179840,62739017728,324452352,2863198208,0,0,0,0,8955,8513,9,9,2,340,395,0,3221221376,11,13,43,525,0
16-12 11:09:47,0,0.125,99.875,0,0,1238179840,62739017728,324452352,2863198208,0,0,0,0,6984,5756,1,2,0,281,311,0,3221221376,11,13,43,533,0
16-12 11:09:48,0.063,0.125,99.812,0,0,1238175744,62739017728,324452352,2863202304,0,221184,0,8,6144,6123,2,18,6,295,322,0,3221221376,11,13,41,527,0
16-12 11:09:49,0.063,0.125,99.812,0,0,1238302720,62738890752,324452352,2863202304,0,0,0,0,7547,7251,2,3,15,292,336,0,3221221376,11,13,41,536,0
16-12 11:09:50,0,0.188,99.812,0,0,1238425600,62738763776,324452352,2863206400,0,0,0,0,7144,6920,11,2,5,307,325,0,3221221376,11,13,41,527,0
16-12 11:09:51,0.062,0.125,99.812,0,0,1238298624,62738890752,324452352,2863206400,0,0,0,0,6097,5644,0,2,3,267,323,0,3221221376,11,13,41,535,0
16-12 11:09:52,0.063,0.125,99.812,0,0,1238421504,62738763776,324452352,2863210496,0,0,0,0,7178,6520,4,4,5,322,357,0,3221221376,11,13,41,526,0
16-12 11:09:53,0,0.188,99.750,0.062,0,1238421504,62738763776,324452352,2863210496,0,81920,0,6,6085,5652,1,6,1,263,282,0,3221221376,11,13,41,534,0
16-12 11:09:54,0.063,0.125,99.812,0,0,1238548480,62738636800,324452352,2863210496,0,8192,0,2,4860,4953,6,2,0,232,276,0,3221221376,11,13,42,520,0
16-12 11:09:55,0.063,0.188,99.750,0,0,1238544384,62738636800,324452352,2863214592,0,0,0,0,8441,7976,7,3,4,362,380,0,3221221376,11,13,42,531,0
16-12 11:09:56,0.812,0.188,99,0,0,1238544384,62738636800,324452352,2863214592,0,0,0,0,7068,6864,7,7,6,339,343,0,3221221376,11,13,43,521,0
16-12 11:09:57,0,0.188,99.812,0,0,1238540288,62738636800,324452352,2863218688,0,0,0,0,7993,7002,0,2,3,316,306,0,3221221376,11,13,43,531,0
16-12 11:09:58,0.125,0.125,99.750,0,0,1238536192,62738636800,324452352,2863222784,0,81920,0,6,6742,6594,4,8,7,290,346,0,3221221376,11,13,44,520,0
16-12 11:09:59,0,0.125,99.875,0,0,1238536192,62738636800,324452352,2863222784,0,114688,0,16,5665,5816,0,6,2,273,299,0,3221221376,11,13,44,528,0
16-12 11:10:00,0.062,0.125,99.812,0,0,1238659072,62738509824,324452352,2863226880,0,0,0,0,6228,6143,7,5,0,295,309,0,3221221376,11,13,45,521,0
16-12 11:10:01,0.063,0.250,99.687,0,0,1240391680,62736777216,324452352,2863226880,0,0,0,0,8061,7457,10,7,0,410,425,0,3221221376,11,13,46,530,0
16-12 11:10:02,0,0.125,99.875,0,0,1240485888,62736683008,324452352,2863226880,0,0,0,0,4158,4418,2,6,2,212,272,0,3221221376,11,13,45,519,0
16-12 11:10:03,0.125,0.125,99.750,0,0,1240473600,62736691200,324452352,2863230976,0,147456,0,6,10069,9350,9,7,10,400,385,0,3221221376,11,13,45,532,0
16-12 11:10:04,0.062,0.187,99.750,0,0,1240469504,62736691200,324452352,2863235072,0,221184,0,52,6837,6462,4,3,8,318,339,0,3221221376,11,13,43,522,0
16-12 11:10:05,0,0.125,99.875,0,0,1240723456,62736437248,324452352,2863235072,0,0,0,0,6799,6401,0,3,19,269,295,0,3221221376,11,13,43,531,0
16-12 11:10:06,0,0.125,99.875,0,0,1240715264,62736437248,324452352,2863243264,0,0,0,0,5622,5456,3,6,0,252,305,0,3221221376,11,13,42,518,0
16-12 11:10:07,0.125,0.187,99.688,0,0,1240969216,62736183296,324452352,2863243264,0,0,0,0,6777,6197,2,6,10,287,332,0,3221221376,11,13,42,526,0
16-12 11:10:08,0,0.125,99.875,0,0,1240961024,62736183296,324452352,2863251456,0,0,0,0,8352,7161,2,4,1,311,332,0,3221221376,11,13,41,519,0
16-12 11:10:09,0,0.188,99.750,0.062,0,1241088000,62736056320,324452352,2863251456,0,1835008,0,378,5905,5874,5,5,0,461,345,0,3221221376,11,13,42,527,0
16-12 11:10:10,0.063,0.125,99.812,0,0,1241088000,62736056320,324452352,2863251456,0,0,0,0,4600,4761,4,2,8,220,273,0,3221221376,11,13,42,515,0
16-12 11:10:11,0.062,0.188,99.750,0,0,1241083904,62736056320,324452352,2863255552,0,0,0,0,7069,6838,0,4,1,344,361,0,3221221376,11,13,42,524,0
16-12 11:10:12,0.063,0.125,99.812,0,0,1241210880,62735929344,324452352,2863255552,0,0,0,0,5382,5604,3,5,5,280,309,0,3221221376,11,13,42,514,0
16-12 11:10:13,0.062,0.188,99.750,0,0,1241206784,62735929344,324452352,2863259648,0,0,0,0,9570,8569,2,6,3,351,358,0,3221221376,11,13,43,526,0
16-12 11:10:14,0.063,0.125,99.812,0,0,1241206784,62735929344,324452352,2863259648,0,81920,0,6,4860,5011,2,8,4,245,298,0,3221221376,11,13,44,514,0
16-12 11:10:15,0.062,0.188,99.750,0,0,1241456640,62735675392,324452352,2863263744,0,0,0,0,7951,7595,13,2,6,321,341,0,3221221376,11,13,44,525,0
16-12 11:10:16,0,0.125,99.875,0,0,1241710592,62735421440,324452352,2863263744,0,0,0,0,6364,5556,4,2,0,317,345,0,3221221376,11,13,45,519,0
16-12 11:10:17,0,0.188,99.812,0,0,1241706496,62735421440,324452352,2863267840,0,0,0,0,8165,7653,4,4,11,319,316,0,3221221376,11,13,46,530,0
16-12 11:10:18,0.125,0.125,99.750,0,0,1241833472,62735294464,324452352,2863267840,0,0,0,0,5574,5596,7,2,5,263,287,0,3221221376,11,13,45,516,0
16-12 11:10:19,0,0.188,99.750,0.062,0,1241829376,62735294464,324452352,2863271936,0,73728,0,6,5279,4937,6,2,3,251,319,0,3221221376,11,13,45,522,0
16-12 11:10:20,0,0.125,99.875,0,0,1241829376,62735294464,324452352,2863271936,0,0,0,0,8392,8461,4,3,3,353,360,0,3221221376,11,13,44,513,0
16-12 11:10:21,0.063,0.125,99.812,0,0,1241829376,62735294464,324452352,2863271936,0,0,0,0,6787,6245,4,11,6,280,303,0,3221221376,11,13,44,522,0
16-12 11:10:22,0.062,0.125,99.812,0,0,1241952256,62735167488,324452352,2863276032,0,0,0,0,8368,8225,4,10,7,342,375,0,3221221376,11,13,42,520,0
16-12 11:10:23,0,0.125,99.875,0,0,1242083328,62735032320,324452352,2863280128,0,0,0,0,5241,4780,0,3,0,284,309,0,3221221376,11,13,42,526,0
16-12 11:10:24,0,0.188,99.812,0,0,1242202112,62734913536,324452352,2863280128,0,90112,0,6,7554,7581,6,7,6,322,337,0,3221221376,11,13,44,517,0
16-12 11:10:25,0,0.125,99.875,0,0,1242198016,62734913536,324452352,2863284224,0,0,0,0,7607,7399,2,2,0,322,325,0,3221221376,11,13,44,527,0
16-12 11:10:26,0.125,0.188,99.687,0,0,1243119616,62733991936,324452352,2863284224,0,0,0,0,6377,6668,2,7,0,328,340,0,3221221376,11,14,44,533,0
