"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-7.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node7_128.110.153.184_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,2.310,0.123,97.558,0.010,0,669552640,63562948608,314712064,2628845568,1418.264,722659.041,0.110,4.898,0,0,38.408,48.136,48.145,1117.531,1355.388,0,3221221376,6,8,44,0,0
16-12 11:09:45,0,0.062,99.938,0,0,669511680,63562985472,314712064,2628849664,0,0,0,0,366,1354,0,0,0,88,127,0,3221221376,6,8,43,0,0
16-12 11:09:46,0,0.062,99.938,0,0,669503488,63562993664,314712064,2628849664,0,0,0,0,820,334,0,0,0,66,107,0,3221221376,6,8,43,0,0
16-12 11:09:47,0.062,0.062,99.875,0,0,669503488,63562993664,314712064,2628849664,0,0,0,0,1385,408,0,0,0,103,152,0,3221221376,6,8,42,0,0
16-12 11:09:48,0,0.062,99.875,0.062,0,669503488,63562993664,314712064,2628849664,0,270336,0,10,425,408,0,0,0,72,107,0,3221221376,6,8,42,0,0
16-12 11:09:49,0,0.125,99.875,0,0,669360128,63563137024,314712064,2628849664,0,0,0,0,306,424,0,0,0,91,126,0,3221221376,6,8,41,0,0
16-12 11:09:50,0,0.063,99.937,0,0,669368320,63563128832,314712064,2628849664,0,0,0,0,699,408,0,0,0,65,99,0,3221221376,6,8,41,0,0
16-12 11:09:51,0,0.062,99.938,0,0,669368320,63563128832,314712064,2628849664,0,0,0,0,306,334,0,0,0,82,135,0,3221221376,6,8,40,0,0
16-12 11:09:52,0,0.062,99.938,0,0,669368320,63563128832,314712064,2628849664,0,0,0,0,1101,408,0,0,0,69,107,0,3221221376,6,8,40,0,0
16-12 11:09:53,0,0.062,99.938,0,0,669368320,63563128832,314712064,2628849664,0,0,0,0,486,556,0,0,0,67,97,0,3221221376,6,8,42,0,0
16-12 11:09:54,0.063,0.063,99.875,0,0,669224960,63563272192,314712064,2628849664,0,24576,0,4,485,556,0,0,0,117,153,0,3221221376,6,8,42,0,0
16-12 11:09:55,0,0.125,99.875,0,0,669360128,63563137024,314712064,2628849664,0,0,0,0,366,498,0,0,0,82,131,0,3221221376,6,8,43,0,0
