"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-11.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node11_128.110.153.165_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,1.842,0.075,98.075,0.008,0,744689664,61819465728,309534720,2945572864,1459.736,402018.808,0.120,4.176,0,0,20.524,15.008,18.929,519.762,650.842,0,3221221376,6,8,43,0,0
16-12 11:09:45,0,0.125,99.875,0,0,744640512,61819510784,309534720,2945576960,0,3170304,0,628,485,984,0,0,0,396,170,0,3221221376,6,8,43,0,0
16-12 11:09:46,0,0.062,99.938,0,0,744640512,61819510784,309534720,2945576960,0,0,0,0,701,572,0,0,0,87,127,0,3221221376,6,8,43,0,0
16-12 11:09:47,0,0.063,99.937,0,0,744640512,61819510784,309534720,2945576960,0,0,0,0,1504,408,0,0,0,96,146,0,3221221376,6,8,43,0,0
16-12 11:09:48,0,0.062,99.875,0.062,0,744640512,61819510784,309534720,2945576960,0,253952,0,6,306,482,0,0,0,81,114,0,3221221376,6,8,41,0,0
16-12 11:09:49,0,0.125,99.875,0,0,744640512,61819510784,309534720,2945576960,0,0,0,0,425,498,0,0,0,66,104,0,3221221376,6,8,41,0,0
16-12 11:09:50,0,0.063,99.937,0,0,744640512,61819510784,309534720,2945576960,0,0,0,0,580,334,0,0,0,60,97,0,3221221376,6,8,41,0,0
16-12 11:09:51,0,0.063,99.937,0,0,744513536,61819637760,309534720,2945576960,0,0,0,0,425,408,0,0,0,92,158,0,3221221376,6,8,41,0,0
16-12 11:09:52,0,0.062,99.938,0,0,744505344,61819645952,309534720,2945576960,0,0,0,0,982,482,0,0,0,82,125,0,3221221376,6,8,42,0,0
16-12 11:09:53,0,0.063,99.937,0,0,744505344,61819645952,309534720,2945576960,0,0,0,0,605,556,0,0,0,72,101,0,3221221376,6,8,42,0,0
16-12 11:09:54,0,0.063,99.937,0,0,744505344,61819645952,309534720,2945576960,0,24576,0,4,366,482,0,0,0,68,109,0,3221221376,6,8,43,0,0
16-12 11:09:55,0,0.125,99.875,0,0,744505344,61819645952,309534720,2945576960,0,0,0,0,485,646,0,0,0,87,125,0,3221221376,6,8,43,0,0
16-12 11:09:56,0,0.062,99.938,0,0,744378368,61819772928,309534720,2945576960,0,221184,0,52,588,482,0,0,0,103,122,0,3221221376,6,8,43,0,0
16-12 11:09:57,0,0.062,99.938,0,0,744378368,61819772928,309534720,2945576960,0,0,0,0,1229,498,0,0,0,75,105,0,3221221376,6,8,43,0,0
16-12 11:09:58,0,0.125,99.875,0,0,744378368,61819772928,309534720,2945576960,0,0,0,0,684,950,0,0,0,74,99,0,3221221376,6,8,44,0,0
16-12 11:09:59,0,0.063,99.937,0,0,744370176,61819781120,309534720,2945576960,0,0,0,0,245,556,0,0,0,77,127,0,3221221376,6,8,44,0,0
16-12 11:10:00,0,0.125,99.875,0,0,744370176,61819781120,309534720,2945576960,0,24576,0,4,366,482,0,0,0,70,110,0,3221221376,6,8,45,0,0
16-12 11:10:01,0.125,0.125,99.750,0,0,745283584,61818867712,309534720,2945576960,0,0,0,0,879,646,0,0,0,189,222,0,3221221376,6,8,46,0,0
16-12 11:10:02,0,0.063,99.937,0,0,745283584,61818867712,309534720,2945576960,0,540672,0,126,246,482,0,0,0,125,104,0,3221221376,6,8,45,0,0
16-12 11:10:03,0.062,0.062,99.875,0,0,745283584,61818867712,309534720,2945576960,0,0,0,0,665,498,0,0,0,100,142,0,3221221376,6,8,45,0,0
16-12 11:10:04,0,0,100,0,0,745275392,61818875904,309534720,2945576960,0,0,0,0,581,408,0,0,0,102,123,0,3221221376,6,8,43,0,0
16-12 11:10:05,0,0.125,99.875,0,0,745275392,61818875904,309534720,2945576960,0,0,0,0,545,482,0,0,0,77,95,0,3221221376,6,8,43,0,0
16-12 11:10:06,0,0.125,99.812,0.062,0,745537536,61818613760,309534720,2945576960,0,106496,0,4,666,468,0,0,0,99,139,0,3221221376,6,8,42,0,0
