"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","node-3.solr8-3.uic-cs-edu-pg0.utah.cloudlab.us",,,,"User:","dporte7"
"Cmdline:","dstat -t --cpu --mem --disk --io --net --int --sys --swap --tcp --output node3_128.110.153.108_direct::rf4_s1_cluster2_dstat.csv",,,,"Date:","16 Dec 2019 11:09:44 MST"
"system","total cpu usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",,"interrupts",,,"system",,"swap",,"tcp sockets",,,,
"time","usr","sys","idl","wai","stl","used","free","buff","cach","read","writ","read","writ","recv","send","79","80","81","int","csw","used","free","lis","act","syn","tim","clo"
16-12 11:09:44,0.433,0.064,99.500,0.003,0,666734592,64411828224,250322944,1911709696,4245.895,522252.644,0.208,5.882,0,0,15.935,19.304,17.135,508.098,511.575,0,3221221376,6,8,43,0,0
16-12 11:09:45,0,0.062,99.938,0,0,666722304,64411836416,250322944,1911721984,0,2113536,0,368,366,1050,0,0,0,276,133,0,3221221376,6,8,43,0,0
16-12 11:09:46,0,0.063,99.937,0,0,666722304,64411836416,250322944,1911721984,0,0,0,0,820,498,0,0,0,80,117,0,3221221376,6,8,42,0,0
16-12 11:09:47,0.062,0.062,99.875,0,0,666722304,64411836416,250322944,1911721984,0,0,0,0,1385,482,0,0,0,82,118,0,3221221376,6,8,42,0,0
16-12 11:09:48,0.062,0.062,99.813,0.062,0,666718208,64411836416,250327040,1911721984,0,229376,0,6,425,482,0,0,0,116,153,0,3221221376,6,8,41,0,0
16-12 11:09:49,0,0.125,99.875,0,0,666710016,64411844608,250327040,1911721984,0,0,0,0,306,424,0,0,0,71,97,0,3221221376,6,8,41,0,0
16-12 11:09:50,0.062,0.062,99.875,0,0,666718208,64411836416,250327040,1911721984,0,0,0,0,699,334,0,0,0,91,130,0,3221221376,6,8,40,0,0
16-12 11:09:51,0,0.063,99.937,0,0,666828800,64411725824,250327040,1911721984,0,204800,0,48,842,696,0,0,0,151,152,0,3221221376,6,8,40,0,0
16-12 11:09:52,0,0.062,99.938,0,0,666828800,64411725824,250327040,1911721984,0,0,0,0,1101,498,0,0,0,96,157,0,3221221376,6,8,42,0,0
16-12 11:09:53,0,0.125,99.875,0,0,666820608,64411734016,250327040,1911721984,0,0,0,0,486,556,0,0,0,69,100,0,3221221376,6,8,42,0,0
16-12 11:09:54,0.062,0.125,99.813,0,0,666820608,64411734016,250327040,1911721984,0,32768,0,4,485,408,0,0,0,72,107,0,3221221376,6,8,43,0,0
